,human,continue,create,explain
token_length_mean,5.932914046121593,8.095779220779221,8.447037701974866,7.022653721682848
token_length_median,5.0,7.0,8.0,6.0
token_length_std,3.4881810778119937,4.493745477748935,4.9778121004489195,4.1289260708099755
sentence_length_mean,12.552631578947368,7.604938271604938,9.131147540983607,12.117647058823529
sentence_length_median,11.5,5.0,6.0,12.0
sentence_length_std,6.094420953544542,7.724706254906051,10.597672818829281,10.683773767477868
syllables_per_token_mean,1.9392033542976939,2.7353896103896105,2.9281867145421905,2.343042071197411
syllables_per_token_median,2.0,2.0,3.0,2.0
syllables_per_token_std,1.2228064237000058,1.6246220871716048,2.021041676674189,1.4939332985429392
n_tokens,477,616,557,618
n_unique_tokens,287,463,457,424
proportion_unique_tokens,0.6016771488469602,0.7516233766233766,0.8204667863554758,0.686084142394822
n_characters,2912,5124,4766,4433
n_sentences,38,81,61,51
first_order_coherence,0.5485049743280822,0.24135470846667886,0.47012080553298197,0.3524271418899298
second_order_coherence,0.5133938684852587,0.21523429072002256,0.3117643940751835,0.21994004146509558
passed_quality_check,True,False,True,True
n_stop_words,254.0,203.0,159.0,258.0
alpha_ratio,0.8464285714285714,0.8147651006711409,0.872168284789644,0.8631875881523272
mean_word_length,5.201785714285714,6.877852348993288,7.711974110032362,6.2524682651622
doc_length,560.0,745.0,618.0,709.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,1.0,0.14705882352941177,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_6,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.020064915904396578,0.005910987482614743,0.0037778617302606727,0.0031614305473226635
top_ngram_chr_fraction_3,0.0,0.002086230876216968,0.0037778617302606727,0.0023710729104919974
top_ngram_chr_fraction_4,0.0,0.0,0.0028333962976955043,0.003951788184153329
oov_ratio,0.0375,0.04832214765100671,0.06472491909385113,0.056417489421720736
pos_prop_ADV,0.10714285714285714,0.0953020134228188,0.10679611650485436,0.10860366713681241
pos_prop_VERB,0.08392857142857142,0.08859060402684564,0.14401294498381878,0.08744710860366714
pos_prop_DET,0.12321428571428572,0.06442953020134229,0.045307443365695796,0.10296191819464035
pos_prop_PROPN,0.05714285714285714,0.012080536912751677,0.02912621359223301,0.04090267983074753
pos_prop_ADP,0.08214285714285714,0.07919463087248323,0.06310679611650485,0.08039492242595205
pos_prop_NOUN,0.17857142857142858,0.26040268456375837,0.2669902912621359,0.22566995768688294
pos_prop_PUNCT,0.14821428571428572,0.138255033557047,0.08090614886731391,0.1156558533145275
pos_prop_SCONJ,0.01607142857142857,0.005369127516778523,0.008090614886731391,0.015514809590973202
pos_prop_ADJ,0.04107142857142857,0.14093959731543623,0.11974110032362459,0.1071932299012694
pos_prop_PART,0.017857142857142856,0.008053691275167786,0.011326860841423949,0.012693935119887164
pos_prop_CCONJ,0.02142857142857143,0.032214765100671144,0.025889967637540454,0.023977433004231313
pos_prop_PRON,0.048214285714285716,0.013422818791946308,0.024271844660194174,0.019746121297602257
pos_prop_AUX,0.060714285714285714,0.040268456375838924,0.03559870550161812,0.04936530324400564
pos_prop_SPACE,0.0017857142857142857,,0.02750809061488673,
pos_prop_NUM,0.0125,0.004026845637583893,0.003236245954692557,0.004231311706629055
dependency_distance_mean,2.7052923143474303,1.584621448218976,1.6142605376104826,2.2370778284125676
dependency_distance_std,0.7450190885602952,1.2826470169370334,1.2436417015149854,1.2592916508242558
prop_adjacent_dependency_relation_mean,0.42354305442805523,0.38862705514566553,0.4039609022378056,0.42860106839769474
prop_adjacent_dependency_relation_std,0.0880686959085071,0.1850391091323788,0.200792610975031,0.16009547211264605
flesch_reading_ease,53.216437421848354,4.743305811882777,-4.094748541261453,22.516901341110668
flesch_kincaid_grade,12.188125896502264,19.65352332852333,22.523750772581455,16.783778793070628
smog,12.892804498105,14.06817628641468,15.47726568975487,15.18147889625212
gunning_fog,14.329228732207879,22.32768959435626,24.11924537186921,19.53961545783362
automated_readability_index,12.790340946706387,20.503589265672602,22.92112134679342,17.70552255853797
coleman_liau_index,16.72746331236897,27.910974025974024,30.62692998204668,23.0504854368932
lix,45.466677700540664,66.3711720378387,68.55664125732113,58.23415191319246
rix,4.131578947368421,4.469135802469136,5.426229508196721,5.588235294117647
entropy,8.06825539943216,5.813446382796284,3.93690971515389,7.217167267633932
perplexity,3191.5290259820918,334.7708884575141,51.259948443638805,1362.6236403535715
per_word_perplexity,5.699158974968021,0.4493568972584082,0.08294490039423755,1.9218951203858554
connectives,26,21,17,26
connectives_cap,10,5,2,6
pos_prop_X,,0.0174496644295302,0.008090614886731391,0.005641748942172073
