,human,continue,explain,create
dependency_distance_mean,2.6458426735628384,3.3090530339486697,2.712664897318478,2.7211975826324775
dependency_distance_std,1.3507738214044367,0.965128150706295,0.9819580190411344,1.115956645570633
prop_adjacent_dependency_relation_mean,0.4678282067665316,0.46786470226104954,0.4752436773471252,0.44062267085062473
prop_adjacent_dependency_relation_std,0.1352711595898162,0.054162450449208435,0.12491726469579553,0.13733137131694403
pos_prop_NOUN,0.25986078886310904,0.22950819672131148,0.26096997690531176,0.24183006535947713
pos_prop_ADP,0.10208816705336426,0.07962529274004684,0.10161662817551963,0.07625272331154684
pos_prop_AUX,0.05336426914153132,0.04918032786885246,0.06466512702078522,0.058823529411764705
pos_prop_ADJ,0.08584686774941995,0.10772833723653395,0.08083140877598152,0.0718954248366013
pos_prop_DET,0.12064965197215777,0.1405152224824356,0.13856812933025403,0.13507625272331156
pos_prop_VERB,0.060324825986078884,0.07728337236533958,0.07621247113163972,0.07625272331154684
pos_prop_CCONJ,0.05568445475638051,0.05152224824355972,0.057736720554272515,0.037037037037037035
pos_prop_PUNCT,0.12993039443155452,0.1053864168618267,0.10623556581986143,0.1394335511982571
pos_prop_ADV,0.03944315545243619,0.06323185011709602,0.04849884526558892,0.07407407407407407
pos_prop_PROPN,0.030162412993039442,0.01405152224824356,,0.023965141612200435
pos_prop_PRON,0.030162412993039442,0.0351288056206089,0.04157043879907621,0.026143790849673203
pos_prop_SCONJ,0.013921113689095127,0.03044496487119438,0.009237875288683603,0.023965141612200435
pos_prop_PART,0.013921113689095127,0.01639344262295082,0.011547344110854504,0.013071895424836602
pos_prop_NUM,0.004640371229698376,,,0.002178649237472767
first_order_coherence,0.5280911061298948,0.7867737692945144,0.6508283764123917,0.38208585384267346
second_order_coherence,0.5023714237447295,0.7649352252483368,0.6550682731296705,0.3656523653950829
flesch_reading_ease,-14.994534161490634,-28.198749272833,-13.928362790697662,-0.029066455696181492
flesch_kincaid_grade,19.35801242236025,22.464677137870854,19.047716795865636,16.76798824593129
smog,17.718137724919707,20.161218678152366,17.671377868339608,15.857485502490093
gunning_fog,22.62468065158795,25.24281559045957,22.936186046511633,19.71880650994575
automated_readability_index,19.351309035509196,23.12516870273415,18.854031007751942,16.936128390596743
coleman_liau_index,23.20797843665768,25.181256544502613,22.91607235142119,21.192607594936707
lix,61.143911871557485,69.913321698662,63.02521963824289,55.37296564195299
rix,7.260869565217392,10.333333333333334,7.36,5.821428571428571
entropy,7.219007753994045,8.002219897601957,7.751079397099134,7.321886976235657
perplexity,1365.1338398630044,2987.5827589658093,2324.0796660573533,1513.056379133172
per_word_perplexity,3.1673638975939777,6.996680934346157,5.367389529000816,3.2964191266517906
token_length_mean,6.946091644204852,7.206806282722513,6.909560723514212,6.648101265822785
token_length_median,6.0,6.0,6.0,5.0
token_length_std,4.212330069799643,4.4822694045348985,4.122113624982786,4.3621171482505705
sentence_length_mean,16.130434782608695,21.22222222222222,15.48,14.107142857142858
sentence_length_median,17.0,21.5,17.0,15.5
sentence_length_std,10.686457695225002,6.671294689901367,6.406996176056296,7.148123058908969
syllables_per_token_mean,2.4285714285714284,2.5235602094240837,2.4237726098191215,2.2759493670886077
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6160058101970678,1.6636614811498571,1.5556027704081326,1.535175344776114
n_tokens,371,382,387,395
n_unique_tokens,214,205,201,224
proportion_unique_tokens,0.5768194070080862,0.5366492146596858,0.5193798449612403,0.5670886075949367
n_characters,2637,2798,2720,2690
n_sentences,23,18,25,28
passed_quality_check,True,True,True,True
n_stop_words,182.0,190.0,200.0,181.0
alpha_ratio,0.851508120649652,0.8946135831381733,0.8937644341801386,0.8496732026143791
mean_word_length,6.1183294663573085,6.552693208430913,6.28175519630485,5.860566448801743
doc_length,431.0,427.0,433.0,459.0
top_ngram_chr_fraction_2,0.006646726487205052,0.011324315822585718,0.009664948453608248,0.022697795071335927
top_ngram_chr_fraction_3,0.008308408109006314,0.017615602390688895,0.01836340206185567,0.008754863813229572
top_ngram_chr_fraction_4,0.007976071784646061,0.01887385970430953,0.023195876288659795,
oov_ratio,0.030162412993039442,0.02576112412177986,0.011547344110854504,0.0196078431372549
connectives,5,14,9,13
connectives_cap,1,2,0,6
duplicate_ngram_chr_fraction_5,,0.1299150676313306,0.03801546391752577,
duplicate_ngram_chr_fraction_6,,0.09059452658068574,0.03801546391752577,
duplicate_ngram_chr_fraction_7,,0.09059452658068574,0.021262886597938145,
duplicate_ngram_chr_fraction_8,,0.09059452658068574,,
duplicate_ngram_chr_fraction_9,,0.09059452658068574,,
duplicate_ngram_chr_fraction_10,,0.04466813463353256,,
pos_prop_X,,,0.0023094688221709007,
