,human,continue,explain,create
entropy,8.204807443328814,8.011406329064545,7.699389207898274,6.9862817768580845
perplexity,3658.4961110338704,3015.154431963289,2206.999562222916,1081.6920173234203
per_word_perplexity,7.244546754522515,5.900497909908589,4.685774017458421,2.244174309799627
first_order_coherence,0.5632461001738333,0.6821679691473643,0.7072816296265676,0.6448623847078394
second_order_coherence,0.5077962969988584,0.6900113605219742,0.69238609790802,0.675738336948248
token_length_mean,7.139269406392694,7.019693654266958,7.061320754716981,6.9020979020979025
token_length_median,6.0,6.0,6.0,6.0
token_length_std,4.44871962653841,4.444853626088917,4.4069000518423085,4.438097439840643
sentence_length_mean,16.22222222222222,14.741935483870968,15.703703703703704,15.321428571428571
sentence_length_median,14.0,15.0,15.0,14.5
sentence_length_std,11.570503152839835,5.17417745955185,5.133873094384545,4.862785587856963
syllables_per_token_mean,2.5114155251141552,2.428884026258206,2.4929245283018866,2.3216783216783217
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.7237548761355195,1.6498383521729145,1.6497418134083275,1.628424948410879
n_tokens,438,457,424,429
n_unique_tokens,243,235,225,226
proportion_unique_tokens,0.5547945205479452,0.5142231947483589,0.5306603773584906,0.5268065268065268
n_characters,3194,3262,3041,3014
n_sentences,27,31,27,28
flesch_reading_ease,-22.096308980213053,-13.611653137573228,-20.005674353598835,-5.130236013986007
flesch_kincaid_grade,20.3713698630137,18.820186348556508,19.95095387840671,17.781161338661338
smog,17.838317480508227,16.54630774037531,17.631426480028413,16.218646115125612
gunning_fog,22.83592085235921,20.863951436436793,22.696575821104123,19.834865134865137
automated_readability_index,20.307070015220695,19.00372485353285,19.680672606568834,18.739595404595406
coleman_liau_index,24.35424657534247,23.467921225382927,23.83566037735849,22.852400932400936
lix,62.112633181126334,59.59970353638738,60.986722571628235,59.14427239427239
rix,7.444444444444445,6.612903225806452,7.111111111111111,6.714285714285714
dependency_distance_mean,2.7567766740309585,2.785366780571591,2.8057794884020684,2.8679289323665005
dependency_distance_std,1.3385001374200365,0.8368219354316724,0.7478996393083672,0.7664966958430836
prop_adjacent_dependency_relation_mean,0.4449151709919132,0.4520259242586196,0.48418810143438057,0.4705206787539176
prop_adjacent_dependency_relation_std,0.1385878268196243,0.07962375376569233,0.0762405065335868,0.08922247955361791
passed_quality_check,True,True,True,True
n_stop_words,212.0,232.0,217.0,200.0
alpha_ratio,0.8594059405940594,0.8904109589041096,0.9002123142250531,0.8879668049792531
mean_word_length,6.324752475247525,6.383561643835616,6.456475583864119,6.253112033195021
doc_length,505.0,511.0,471.0,482.0
top_ngram_chr_fraction_2,0.006604292790313704,0.009413663259817106,0.008663008951775917,0.01568855316676351
top_ngram_chr_fraction_3,0.00825536598789213,0.029047875201721356,0.007796708056598325,0.013945380592678676
top_ngram_chr_fraction_4,0.006604292790313704,0.04088219472834857,,
oov_ratio,0.039603960396039604,0.019569471624266144,0.02335456475583864,0.01037344398340249
pos_prop_NOUN,0.2594059405940594,0.22309197651663404,0.2505307855626327,0.25103734439834025
pos_prop_ADP,0.11089108910891089,0.08806262230919765,0.10828025477707007,0.11618257261410789
pos_prop_AUX,0.053465346534653464,0.05870841487279843,0.06581740976645435,0.03941908713692946
pos_prop_ADJ,0.09306930693069307,0.09001956947162426,0.09341825902335456,0.06846473029045644
pos_prop_DET,0.12871287128712872,0.14677103718199608,0.1316348195329087,0.12033195020746888
pos_prop_VERB,0.061386138613861385,0.0821917808219178,0.08280254777070063,0.08713692946058091
pos_prop_CCONJ,0.04950495049504951,0.0547945205479452,0.059447983014861996,0.03941908713692946
pos_prop_PUNCT,0.12277227722772277,0.10567514677103718,0.09978768577494693,0.10995850622406639
pos_prop_ADV,0.03564356435643564,0.0821917808219178,0.040339702760084924,0.06016597510373444
pos_prop_PROPN,0.0297029702970297,0.0019569471624266144,0.0021231422505307855,0.026970954356846474
pos_prop_PRON,0.02574257425742574,0.03522504892367906,0.03184713375796178,0.05394190871369295
pos_prop_SCONJ,0.011881188118811881,0.009784735812133072,0.016985138004246284,0.01867219917012448
pos_prop_PART,0.011881188118811881,0.015655577299412915,0.014861995753715499,0.002074688796680498
pos_prop_NUM,0.0039603960396039604,0.003913894324853229,,0.006224066390041493
pos_prop_X,0.0019801980198019802,0.0019569471624266144,0.0021231422505307855,
connectives,6,23,6,11
connectives_cap,1,5,2,6
duplicate_ngram_chr_fraction_5,,0.1242603550295858,0.023678891134854173,0.056362579895409645
duplicate_ngram_chr_fraction_6,,0.11215707369553524,,0.056362579895409645
duplicate_ngram_chr_fraction_7,,0.055944055944055944,,
duplicate_ngram_chr_fraction_8,,0.03066164604626143,,
