,human,create,explain,continue
dependency_distance_mean,2.6375890427097914,2.4265810208269296,3.1054267887263234,2.986224587074432
dependency_distance_std,1.717449795112574,1.1330778432085282,0.7797833268730235,0.5564055865239138
prop_adjacent_dependency_relation_mean,0.4615694555833899,0.4668325751353173,0.45864724958270287,0.46310689602794874
prop_adjacent_dependency_relation_std,0.13460575067834146,0.12712792975337064,0.06854321830246318,0.08630799685713042
first_order_coherence,0.2686157167113076,0.3241443926030222,0.68404731232869,0.6061238590627909
second_order_coherence,0.38315131675837366,0.28972615775736893,0.6421466461486287,0.6100223932577216
entropy,6.518608868391507,6.568633250880646,5.329827820173662,7.3351559622078994
perplexity,677.63504980283,712.3955115131054,206.40243276161186,1533.2668929843553
per_word_perplexity,1.3157962132093788,1.4134831577640978,0.5417386686656479,3.2832267515724953
passed_quality_check,True,True,True,True
n_stop_words,138.0,183.0,165.0,210.0
alpha_ratio,0.7029126213592233,0.8432539682539683,0.884514435695538,0.8886509635974305
mean_word_length,4.78252427184466,5.998015873015873,5.850393700787402,6.0
doc_length,515.0,504.0,381.0,467.0
duplicate_ngram_chr_fraction_5,0.03496503496503497,,,0.06869754429592788
duplicate_ngram_chr_fraction_6,0.03076923076923077,,,0.05781784271059994
duplicate_ngram_chr_fraction_7,0.016783216783216783,,,
duplicate_ngram_chr_fraction_8,0.008041958041958041,,,
duplicate_ngram_chr_fraction_9,0.008041958041958041,,,
top_ngram_chr_fraction_2,0.02097902097902098,0.005787037037037037,0.009742790335151987,0.007771215418091389
top_ngram_chr_fraction_3,0.017482517482517484,0.015046296296296295,,0.018650917003419334
top_ngram_chr_fraction_4,0.01048951048951049,,,0.0251787379546161
oov_ratio,0.10097087378640776,0.07539682539682539,0.08923884514435695,0.07494646680942184
flesch_reading_ease,16.33737536656892,-1.7217945205479168,-1.530311946902657,-6.708926923076916
flesch_kincaid_grade,14.154056695992182,16.608379647749512,17.683626843657823,18.328926923076924
smog,14.415534720923937,15.570376944108268,17.353723509956247,16.887214914478655
gunning_fog,17.331899641577063,20.16553163731246,21.411268436578172,20.598307692307692
automated_readability_index,12.836490713587487,16.625019569471625,17.43075221238938,18.037139423076923
coleman_liau_index,16.687676767676766,21.53141552511416,20.387492625368726,21.305480769230766
lix,46.86510263929618,54.06679712981082,55.29808259587021,58.22653846153847
rix,4.354838709677419,5.2,6.5,6.92
token_length_mean,5.91919191919192,6.751141552511416,6.451327433628318,6.612980769230769
token_length_median,4.0,5.0,5.0,5.0
token_length_std,4.04001892103972,4.348902771718682,3.744788671036367,4.255847194834892
sentence_length_mean,12.774193548387096,12.514285714285714,16.95,16.64
sentence_length_median,8.0,13.0,16.5,16.0
sentence_length_std,10.74246826151401,7.17683347831829,5.064336086793609,4.213122357587066
syllables_per_token_mean,2.0984848484848486,2.315068493150685,2.2595870206489677,2.324519230769231
syllables_per_token_median,1.0,2.0,2.0,2.0
syllables_per_token_std,1.5416433994223673,1.5560462042719798,1.4605493997849122,1.79555400696773
n_tokens,396,438,339,416
n_unique_tokens,228,256,201,212
proportion_unique_tokens,0.5757575757575758,0.5844748858447488,0.5929203539823009,0.5096153846153846
n_characters,2463,3023,2229,2802
n_sentences,31,35,20,25
pos_prop_DET,0.11262135922330097,0.1388888888888889,0.12860892388451445,0.145610278372591
pos_prop_NOUN,0.23300970873786409,0.25793650793650796,0.23097112860892388,0.23126338329764454
pos_prop_PROPN,0.10097087378640776,0.023809523809523808,0.031496062992125984,0.017130620985010708
pos_prop_VERB,0.04271844660194175,0.06746031746031746,0.08136482939632546,0.08565310492505353
pos_prop_ADP,0.1145631067961165,0.08333333333333333,0.10236220472440945,0.11777301927194861
pos_prop_ADJ,0.06601941747572816,0.10515873015873016,0.08923884514435695,0.07066381156316917
pos_prop_ADV,0.038834951456310676,0.05952380952380952,0.04461942257217848,0.06209850107066381
pos_prop_PUNCT,0.15145631067961166,0.13293650793650794,0.10761154855643044,0.11563169164882227
pos_prop_AUX,0.02330097087378641,0.031746031746031744,0.06561679790026247,0.07494646680942184
pos_prop_X,0.03495145631067961,0.00992063492063492,0.007874015748031496,0.0021413276231263384
pos_prop_NUM,0.05436893203883495,0.007936507936507936,0.010498687664041995,0.0021413276231263384
pos_prop_CCONJ,0.017475728155339806,0.02976190476190476,0.028871391076115485,0.03640256959314775
pos_prop_PRON,0.009708737864077669,0.021825396825396824,0.03937007874015748,0.027837259100642397
connectives,5,10,10,18
connectives_cap,0,2,2,3
pos_prop_SCONJ,,0.017857142857142856,0.023622047244094488,0.010706638115631691
pos_prop_PART,,0.011904761904761904,0.007874015748031496,
