lemma,shannon
der,1.5997507025076807
klein,0.34883209584303193
er,0.5859526183035508
müssen,1.0397207708399179
ich,0.2711893730418441
mein,0.6931471805599453
sagen,0.5004024235381879
sein,1.7518267844656097
ein,1.1187433359857524
können,1.0114042647073516
gut,0.5623351446188083
werden,1.5498260458782016
wichtig,0.6931471805599453
dies,1.0608569471580214
erst,1.0986122886681096
neu,0.6931471805599453
zeigen,0.6931471805599453
groß,0.5623351446188083
stehen,0.6931471805599453
haben,1.0397207708399179
schlecht,0.6931471805599453
