lemma,shannon
der,1.565609119591773
unterscheiden,0.6931471805599453
ihr,0.6931471805599453
nehmen,1.0986122886681096
ganz,0.6365141682948128
haben,1.277034259466139
dies,0.6365141682948128
sagen,0.6365141682948128
ein,1.0114042647073518
weilen,0.6931471805599453
können,1.0549201679861442
sein,1.3667110520552042
kommen,0.6931471805599453
müssen,0.6931471805599453
sollen,0.6931471805599453
differenzieren,0.6931471805599453
einzig,0.6931471805599453
regional,0.6365141682948128
unser,0.6931471805599453
werden,0.6365141682948128
gut,0.6931471805599453
durchsetzen,0.6365141682948128
