,human,continue,create,explain
token_length_mean,5.986745213549337,7.346879535558781,7.75736568457539,6.578871201157742
token_length_median,5.0,6.0,7.0,6.0
token_length_std,3.4180670253624803,5.061034703062648,4.94370933994424,3.608249817179973
sentence_length_mean,18.35135135135135,14.978260869565217,12.020833333333334,18.675675675675677
sentence_length_median,14.0,13.0,8.0,17.0
sentence_length_std,14.675252594568517,13.366878485782916,10.656550378627326,10.547329760844823
syllables_per_token_mean,1.9926362297496318,2.4847605224963716,2.6915077989601386,2.218523878437048
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.2189973795755265,1.803918483400795,1.8557552000710715,1.3200024636844998
n_tokens,679,689,577,691
n_unique_tokens,428,443,454,401
proportion_unique_tokens,0.6303387334315169,0.6429608127721336,0.7868284228769498,0.5803183791606368
n_characters,4159,5118,4558,4638
n_sentences,37,46,48,37
first_order_coherence,0.5729059725999832,0.3648050785478618,0.28677141869519934,0.4915208016625709
second_order_coherence,0.5775378178272929,0.3437185174817304,0.257741562779183,0.5302308082580567
passed_quality_check,True,True,True,True
n_stop_words,332.0,247.0,187.0,285.0
alpha_ratio,0.8615782664941786,0.9033557046979865,0.8305597579425114,0.8684546615581098
mean_word_length,5.380336351875808,6.869798657718121,6.906202723146747,5.923371647509579
doc_length,773.0,745.0,661.0,783.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.004341534008683068
proportion_ellipsis,0.0,0.0,0.03333333333333333,0.0
proportion_bullet_points,0.0,0.0,0.06666666666666667,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0005863956215793589,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0,0.02648323301805675,0.0,0.10328022492970947
duplicate_ngram_chr_fraction_6,0.0,0.015821152192605333,0.0,0.06560449859418932
duplicate_ngram_chr_fraction_7,0.0,0.015821152192605333,0.0,0.06560449859418932
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0288659793814433
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0288659793814433
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0288659793814433
top_ngram_chr_fraction_2,0.004132231404958678,0.004815133276010318,0.0023455824863174357,0.005623242736644799
top_ngram_chr_fraction_3,0.0,0.010318142734307825,0.0,0.006560449859418931
top_ngram_chr_fraction_4,0.0,0.013929492691315564,0.0,0.0
oov_ratio,0.07761966364812418,0.08590604026845637,0.1437216338880484,0.04342273307790549
pos_prop_DET,0.12419146183699871,0.11946308724832215,0.08925869894099848,0.13026819923371646
pos_prop_PROPN,0.04657179818887452,0.04832214765100671,0.04084720121028744,0.04980842911877394
pos_prop_PUNCT,0.12289780077619664,0.0738255033557047,0.11346444780635401,0.0983397190293742
pos_prop_NOUN,0.19146183699870634,0.2523489932885906,0.24962178517397882,0.21839080459770116
pos_prop_VERB,0.07373868046571798,0.07516778523489932,0.06202723146747353,0.07535121328224777
pos_prop_PRON,0.04915912031047866,0.01476510067114094,0.028744326777609682,0.02937420178799489
pos_prop_ADV,0.09573091849935317,0.07114093959731543,0.08169440242057488,0.09195402298850575
pos_prop_ADP,0.10478654592496765,0.10469798657718121,0.07715582450832073,0.10472541507024266
pos_prop_NUM,0.015523932729624839,0.0174496644295302,0.015128593040847202,0.01532567049808429
pos_prop_X,0.00258732212160414,,0.01664145234493192,0.006385696040868455
pos_prop_CCONJ,0.02328589909443726,0.03087248322147651,0.0226928895612708,0.022988505747126436
pos_prop_ADJ,0.08020698576972833,0.1610738255033557,0.1437216338880484,0.12005108556832694
pos_prop_AUX,0.04398447606727038,0.01879194630872483,0.0226928895612708,0.02554278416347382
pos_prop_SCONJ,0.014230271668822769,0.006711409395973154,0.009077155824508321,0.008939974457215836
pos_prop_PART,0.01164294954721863,0.005369127516778523,0.0030257186081694403,0.002554278416347382
dependency_distance_mean,3.3262987512527413,1.9824141006505696,2.0419554110023053,3.047080930238155
dependency_distance_std,1.3224642418124564,1.4104773048841153,1.3979452588200294,1.0998393271534372
prop_adjacent_dependency_relation_mean,0.4373753442789017,0.41747193218237616,0.42823297537151683,0.44206241462425044
prop_adjacent_dependency_relation_std,0.0840619020088007,0.19333192321967202,0.1690029857279498,0.09002956401951431
flesch_reading_ease,40.2919428862825,4.650824823252151,3.822662601626007,25.357575757575745
flesch_kincaid_grade,15.080134538072684,19.571695904587617,20.857917027729638,17.87209527907068
smog,16.040548753680543,17.147740687995764,16.652953486525206,17.889310474218963
gunning_fog,18.474561159097245,22.072581561178772,23.45651357596765,21.768388938866508
automated_readability_index,15.943245631493056,20.662933047264467,21.11760904101675,18.894321195290807
coleman_liau_index,17.789101620029452,25.423454281567484,27.350918544194105,21.298813314037627
lix,54.87565179317757,62.29321007130687,64.53383160023108,59.77553095787539
rix,6.702702702702703,7.086956521739131,6.3125,7.675675675675675
entropy,10.750034126395535,7.470549836932688,5.002401352879547,7.991216088653242
perplexity,46631.61979547238,1755.5716984087535,148.7699797241968,2954.88818140823
per_word_perplexity,60.325510731529604,2.3564720784010116,0.22506804799424626,3.7738035522455045
connectives,31,18,17,25
connectives_cap,5,1,3,4
pos_prop_SPACE,,,0.024205748865355523,
