,create,human,explain,continue
pos_prop_NOUN,0.2348008385744235,0.19148936170212766,0.16,0.20610687022900764
pos_prop_VERB,0.1069182389937107,0.10251450676982592,0.12222222222222222,0.11259541984732824
pos_prop_ADP,0.08176100628930817,0.10831721470019343,0.1288888888888889,0.08778625954198473
pos_prop_ADJ,0.07127882599580712,0.015473887814313346,0.02,0.04770992366412214
pos_prop_PROPN,0.014675052410901468,0.02321083172147002,0.04888888888888889,0.026717557251908396
pos_prop_PUNCT,0.12368972746331237,0.12572533849129594,0.10666666666666667,0.10877862595419847
pos_prop_PRON,0.027253668763102725,0.09477756286266925,0.08888888888888889,0.0648854961832061
pos_prop_ADV,0.05450733752620545,0.0851063829787234,0.07111111111111111,0.0648854961832061
pos_prop_DET,0.15513626834381553,0.13733075435203096,0.12222222222222222,0.16603053435114504
pos_prop_AUX,0.05241090146750524,0.05609284332688588,0.04888888888888889,0.04961832061068702
pos_prop_CCONJ,0.03563941299790356,0.02127659574468085,0.03333333333333333,0.03816793893129771
pos_prop_SCONJ,0.020964360587002098,0.02127659574468085,0.03111111111111111,0.0057251908396946565
pos_prop_NUM,0.0020964360587002098,0.009671179883945842,0.006666666666666667,
pos_prop_PART,0.018867924528301886,0.005802707930367505,0.008888888888888889,0.007633587786259542
dependency_distance_mean,2.645219214302621,2.437502809620617,2.792109509327498,2.6036643617999484
dependency_distance_std,0.8066424811528291,0.8130435612822522,0.6073877086607243,0.758097184394603
prop_adjacent_dependency_relation_mean,0.43827341849644647,0.4325781121043868,0.4406334301120729,0.4351475437657128
prop_adjacent_dependency_relation_std,0.12146357992090823,0.09395527201242526,0.07783579279333476,0.09184154266712463
token_length_mean,6.555023923444976,5.18141592920354,5.044776119402985,5.625272331154684
token_length_median,6.0,4.0,4.0,5.0
token_length_std,4.06797342353011,3.1619711750676425,3.031835244514035,3.1806697068736236
sentence_length_mean,16.076923076923077,12.555555555555555,14.88888888888889,12.75
sentence_length_median,17.0,13.0,14.0,12.0
sentence_length_std,5.8436229339411385,5.569981270886347,5.397759022884942,4.884072754030868
syllables_per_token_mean,2.1315789473684212,1.7035398230088497,1.7014925373134329,1.8932461873638344
syllables_per_token_median,2.0,1.0,1.0,2.0
syllables_per_token_std,1.3158612420618727,1.0666654022103348,1.0223608232563408,1.0538538706984557
n_tokens,418,452,402,459
n_unique_tokens,226,254,234,247
proportion_unique_tokens,0.5406698564593302,0.5619469026548672,0.582089552238806,0.5381263616557734
n_characters,2799,2407,2076,2647
n_sentences,26,36,27,36
entropy,8.716229662801542,8.190131311156573,6.976404955340129,8.407632482237858
perplexity,6101.132342190111,3605.195617789477,1071.060925452592,4481.138767299759
per_word_perplexity,12.790633841069415,6.973299067291058,2.380135389894649,8.551791540648395
passed_quality_check,True,True,True,True
n_stop_words,208.0,263.0,228.0,243.0
alpha_ratio,0.8721174004192872,0.8684719535783365,0.8888888888888888,0.8759541984732825
mean_word_length,5.867924528301887,4.655705996131528,4.613333333333333,5.051526717557252
doc_length,477.0,517.0,450.0,524.0
top_ngram_chr_fraction_2,0.010883084577114429,0.03918824352694192,0.014533710133225677,0.014488087572440437
top_ngram_chr_fraction_3,0.017723880597014924,,,0.013522215067611075
oov_ratio,0.008385744234800839,0.005802707930367505,0.0044444444444444444,0.003816793893129771
first_order_coherence,0.6091496926546097,0.525247175352914,0.6163772264352212,0.6102976475443159
second_order_coherence,0.5905516079316536,0.5013697070124394,0.6116033774614335,0.5772915149436277
flesch_reading_ease,10.185344129554665,49.97164208456246,47.776509121061395,33.72512254901963
flesch_kincaid_grade,15.832631578947371,9.408436578171095,10.294278606965175,11.722805010893246
smog,16.573440645216312,11.645159339076184,12.713608565620067,13.160352788161607
gunning_fog,20.21067353698933,12.101868239921338,13.517744610281923,14.773202614379086
automated_readability_index,17.482624217887377,9.252246804326454,9.775339966832505,11.440032679738557
coleman_liau_index,20.902392344497603,12.30920353982301,11.875223880597012,14.955032679738562
lix,60.09606183290394,35.564405113077676,39.51575456053068,44.99400871459695
rix,7.076923076923077,2.888888888888889,3.6666666666666665,4.111111111111111
connectives,11,20,22,12
connectives_cap,3,6,7,4
pos_prop_X,,0.0019342359767891683,0.0022222222222222222,0.013358778625954198
duplicate_ngram_chr_fraction_5,,,,0.0070830650354153256
