,human,continue,create,explain
pos_prop_SCONJ,0.03486238532110092,0.020876826722338204,0.013452914798206279,0.02806122448979592
pos_prop_DET,0.12293577981651377,0.11691022964509394,0.14798206278026907,0.11989795918367346
pos_prop_NOUN,0.1743119266055046,0.18162839248434237,0.2062780269058296,0.1683673469387755
pos_prop_PART,0.02018348623853211,0.029227557411273485,0.011210762331838564,0.01020408163265306
pos_prop_VERB,0.10091743119266056,0.11691022964509394,0.08520179372197309,0.10459183673469388
pos_prop_AUX,0.06422018348623854,0.05636743215031315,0.04035874439461883,0.0663265306122449
pos_prop_PUNCT,0.1669724770642202,0.10438413361169102,0.10762331838565023,0.09948979591836735
pos_prop_ADP,0.09908256880733946,0.08559498956158663,0.10762331838565023,0.10204081632653061
pos_prop_ADV,0.06972477064220184,0.09394572025052192,0.1031390134529148,0.10459183673469388
pos_prop_PRON,0.05321100917431193,0.05636743215031315,0.04035874439461883,0.06377551020408163
pos_prop_PROPN,0.04954128440366973,0.03966597077244259,0.011210762331838564,0.05357142857142857
pos_prop_CCONJ,0.009174311926605505,0.04592901878914405,0.03139013452914798,0.03571428571428571
pos_prop_ADJ,0.025688073394495414,0.04801670146137787,0.09192825112107623,0.03826530612244898
pos_prop_NUM,0.009174311926605505,,0.002242152466367713,0.00510204081632653
flesch_reading_ease,43.32158195364238,30.353234265734272,18.075194974874364,29.322410913970486
flesch_kincaid_grade,10.030282008830024,13.124720279720282,14.693171859296488,13.784967943939169
smog,11.157490452014649,14.220115178616776,15.43473207641119,14.094315096169485
gunning_fog,11.505717439293598,15.73752913752914,18.02629145728643,15.36359027881318
automated_readability_index,9.934751655629142,13.630769230769232,14.979346733668343,14.745167735202031
coleman_liau_index,13.673200883002213,15.876829836829842,17.857085427135676,16.171104815864023
lix,39.139569536423835,50.2995337995338,53.357185929648246,49.17384821827941
rix,3.15,5.576923076923077,5.96,5.684210526315789
passed_quality_check,True,True,True,True
n_stop_words,251.0,225.0,212.0,193.0
alpha_ratio,0.8275229357798165,0.8956158663883089,0.8878923766816144,0.8979591836734694
mean_word_length,4.704587155963303,5.202505219206681,5.497757847533633,5.239795918367347
doc_length,545.0,479.0,446.0,392.0
duplicate_ngram_chr_fraction_5,0.013262599469496022,,,
top_ngram_chr_fraction_2,0.007957559681697613,0.010252904989747095,0.008775008775008775,0.017456359102244388
oov_ratio,0.014678899082568808,0.010438413361169102,0.011210762331838564,0.017857142857142856
token_length_mean,5.456953642384106,5.6923076923076925,6.040201005025126,5.708215297450425
token_length_median,5.0,5.0,5.5,5.0
token_length_std,3.0399875813134027,3.052525652041993,3.158842094293795,3.230058093145039
sentence_length_mean,11.325,16.5,15.92,18.57894736842105
sentence_length_median,11.0,16.5,16.0,18.0
sentence_length_std,6.258544159786682,4.517061672575011,6.6327671450157215,6.098453552669891
syllables_per_token_mean,1.7969094922737308,1.8881118881118881,2.040201005025126,1.8753541076487252
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.1091787162037654,0.9948929855763964,1.1510938471836758,1.0966283386520181
n_tokens,453,429,398,353
n_unique_tokens,249,256,268,215
proportion_unique_tokens,0.5496688741721855,0.5967365967365967,0.6733668341708543,0.6090651558073654
n_characters,2564,2492,2452,2054
n_sentences,40,26,25,19
first_order_coherence,0.33241320326207924,0.6564598631858826,0.5363562982529402,0.7214363780286577
second_order_coherence,0.32678751446502774,0.6825919238229593,0.5279702583084935,0.6591136350351221
dependency_distance_mean,2.5917594578623993,2.8236522760563165,2.848776744207005,3.5498088339611074
dependency_distance_std,1.0464794652230276,0.5215725166546116,0.7852746848226313,0.6793793457652052
prop_adjacent_dependency_relation_mean,0.3766075988962018,0.46435928796299275,0.43814703511439396,0.42263383742974747
prop_adjacent_dependency_relation_std,0.1498316441109,0.05704783114657377,0.09211768226415654,0.07452895891382574
entropy,6.485779723949881,6.524540951430623,6.1784757357550575,5.822427056496476
perplexity,655.7500689868042,681.666783655558,482.2563097854343,337.790897129726
per_word_perplexity,1.2032111357556041,1.423103932475069,1.0812921744068034,0.8617114722697091
connectives,21,16,12,14
connectives_cap,9,4,2,3
pos_prop_X,,0.0041753653444676405,,
