lemma,shannon
ein,1.3290564557469866
resektabel,0.6365141682948128
er,0.30463609734923813
werden,1.5591581115620667
sein,1.9133036567531658
haben,0.5004024235381879
spezifisch,0.6365141682948128
klinisch,0.6931471805599453
der,1.6946639306551254
bestätigen,0.6931471805599453
zeigen,1.0114042647073518
entfernt,0.6365141682948128
aktuell,0.45056120886630463
dies,1.4377014436429412
folgen,0.6365141682948128
gut,0.8675632284814612
multidisziplinär,1.0986122886681096
führen,0.6365141682948128
histopathologisch,0.6931471805599453
langfristig,1.0397207708399179
adjuvant,0.6829081047004717
sollen,1.0986122886681096
halbjährlich,0.6931471805599453
psychosozial,1.0986122886681096
unterstützen,0.6931471805599453
möglich,0.45056120886630463
können,0.5623351446188083
befinden,0.6931471805599453
medizinisch,0.6365141682948128
fortgeschritten,0.6931471805599453
