gpt,human
32,30
18,21
24,16
27,22
20,19
19,22
28,20
24,16
31,33
18,24
29,28
24,22
36,35
17,23
30,26
26,20
26,34
28,35
31,39
32,32
24,32
25,23
25,29
22,22
23,25
25,25
27,19
29,17
20,20
27,29
25,29
26,22
22,22
37,31
33,26
24,25
26,24
28,23
30,28
22,22
25,24
29,23
28,32
31,33
22,22
29,29
31,25
29,18
35,20
23,26
27,22
25,27
25,25
25,23
23,28
20,26
36,30
30,15
26,24
23,33
20,22
25,30
24,24
26,32
27,27
32,22
24,22
26,31
21,27
26,24
21,25
27,25
26,26
26,23
22,21
27,26
23,36
19,28
24,28
38,35
22,28
27,36
23,25
28,20
21,28
29,30
36,26
29,22
32,21
22,27
24,39
22,25
25,23
29,30
28,18
29,33
25,25
27,27
23,25
23,23
