lemma,shannon
der,1.7969464207223012
ein,1.6631355916141728
haben,0.6365141682948128
dies,0.6365141682948128
sein,0.9433483923290391
irreversibel,1.0549201679861442
werden,1.6094379124341005
bleiben,0.6365141682948128
klar,0.6365141682948128
wissenschaftlich,0.9502705392332347
integrativ,0.6931471805599453
menschlich,0.6365141682948128
ander,0.6365141682948128
kein,0.6365141682948128
einzeln,0.6931471805599453
können,1.0986122886681096
technisch,0.6931471805599453
neurologisch,0.6931471805599453
biologisch,0.6365141682948128
divergierend,0.6931471805599453
eindeutig,0.6931471805599453
konsolidiert,0.6931471805599453
rechtlich,0.6931471805599453
wichtig,0.6931471805599453
technologisch,0.6931471805599453
international,1.0986122886681096
