lemma,shannon
der,1.5856331989045747
bestehen,0.5623351446188083
verschieden,0.6931471805599453
ein,1.2824538116383108
von,0.15407610367102942
oral,0.6730116670092565
geben,0.8675632284814612
weit,1.0986122886681096
betreffen,1.0986122886681096
können,1.0913030006468518
haben,0.5623351446188083
stark,1.0986122886681096
nehmen,0.6931471805599453
meist,0.6365141682948128
leicht,0.6365141682948128
moderat,0.6931471805599453
schwer,1.3208883431493221
alle,1.0986122886681096
hoch,1.3862943611198906
werden,1.1355506971603728
deutsch,0.6931471805599453
legen,0.6931471805599453
sein,1.1685840056825376
jährlich,0.6365141682948128
dies,1.3579778549873245
möglich,0.6365141682948128
unzureichend,0.6931471805599453
chronisch,0.6931471805599453
klinisch,0.6931471805599453
histologisch,0.6931471805599453
unterschiedlich,0.6931471805599453
bakteriell,0.6931471805599453
spezifisch,0.6931471805599453
beeinflussen,0.6931471805599453
parodontal,1.0789922078775833
zeigen,1.0986122886681096
induzieren,0.6931471805599453
kommen,1.0397207708399179
jed,0.6365141682948128
ander,1.0397207708399179
deutlich,1.0397207708399179
erst,0.6931471805599453
führen,0.6365141682948128
welch,0.5623351446188083
zahnärztlich,0.5623351446188083
theoretisch,0.6931471805599453
therapieren,0.6931471805599453
gering,0.6931471805599453
behandeln,0.6931471805599453
