gpt,human
24,42
27,27
25,34
27,33
28,54
27,35
29,34
25,28
24,33
31,40
27,32
23,29
28,42
27,30
32,72
36,33
24,45
27,35
28,41
38,41
29,29
28,35
28,46
26,34
22,36
35,30
25,33
34,41
26,31
30,30
27,37
24,46
30,24
28,29
50,45
30,40
27,34
27,39
20,37
50,47
32,38
30,33
32,38
23,44
34,37
33,50
40,30
33,44
27,38
28,38
29,27
27,27
33,35
30,38
28,45
24,38
29,32
42,51
32,44
33,52
25,35
29,30
29,33
25,30
27,30
26,29
29,42
23,30
29,38
29,33
31,47
34,55
31,34
29,30
31,65
25,44
27,28
24,28
22,40
28,41
30,32
42,40
25,34
25,38
26,46
27,34
25,33
30,38
23,20
44,33
26,35
30,37
30,35
24,40
86,90
32,39
30,39
24,25
25,36
33,46
