human,continue,explain,create
462,330,281,381
379,299.0,341,377
307,324,309.0,339
339,264,276,343
317,332,321,369
495,359,381,386
457.0,353,267,331
283,264,307,278
320,328,324,358
1024,368,389,393
556,362.0,283,391.0
257,307,307,311
492,324.0,296.0,296
239.0,316,286,328
808,375,289.0,383
420,346,337,374
241,282,278,298
308,273,287,350
316,308,304.0,362
311.0,374,314,334.0
270,304,293,294
491,368,328,427
279,318,299,357
419,246.0,291,349
504,309,351,367
262,335,323,326
325,267,259,314
275,316,325,331
820,364,281,298
308,307.0,321,350
236,260,257,298
242,318,271.0,327
474,375,352,289
279,258.0,281,322
345,312,332,350
1143.0,336,368,328.0
359,372,315,306
371,280.0,334,395
634.0,419,306,410
328,327,334,306
435,342,362.0,410
754,349,363,399
273,273,303,274
231.0,278,290,328
334,354,329,370
431,376,350,365
344,356,314,378
529,352.0,262,484
264,303,293,351
343,333.0,338.0,350
727,341,391,339
389,270,333,377
255,324,289,355
400.0,379,251.0,419
357,316.0,337,339
252,320,254,344
387,376,359,414
363,340,369,363
318,342,331,286
436.0,299,297,416
332,345,336,333
664.0,387,376,347
388,350,298,372
282.0,321,285.0,319
252,309,327,341
368,302.0,316.0,373
350,405,271,407
247,310,309,330
262.0,312,281,333
409,357,333,298.0
276.0,383,300,320
783.0,365,302,336
284.0,291,302,296
734,373,343,403
390,353,346,361
491,393,276.0,477
484,352.0,323,360
293,303,331.0,337
280,324.0,283,313
423.0,318,387,383.0
634,442,432,368
264,287,308,346
287,320,316,334
342,340,341,354
255,322,335,343
304,279,308,270
909,366,331,462
316,303.0,341,374
250,305,297,334
240.0,261,287.0,329
438.0,323.0,276,351
279.0,286,309,312
648,397,354,403
496,332,283,349
219,285,258,282
242,265.0,302,310
329,342,324,355
302,303,332,329
672,396,395.0,389
609,271,299.0,297
