lemma,shannon
dies,1.0986122886681096
werden,0.8647400965276372
der,1.5797051232538237
ein,1.4269741782591625
haben,0.6931471805599453
professionell,0.7963116401738131
individuell,0.8675632284814612
aktuell,0.6365141682948128
pflegebedürftig,0.6730116670092565
sein,0.5004024235381879
achtsam,0.6931471805599453
möglich,0.6931471805599453
Pflegende,0.5297061990576545
hoch,0.6931471805599453
ermöglichen,0.6365141682948128
wichtig,0.6931471805599453
ethisch,1.0397207708399179
umfassend,0.6365141682948128
prekär,0.6931471805599453
ausreichend,0.6931471805599453
führen,0.6931471805599453
können,1.0549201679861442
verstärkt,0.6931471805599453
