,human,continue,create,explain
token_length_mean,6.7594142259414225,8.418758256274769,8.61344537815126,8.01490514905149
token_length_median,5.0,8.0,8.0,6.0
token_length_std,6.015206086193491,4.8960466667195925,5.074143678271708,5.775008774540248
sentence_length_mean,29.875,13.051724137931034,7.14,13.924528301886792
sentence_length_median,27.5,5.0,3.5,14.0
sentence_length_std,13.066536457684569,15.209369178912446,7.923408357518877,11.32512494263
syllables_per_token_mean,2.5209205020920504,3.022457067371202,3.0644257703081235,2.8807588075880757
syllables_per_token_median,1.0,3.0,3.0,2.0
syllables_per_token_std,2.437198986876097,1.9675767572608018,2.1482311186573533,2.2927678138135317
n_tokens,478,757,714,738
n_unique_tokens,239,554,600,461
proportion_unique_tokens,0.5,0.7318361955085865,0.8403361344537815,0.6246612466124661
n_characters,3353,6496,6218,6008
n_sentences,16,58,100,53
first_order_coherence,0.3457516308873892,0.40906813061028197,0.21699466460385605,0.2744347431535761
second_order_coherence,0.3444090790913573,0.3719373816690807,0.17711277884592738,0.2323541811429987
passed_quality_check,False,True,False,True
n_stop_words,190.0,218.0,126.0,261.0
alpha_ratio,0.670906200317965,0.8441410693970421,0.8378378378378378,0.7946943483275664
mean_word_length,5.376788553259141,7.390216154721275,7.681818181818182,6.972318339100346
doc_length,629.0,879.0,814.0,867.0
symbol_to_word_ratio_#,0.0,0.0,0.020289855072463767,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.10526315789473684,0.18604651162790697
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0004332755632582322,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.07059129981766085,0.0,0.0170421721548238,0.044968833481745324
duplicate_ngram_chr_fraction_6,0.04975253972388643,0.0,0.008665511265164644,0.04096170970614425
duplicate_ngram_chr_fraction_7,0.04975253972388643,0.0,0.008665511265164644,0.0213713268032057
duplicate_ngram_chr_fraction_8,0.04975253972388643,0.0,0.008665511265164644,0.012763431285247848
duplicate_ngram_chr_fraction_9,0.04975253972388643,0.0,0.008665511265164644,0.0
duplicate_ngram_chr_fraction_10,0.04975253972388643,0.0,0.008665511265164644,0.0
top_ngram_chr_fraction_2,0.028132326126595466,0.0038599393438103115,0.0034662045060658577,0.006233303650934996
top_ngram_chr_fraction_3,0.03386298515238343,0.0020678246484698098,0.0025996533795493936,0.0026714158504007124
top_ngram_chr_fraction_4,0.034383954154727794,0.0,0.0028885037550548816,0.003561887800534283
oov_ratio,0.151033386327504,0.1422070534698521,0.3452088452088452,0.15570934256055363
pos_prop_ADP,0.07631160572337042,0.08418657565415244,0.05405405405405406,0.08881199538638986
pos_prop_ADJ,0.09220985691573927,0.1353811149032992,0.09336609336609336,0.12572087658592848
pos_prop_NOUN,0.1891891891891892,0.23890784982935154,0.22235872235872237,0.22029988465974626
pos_prop_CCONJ,0.033386327503974564,0.03299203640500569,0.009828009828009828,0.02883506343713956
pos_prop_DET,0.11128775834658187,0.06825938566552901,0.052825552825552825,0.06343713956170703
pos_prop_VERB,0.0397456279809221,0.055745164960182024,0.04054054054054054,0.06920415224913495
pos_prop_ADV,0.034976152623211444,0.07167235494880546,0.04054054054054054,0.10380622837370242
pos_prop_PROPN,0.10651828298887123,0.07963594994311718,0.22113022113022113,0.02883506343713956
pos_prop_PUNCT,0.18600953895071543,0.11717861205915814,0.08108108108108109,0.1314878892733564
pos_prop_SCONJ,0.012718600953895072,0.006825938566552901,0.0036855036855036856,0.010380622837370242
pos_prop_AUX,0.019077901430842606,0.03185437997724687,0.011056511056511056,0.04152249134948097
pos_prop_SPACE,0.04133545310015898,,0.030712530712530713,0.029988465974625143
pos_prop_PRON,0.00794912559618442,0.01478953356086462,0.009828009828009828,0.01730103806228374
pos_prop_NUM,0.033386327503974564,0.015927189988623434,0.009828009828009828,0.016147635524798153
pos_prop_PART,0.009538950715421303,0.004550625711035267,0.007371007371007371,0.01384083044982699
pos_prop_X,0.006359300476947536,0.04209328782707622,0.11179361179361179,0.010380622837370242
dependency_distance_mean,4.484985782814044,2.038939905616204,1.4626120903903916,2.4111964390249914
dependency_distance_std,1.805991702163626,1.8433514950037833,1.290388130036632,1.3967162713811945
prop_adjacent_dependency_relation_mean,0.45536067925524626,0.4272523705025723,0.3821359478865014,0.43328414568583185
prop_adjacent_dependency_relation_std,0.06748559934062591,0.18543012567356215,0.20818007897972232,0.16366988959693535
flesch_reading_ease,-3.8963607594936605,-22.98013671409268,-18.872580645161264,-9.01955926832781
flesch_kincaid_grade,25.808111924686198,25.165165808773292,23.35482408963586,23.833519967275148
smog,20.678950373293787,18.262208422172932,14.191785591663535,17.512999489648205
gunning_fog,24.585983263598326,26.726634173005973,23.864403361344543,23.781193434575854
automated_readability_index,25.344341004184095,24.748213456019677,22.709327731092436,23.282467402975918
coleman_liau_index,22.954560669456068,31.43439894319683,30.70140056022409,29.20189701897019
lix,65.23064853556485,74.08210722908031,67.9243137254902,62.569514751751285
rix,10.5625,7.9655172413793105,4.34,6.773584905660377
entropy,7.231686381056603,6.967840673637159,4.184191686476212,7.656830224551861
perplexity,1382.5520488698594,1061.9272255826393,65.64042142684653,2115.0425818748363
per_word_perplexity,2.1980159759457223,1.2081083339961767,0.08063933836221933,2.439495480824494
connectives,16,25,7,23
connectives_cap,1,1,1,3
