,human,continue,create,explain
first_order_coherence,0.7196841874430256,0.7841826029892626,0.8174887384687152,0.7938969135284424
second_order_coherence,0.734291805823644,0.7421866234924112,0.8074473098472312,0.8078671159415409
dependency_distance_mean,2.5140634097224277,2.720014467470106,2.7510289568265764,2.8298090943175804
dependency_distance_std,0.6572404022331181,0.6605433591806325,0.5566507487721667,0.8381157440207524
prop_adjacent_dependency_relation_mean,0.4802671539168624,0.491194865153357,0.48872232627345796,0.4588111191424562
prop_adjacent_dependency_relation_std,0.07093281573194932,0.07142105719874894,0.0770520650769972,0.07093414339934327
entropy,15.374030902478,16.033194686368308,15.158319188962398,17.573147815672968
perplexity,4751785.036040726,9186032.541466609,3829784.8665376473,42847069.70288993
per_word_perplexity,7333.001598828281,12231.734409409599,5348.861545443641,58216.12731370914
token_length_mean,5.512908777969019,6.415007656967841,6.188473520249222,6.054226475279107
token_length_median,5.0,6.0,5.5,5.0
token_length_std,3.549781982630576,3.3349357129849277,3.5048241573450465,3.4493732643497745
sentence_length_mean,18.15625,21.766666666666666,22.137931034482758,20.225806451612904
sentence_length_median,15.0,19.0,22.0,20.0
sentence_length_std,10.718294450960936,12.986360365997685,6.911879518481379,9.96675013334856
syllables_per_token_mean,1.70223752151463,1.9280245022970903,1.8566978193146417,1.7974481658692185
syllables_per_token_median,1.0,2.0,1.0,1.0
syllables_per_token_std,1.0734530086724505,1.0126437671231472,1.0928942108177069,1.0755184329549272
n_tokens,581,653,642,627
n_unique_tokens,326,350,336,338
proportion_unique_tokens,0.5611015490533563,0.5359877488514548,0.5233644859813084,0.5390749601275917
n_characters,3272,4290,4050,3907
n_sentences,32,30,29,31
flesch_reading_ease,44.39711192986232,21.630960438999523,27.288364485981333,34.241691619077045
flesch_kincaid_grade,11.577340253872634,15.649689127105667,14.95282737136105,13.507952873385815
smog,13.95886086127944,17.122413403193683,16.505661758641814,15.182335223575397
gunning_fog,15.17988382099828,19.732700357325168,18.761714469867872,16.894150331841335
automated_readability_index,13.613925344234083,19.668019397651868,18.78667579761521,17.198309924371046
coleman_liau_index,14.985611015490534,20.560367534456358,19.251152647975086,18.335374800637954
lix,53.268126075731494,71.53695763144461,65.90740143946718,60.736173277769204
rix,6.375,10.833333333333334,9.689655172413794,8.193548387096774
pos_prop_NOUN,0.2716049382716049,0.3235685752330226,0.2849162011173184,0.2798913043478261
pos_prop_PROPN,0.06018518518518518,0.018641810918774968,0.040502793296089384,0.03804347826086957
pos_prop_AUX,0.033950617283950615,0.023968042609853527,0.02094972067039106,0.021739130434782608
pos_prop_PART,0.010802469135802469,0.018641810918774968,0.015363128491620111,0.008152173913043478
pos_prop_VERB,0.07407407407407407,0.09720372836218376,0.10893854748603352,0.07744565217391304
pos_prop_PUNCT,0.08796296296296297,0.11584553928095873,0.09636871508379888,0.13858695652173914
pos_prop_DET,0.07716049382716049,0.0492676431424767,0.04748603351955307,0.057065217391304345
pos_prop_ADV,0.015432098765432098,0.018641810918774968,0.02094972067039106,0.035326086956521736
pos_prop_ADJ,0.13117283950617284,0.15712383488681758,0.14664804469273743,0.13994565217391305
pos_prop_ADP,0.10339506172839506,0.09454061251664447,0.12849162011173185,0.11005434782608696
pos_prop_NUM,0.06327160493827161,0.006657789613848202,0.008379888268156424,0.01358695652173913
pos_prop_CCONJ,0.046296296296296294,0.03462050599201065,0.02653631284916201,0.033967391304347824
pos_prop_SCONJ,0.004629629629629629,0.005326231691078562,0.013966480446927373,0.005434782608695652
pos_prop_PRON,0.0030864197530864196,0.007989347536617843,0.03910614525139665,0.02309782608695652
pos_prop_SYM,0.013888888888888888,0.005326231691078562,,0.002717391304347826
pos_prop_INTJ,0.0015432098765432098,,0.0013966480446927375,
pos_prop_X,0.0015432098765432098,0.006657789613848202,,
passed_quality_check,True,True,True,True
n_stop_words,192.0,189.0,227.0,214.0
alpha_ratio,0.8425925925925926,0.8468708388814914,0.8896648044692738,0.8301630434782609
mean_word_length,5.049382716049383,5.712383488681757,5.656424581005586,5.3084239130434785
doc_length,648.0,751.0,716.0,736.0
top_ngram_chr_fraction_2,0.009102730819245773,0.00734094616639478,0.022435897435897436,0.006680026720106881
top_ngram_chr_fraction_3,0.01352405721716515,0.007952691680261012,0.013675213675213675,0.011578712981518594
oov_ratio,0.032407407407407406,0.02663115845539281,0.00558659217877095,0.029891304347826088
connectives,13,7,18,15
connectives_cap,4,1,2,2
pos_prop_SPACE,,0.015978695073235686,,0.014945652173913044
duplicate_ngram_chr_fraction_5,,,0.014957264957264958,0.028056112224448898
