,human,continue,create,explain
token_length_mean,7.1883052527254705,7.458682634730539,8.1660777385159,8.07457627118644
token_length_median,5.0,6.0,8.0,7.0
token_length_std,5.127726570706244,5.104104788275653,4.126900895326419,5.161031514085188
sentence_length_mean,25.871794871794872,10.4375,9.758620689655173,13.208955223880597
sentence_length_median,22.0,6.5,8.0,12.0
sentence_length_std,16.91180665898067,10.787543452983167,8.409033890469592,11.122838295339179
syllables_per_token_mean,2.520317145688801,2.6658682634730537,2.8798586572438163,2.848587570621469
syllables_per_token_median,2.0,2.0,3.0,2.0
syllables_per_token_std,1.9436648377484944,1.96915655536367,1.605990545966094,1.9868809086495962
n_tokens,1009,835,849,885
n_unique_tokens,505,418,683,531
proportion_unique_tokens,0.5004955401387512,0.5005988023952096,0.8044758539458187,0.6
n_characters,7402,6368,7010,7290
n_sentences,39,80,87,67
first_order_coherence,0.6251099947839975,0.4130882355325584,0.49187988320062326,0.3919110848624824
second_order_coherence,0.5897936376544798,0.20349122062086678,0.48623491293367216,0.344147751136468
passed_quality_check,True,False,True,True
n_stop_words,456.0,291.0,195.0,296.0
alpha_ratio,0.8687392055267703,0.7958974358974359,0.9204419889502763,0.8383937316356513
mean_word_length,6.392055267702936,6.5312820512820515,7.746961325966851,7.1410381978452495
doc_length,1158.0,975.0,905.0,1021.0
symbol_to_word_ratio_#,0.0,0.03522012578616352,0.0035842293906810036,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.014084507042253521,0.0,0.19148936170212766
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0,0.2262589423481554,0.0,0.04136402806844762
duplicate_ngram_chr_fraction_6,0.0,0.19105063823818208,0.0,0.03914809799335221
duplicate_ngram_chr_fraction_7,0.0,0.14335811474260066,0.0,0.03914809799335221
duplicate_ngram_chr_fraction_8,0.0,0.10408191892271006,0.0,0.03914809799335221
duplicate_ngram_chr_fraction_9,0.0,0.06957497545237762,0.0,0.03914809799335221
duplicate_ngram_chr_fraction_10,0.0,0.06957497545237762,0.0,0.03914809799335221
top_ngram_chr_fraction_2,0.006660323501427212,0.005049796605414504,0.0026785714285714286,0.00553982518773852
top_ngram_chr_fraction_3,0.002973358705994291,0.0037873474540608782,0.0,0.002462144527883787
top_ngram_chr_fraction_4,0.0,0.005610885117127227,0.0,0.0030776806598547335
oov_ratio,0.04145077720207254,0.08,0.18121546961325966,0.0930460333006856
pos_prop_ADV,0.06994818652849741,0.057435897435897436,0.0718232044198895,0.07933398628795299
pos_prop_VERB,0.06044905008635579,0.05846153846153846,0.06740331491712707,0.06953966699314397
pos_prop_DET,0.11830742659758203,0.07692307692307693,0.05303867403314917,0.07541625857002938
pos_prop_NOUN,0.231433506044905,0.22666666666666666,0.18895027624309393,0.24975514201762977
pos_prop_ADP,0.11917098445595854,0.09435897435897436,0.06850828729281767,0.0901077375122429
pos_prop_PUNCT,0.12694300518134716,0.10153846153846154,0.056353591160221,0.10186092066601371
pos_prop_PRON,0.02072538860103627,0.020512820512820513,0.014364640883977901,0.019588638589618023
pos_prop_AUX,0.013816925734024179,0.021538461538461538,0.016574585635359115,0.030362389813907934
pos_prop_ADJ,0.10621761658031088,0.13435897435897437,0.11602209944751381,0.13418217433888344
pos_prop_CCONJ,0.06303972366148532,0.04,0.022099447513812154,0.034280117531831536
pos_prop_PROPN,0.04231433506044905,0.05128205128205128,0.1712707182320442,0.05288932419196866
pos_prop_SCONJ,0.0069084628670120895,0.006153846153846154,0.0033149171270718232,0.011753183153770812
pos_prop_PART,0.012953367875647668,0.011282051282051283,0.008839779005524863,0.0068560235063663075
pos_prop_X,0.0051813471502590676,0.05641025641025641,0.12486187845303867,0.014691478942213516
pos_prop_NUM,0.0025906735751295338,0.0020512820512820513,0.0011049723756906078,0.0009794319294809011
dependency_distance_mean,3.3254157007503204,1.615954332547372,1.849653293190491,2.3046631984852457
dependency_distance_std,1.2358890230180997,1.3064489597618878,1.1215654586696384,1.433554377747009
prop_adjacent_dependency_relation_mean,0.4584632411938236,0.3936876441341204,0.41242974681260414,0.4121704077823193
prop_adjacent_dependency_relation_std,0.10491678430652251,0.25064394977587773,0.16523986121464374,0.184679644957299
flesch_reading_ease,6.525375939849624,8.85526315789474,-2.8844072489302732,-5.093901766495264
flesch_kincaid_grade,24.239742319127853,19.937870508982034,22.19819422444255,23.174825870646767
smog,21.008144846282608,15.314804267706485,16.435369302799362,17.19185955382359
gunning_fog,25.492424588955814,21.612125748502994,26.141375248771375,23.63386457542795
automated_readability_index,25.362815176234406,18.91914520958084,21.911536493237477,23.205731849228435
coleman_liau_index,25.3231318136769,25.221125748502995,29.183321554770313,29.437604519774002
lix,68.09181469340042,59.419535928143716,73.9517891231063,66.54228855721394
rix,10.923076923076923,5.1125,6.264367816091954,7.044776119402985
entropy,19.920924956508575,9.677041591830003,5.459713523473207,9.951810746277044
perplexity,448278368.8736406,15947.248601028867,235.03008411780903,20990.1959102893
per_word_perplexity,387114.3081810368,16.35615241131166,0.2597017504064188,20.558468080596768
connectives,31,17,20,27
connectives_cap,4,3,5,2
pos_prop_SPACE,,0.041025641025641026,0.015469613259668509,0.02840352595494613
