lemma,shannon
der,1.7497273396646462
sein,1.0375911080918452
können,0.6365141682948128
dies,1.073542846408523
geben,0.6365141682948128
ein,1.5943548954105355
weit,0.6931471805599453
werden,0.2337916587064593
finanziell,0.6829081047004717
bringen,0.6931471805599453
hoch,1.0397207708399179
müssen,0.6365141682948128
neu,0.5297061990576545
durchführen,0.6931471805599453
wichtig,1.242453324894
gründlich,0.6365141682948128
alle,1.0397207708399179
bieten,0.6365141682948128
schützen,0.6365141682948128
gut,0.5004024235381879
detailliert,0.6931471805599453
sollen,0.9433483923290391
psychisch,0.6931471805599453
du,1.0549201679861442
sorgfältig,0.6365141682948128
stehen,0.6931471805599453
erfolgreich,0.6931471805599453
ander,0.6931471805599453
richtig,0.6931471805599453
eventuell,0.6931471805599453
minimieren,0.6931471805599453
eigen,0.6931471805599453
