lemma,shannon
der,1.7607457279093897
russisch,0.6931471805599453
werden,1.308605387253449
bieten,0.6365141682948128
jung,0.6365141682948128
finanziell,0.37677016125643675
sein,1.1786549963416462
ein,1.736740746093063
unterstützen,0.6931471805599453
wichtig,1.0397207708399179
ihr,1.3050963719483406
dies,0.9950269901795212
erfahren,0.6365141682948128
sie,0.6365141682948128
haben,0.9368883075390159
erfolgreich,1.0114042647073518
lokal,0.6931471805599453
können,1.0114042647073518
positiv,0.6365141682948128
unternehmerisch,0.6365141682948128
ermöglichen,0.6931471805599453
helfen,0.6931471805599453
zeigen,0.6931471805599453
wirtschaftlich,1.0986122886681096
nachhaltig,0.6931471805599453
