,human-full,continue,human-cont,explain,create
dependency_distance_mean,3.971138071243857,3.17552457849347,4.220835909410185,2.8336025373622085,3.060727542942697
dependency_distance_std,1.2135617155672895,1.0731610205551723,1.2929602375035256,0.5726817616968572,0.5222096680877629
prop_adjacent_dependency_relation_mean,0.41589706970826273,0.4281405320528969,0.4036665985569315,0.4682401083767022,0.4642359130031942
prop_adjacent_dependency_relation_std,0.0469766047232324,0.07785113107999544,0.0381481945815235,0.05112234883660143,0.04698732932162244
pos_prop_AUX,0.03580786026200873,0.03609625668449198,0.03748326639892905,0.041189931350114416,0.0525328330206379
pos_prop_ADJ,0.1056768558951965,0.11363636363636363,0.10174029451137885,0.09839816933638444,0.11069418386491557
pos_prop_NOUN,0.25851528384279476,0.23128342245989306,0.24899598393574296,0.30663615560640733,0.29831144465290804
pos_prop_CCONJ,0.03842794759825328,0.040106951871657755,0.0428380187416332,0.04805491990846682,0.04878048780487805
pos_prop_ADP,0.09606986899563319,0.08422459893048129,0.10174029451137885,0.12128146453089245,0.11632270168855535
pos_prop_VERB,0.07161572052401746,0.06550802139037433,0.07764390896921017,0.08924485125858124,0.08630393996247655
pos_prop_PROPN,0.07161572052401746,0.11363636363636363,0.06559571619812583,0.05034324942791762,0.03189493433395872
pos_prop_PUNCT,0.1423580786026201,0.18449197860962566,0.12583668005354753,0.09610983981693363,0.10881801125703565
pos_prop_PART,0.020087336244541485,0.008021390374331552,0.024096385542168676,0.011441647597254004,0.0225140712945591
pos_prop_DET,0.04978165938864629,0.058823529411764705,0.06291834002677377,0.07093821510297482,0.058161350844277676
pos_prop_ADV,0.03580786026200873,0.016042780748663103,0.04551539491298527,0.02288329519450801,0.03189493433395872
pos_prop_NUM,0.021834061135371178,0.014705882352941176,0.004016064257028112,0.002288329519450801,0.005628517823639775
pos_prop_X,0.02794759825327511,0.0066844919786096255,0.03614457831325301,,
pos_prop_SYM,0.00611353711790393,0.001336898395721925,,,
pos_prop_SCONJ,0.007860262008733625,0.009358288770053475,0.009370816599732263,0.020594965675057208,0.009380863039399626
pos_prop_PRON,0.010480349344978166,0.016042780748663103,0.01606425702811245,0.020594965675057208,0.01876172607879925
token_length_mean,5.480891719745223,5.798668885191348,5.341894060995185,5.6395939086294415,5.496828752642706
token_length_median,5.0,5.0,5.0,5.0,5.0
token_length_std,3.0217112548349125,3.0384773025289515,2.914010151067859,2.8988105100473307,2.883299306408559
sentence_length_mean,26.166666666666668,18.78125,24.92,20.736842105263158,22.523809523809526
sentence_length_median,23.0,20.5,22.0,21.0,20.0
sentence_length_std,12.584161120675112,9.140344546979616,9.14732747855897,7.404423324239568,6.786674952883759
syllables_per_token_mean,1.664543524416136,1.723793677204659,1.622792937399679,1.6979695431472082,1.6384778012684988
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9730965707491289,1.0255875718731455,0.9415982624151265,0.9834394936400817,0.9613896126705177
n_tokens,942,601.0,623,394.0,473
n_unique_tokens,371,284.0,263,172.0,214
proportion_unique_tokens,0.39384288747346075,0.47254575707154745,0.42215088282504015,0.4365482233502538,0.452431289640592
n_characters,5366,3636.0,3452,2265.0,2660
n_sentences,36,32.0,25,19.0,21
first_order_coherence,0.7632997913019998,0.6939751400101569,0.8000229944785436,0.8618451886706882,0.8584609955549241
