,human-full,continue,human-cont,explain,create
n_stop_words,350.0,168.0,310.0,92.0,153.0
alpha_ratio,0.8069264069264069,0.9026548672566371,0.8049261083743843,0.8834586466165414,0.8685831622176592
mean_word_length,4.935930735930736,6.031858407079646,4.850246305418719,5.575187969924812,5.62217659137577
doc_length,1155.0,565.0,1015.0,266.0,487.0
duplicate_ngram_chr_fraction_5,0.206875753920386,,0.17703432653772433,,
duplicate_ngram_chr_fraction_6,0.1471652593486128,,0.12406342568391705,,
duplicate_ngram_chr_fraction_7,0.1301266586248492,,0.09932043910088866,,
duplicate_ngram_chr_fraction_8,0.10313630880579011,,0.09932043910088866,,
duplicate_ngram_chr_fraction_9,0.08594692400482509,,0.09932043910088866,,
duplicate_ngram_chr_fraction_10,0.08594692400482509,,0.09932043910088866,,
top_ngram_chr_fraction_2,0.013570566948130277,0.0076706724622858605,0.011326014985189058,0.011668611435239206,0.007911392405063292
top_ngram_chr_fraction_3,0.009047044632086852,,0.010454783063251438,,
top_ngram_chr_fraction_4,0.010856453558504222,,0.012545739675901725,,
oov_ratio,0.011255411255411256,,0.009852216748768473,,0.006160164271047228
first_order_coherence,0.660439748709139,0.8705968533953031,0.6367996992035345,0.8683059480455186,0.858214811484019
second_order_coherence,0.6386487657153929,0.8602420998656232,0.6388700222596526,0.8734599351882935,0.8412786551884243
entropy,32.93948222389392,13.062589622143445,28.934098399701433,7.24826251068175,11.750602544931397
perplexity,202039072712377.3,470988.8134800886,3680605526071.4463,1405.66040528365,126829.9567344795
per_word_perplexity,174925604079.98035,833.6085194337851,3626212340.95709,5.284437613848309,260.43112265806883
flesch_reading_ease,34.74993690428249,22.90076470588238,36.64544293134915,27.82250000000002,21.157581775700947
flesch_kincaid_grade,14.495706806282723,15.133058823529414,14.271040292011794,15.216702127659577,16.953714953271035
smog,16.448374293005145,16.74414570686415,16.236965992691296,16.76809479433877,18.511140095513987
gunning_fog,18.674452946704257,19.297254901960784,18.402976274041837,19.102127659574467,21.541121495327104
automated_readability_index,17.939244193851522,19.735941176470583,17.562920819879267,19.421787234042547,21.426518691588782
coleman_liau_index,16.855078534031417,21.40713725490195,16.293317422434367,19.27131914893617,19.898411214953267
lix,58.204456974090476,69.02745098039216,57.10529271374421,65.20212765957447,68.10514018691589
rix,8.256410256410257,9.92,8.0,9.8,11.0625
token_length_mean,5.7591623036649215,6.574509803921568,5.662291169451074,6.178723404255319,6.259345794392523
token_length_median,5.0,6.0,5.0,6.0,6.0
token_length_std,3.235051377250151,3.1587626727015916,3.1783554236790286,3.3456822711765395,3.2777259529256426
sentence_length_mean,24.487179487179485,20.4,24.647058823529413,23.5,26.75
sentence_length_median,24.0,20.0,26.0,24.0,25.0
sentence_length_std,14.494688319539847,5.106858133921482,15.279517918444586,7.800640999302558,9.775607398008576
syllables_per_token_mean,1.7403141361256544,1.9294117647058824,1.7159904534606205,1.8340425531914895,1.8738317757009346
syllables_per_token_median,1.0,2.0,1.0,1.0,1.0
syllables_per_token_std,1.0642195507055086,1.114484690144945,1.038866262846523,1.1003435818821437,1.1035064290661403
n_tokens,955.0,510,838.0,235,428
n_unique_tokens,378.0,288,359.0,144,248
proportion_unique_tokens,0.3958115183246073,0.5647058823529412,0.42840095465393796,0.6127659574468085,0.5794392523364486
n_characters,5701.0,3408,4923.0,1483,2738
n_sentences,39.0,25,34.0,10,16
dependency_distance_mean,3.3318273185196157,2.675966293802292,3.408854882592722,2.8867063312143406,2.791578181482783
dependency_distance_std,1.447537503668248,0.41289905605316124,1.5303445273930214,0.7038456383716366,0.34632950181983635
prop_adjacent_dependency_relation_mean,0.4400352078632939,0.46618882815849483,0.4333139349019059,0.4907020515716168,0.48404100951313045
prop_adjacent_dependency_relation_std,0.06832510671717305,0.04638174993829941,0.06965815191792551,0.032454943279128214,0.04955323021079794
pos_prop_NOUN,0.24502164502164503,0.30619469026548674,0.24236453201970443,0.30451127819548873,0.27104722792607805
pos_prop_VERB,0.0683982683982684,0.14513274336283186,0.06600985221674877,0.10902255639097744,0.10061601642710473
pos_prop_ADP,0.10476190476190476,0.09911504424778761,0.10541871921182266,0.12406015037593984,0.11909650924024641
pos_prop_PROPN,0.09264069264069263,0.01592920353982301,0.09458128078817735,0.022556390977443608,0.061601642710472276
pos_prop_DET,0.06406926406926407,0.04601769911504425,0.06600985221674877,0.08270676691729323,0.059548254620123205
pos_prop_PUNCT,0.1471861471861472,0.09557522123893805,0.14679802955665025,0.10902255639097744,0.11088295687885011
pos_prop_X,0.02077922077922078,,0.020689655172413793,0.007518796992481203,0.002053388090349076
pos_prop_AUX,0.023376623376623377,0.04247787610619469,0.023645320197044337,0.03007518796992481,0.03285420944558522
pos_prop_ADV,0.03463203463203463,0.04424778761061947,0.03251231527093596,0.03007518796992481,0.03490759753593429
pos_prop_CCONJ,0.048484848484848485,0.03716814159292035,0.04827586206896552,0.03007518796992481,0.03490759753593429
pos_prop_ADJ,0.09177489177489177,0.11858407079646018,0.09064039408866995,0.10526315789473684,0.10472279260780287
