,human-full,continue,human-cont,explain,create
pos_prop_NOUN,0.24502164502164503,0.27361111111111114,0.24236453201970443,0.28078817733990147,0.26851851851851855
pos_prop_VERB,0.0683982683982684,0.12777777777777777,0.06600985221674877,0.12561576354679804,0.10648148148148148
pos_prop_ADP,0.10476190476190476,0.09166666666666666,0.10541871921182266,0.11822660098522167,0.11574074074074074
pos_prop_PROPN,0.09264069264069263,0.04583333333333333,0.09458128078817735,0.05172413793103448,0.032407407407407406
pos_prop_DET,0.06406926406926407,0.06388888888888888,0.06600985221674877,0.10591133004926108,0.07175925925925926
pos_prop_PUNCT,0.1471861471861472,0.10416666666666667,0.14679802955665025,0.11083743842364532,0.11805555555555555
pos_prop_X,0.02077922077922078,0.008333333333333333,0.020689655172413793,,0.0023148148148148147
pos_prop_AUX,0.023376623376623377,0.044444444444444446,0.023645320197044337,0.019704433497536946,0.04398148148148148
pos_prop_ADV,0.03463203463203463,0.029166666666666667,0.03251231527093596,0.022167487684729065,0.027777777777777776
pos_prop_CCONJ,0.048484848484848485,0.05277777777777778,0.04827586206896552,0.04187192118226601,0.04861111111111111
pos_prop_ADJ,0.09177489177489177,0.09166666666666666,0.09064039408866995,0.07635467980295567,0.10648148148148148
pos_prop_PRON,0.01471861471861472,0.03333333333333333,0.015763546798029555,0.027093596059113302,0.034722222222222224
pos_prop_NUM,0.021645021645021644,0.0125,0.023645320197044337,,0.004629629629629629
pos_prop_SCONJ,0.011255411255411256,0.005555555555555556,0.011822660098522168,0.007389162561576354,0.006944444444444444
pos_prop_PART,0.008658008658008658,0.015277777777777777,0.008866995073891626,0.012315270935960592,0.011574074074074073
pos_prop_SYM,0.0017316017316017316,,0.0019704433497536944,,
pos_prop_INTJ,0.0008658008658008658,,0.0009852216748768472,,
first_order_coherence,0.660439748709139,0.862821180244972,0.6367996992035345,0.9108372284815862,0.8685571963970478
second_order_coherence,0.6386487657153929,0.8734847562653678,0.6388700222596526,0.9020447830359141,0.8736651241779327
token_length_mean,5.7591623036649215,6.386292834890965,5.662291169451074,6.3277777777777775,6.137203166226913
token_length_median,5.0,6.0,5.0,6.0,6.0
token_length_std,3.235051377250151,3.3753272316144782,3.1783554236790286,3.3079543117151817,3.3616121883551093
sentence_length_mean,24.487179487179485,21.4,24.647058823529413,25.714285714285715,27.071428571428573
sentence_length_median,24.0,21.0,26.0,23.5,29.0
sentence_length_std,14.494688319539847,4.983974317750844,15.279517918444586,7.274501175128009,6.912352149948523
syllables_per_token_mean,1.7403141361256544,1.884735202492212,1.7159904534606205,1.9222222222222223,1.870712401055409
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0642195507055086,1.0905073306922308,1.038866262846523,1.1423929833446378,1.1470564688003213
n_tokens,955.0,642,838.0,360,379
n_unique_tokens,378.0,252,359.0,172,209
proportion_unique_tokens,0.3958115183246073,0.3925233644859813,0.42840095465393796,0.4777777777777778,0.5514511873350924
n_characters,5701.0,4178,4923.0,2324,2380
n_sentences,39.0,30,34.0,14,14
n_stop_words,350.0,235.0,310.0,140.0,156.0
alpha_ratio,0.8069264069264069,0.875,0.8049261083743843,0.8866995073891626,0.8796296296296297
mean_word_length,4.935930735930736,5.802777777777778,4.850246305418719,5.724137931034483,5.5092592592592595
doc_length,1155.0,720.0,1015.0,406.0,432.0
duplicate_ngram_chr_fraction_5,0.206875753920386,0.10536159600997506,0.17703432653772433,0.14291044776119402,
duplicate_ngram_chr_fraction_6,0.1471652593486128,0.10536159600997506,0.12406342568391705,0.11567164179104478,
duplicate_ngram_chr_fraction_7,0.1301266586248492,0.06192851205320033,0.09932043910088866,0.058208955223880594,
duplicate_ngram_chr_fraction_8,0.10313630880579011,0.02743142144638404,0.09932043910088866,0.058208955223880594,
duplicate_ngram_chr_fraction_9,0.08594692400482509,0.02743142144638404,0.09932043910088866,0.058208955223880594,
duplicate_ngram_chr_fraction_10,0.08594692400482509,0.02743142144638404,0.09932043910088866,0.058208955223880594,
top_ngram_chr_fraction_2,0.013570566948130277,0.009351620947630923,0.011326014985189058,0.013059701492537313,0.01088534107402032
top_ngram_chr_fraction_3,0.009047044632086852,0.025976724854530342,0.010454783063251438,0.03134328358208955,
top_ngram_chr_fraction_4,0.010856453558504222,0.020781379883624274,0.012545739675901725,0.03134328358208955,
oov_ratio,0.011255411255411256,,0.009852216748768473,,0.0023148148148148147
entropy,32.93948222389392,19.79163024252055,28.934098399701433,12.05741038654745,12.411688868867698
perplexity,202039072712377.3,393908907.9835569,3680605526071.4463,172372.03025459425,245656.34553365366
per_word_perplexity,174925604079.98035,547095.705532718,3626212340.95709,424.56165087338485,568.6489479945686
flesch_reading_ease,34.74993690428249,25.6654018691589,36.64544293134915,18.11500000000001,21.095230870712413
flesch_kincaid_grade,14.495706806282723,14.995875389408102,14.271040292011794,17.120793650793654,17.04226347531097
smog,16.448374293005145,17.122413403193683,16.236965992691296,18.16629338839532,18.3970566412798
gunning_fog,18.674452946704257,19.77495327102804,18.402976274041837,21.063492063492063,21.382661138333965
automated_readability_index,17.939244193851522,19.349439252336445,17.562920819879267,21.23097619047619,21.011941198643044
coleman_liau_index,16.855078534031417,20.36822429906542,16.293317422434367,20.256222222222217,19.193350923482843
lix,58.204456974090476,67.66168224299065,57.10529271374421,68.76984126984127,66.64926498303807
rix,8.256410256410257,9.9,8.0,11.071428571428571,10.714285714285714
dependency_distance_mean,3.3318273185196157,2.9167439262888806,3.408854882592722,3.095757618213365,3.083573821575357
dependency_distance_std,1.447537503668248,0.4990135807100463,1.5303445273930214,0.3296374431271207,0.5399060900731284
prop_adjacent_dependency_relation_mean,0.4400352078632939,0.4534031967708493,0.4333139349019059,0.4796778239034606,0.4489345200408458
prop_adjacent_dependency_relation_std,0.06832510671717305,0.0575445117656657,0.06965815191792551,0.04228827314567882,0.06105438929036446
connectives,18.0,9,18.0,3,4
passed_quality_check,,True,,True,True
