,human,continue,create,explain
dependency_distance_mean,3.2898254396024753,3.3286009728311527,3.4605152217293407,3.2395354106961185
dependency_distance_std,0.8212138729577104,0.775784199079119,0.6033942420789941,0.9406778682962176
prop_adjacent_dependency_relation_mean,0.44652242013229015,0.4529584077311409,0.45126113933761525,0.47378533902315245
prop_adjacent_dependency_relation_std,0.06462831627940613,0.07477556318305249,0.058225150430264924,0.07778724571662582
passed_quality_check,True,True,True,
n_stop_words,225.0,242.0,285.0,308.0
alpha_ratio,0.827768014059754,0.8701517706576728,0.9196850393700787,0.9065420560747663
mean_word_length,6.179261862917399,6.591905564924114,7.025196850393701,6.764797507788162
doc_length,569.0,593.0,635.0,642.0
duplicate_ngram_chr_fraction_5,0.014539984958636249,0.016726943942133816,0.07057890563045202,0.1776289078359724
top_ngram_chr_fraction_2,0.01002757583354224,0.007459312839059674,0.004758128469468675,0.0097442143727162
top_ngram_chr_fraction_3,0.012534469791927802,,0.035685963521015066,0.009135200974421437
top_ngram_chr_fraction_4,0.010528954625219354,,0.026169706582077717,0.021315468940316686
oov_ratio,0.06678383128295255,0.06913996627318718,0.03307086614173228,0.05451713395638629
pos_prop_NOUN,0.2513181019332162,0.23440134907251264,0.2692913385826772,0.2601246105919003
pos_prop_ADP,0.10720562390158173,0.09106239460370995,0.11023622047244094,0.10747663551401869
pos_prop_DET,0.14762741652021089,0.12984822934232715,0.14645669291338584,0.16510903426791276
pos_prop_VERB,0.03866432337434095,0.0775716694772344,0.07559055118110236,0.06386292834890965
pos_prop_ADV,0.056239015817223195,0.06913996627318718,0.04094488188976378,0.04984423676012461
pos_prop_ADJ,0.0843585237258348,0.09443507588532883,0.11023622047244094,0.0763239875389408
pos_prop_CCONJ,0.043936731107205626,0.03035413153456998,0.06141732283464567,0.0529595015576324
pos_prop_PUNCT,0.10896309314586995,0.09274873524451939,0.08031496062992126,0.09034267912772585
pos_prop_PROPN,0.043936731107205626,0.00505902192242833,,0.004672897196261682
pos_prop_PART,0.008787346221441126,0.023608768971332208,0.025196850393700787,0.00778816199376947
pos_prop_AUX,0.04745166959578207,0.05564924114671164,0.03779527559055118,0.06074766355140187
pos_prop_SPACE,0.019332161687170474,0.01854974704890388,,
pos_prop_NUM,0.026362038664323375,0.03372681281618887,,0.009345794392523364
pos_prop_PRON,0.008787346221441126,0.02023608768971332,0.01889763779527559,0.029595015576323987
pos_prop_SCONJ,0.0035149384885764497,0.02023608768971332,0.01889763779527559,0.020249221183800622
pos_prop_X,0.0035149384885764497,0.003372681281618887,0.004724409448818898,0.001557632398753894
first_order_coherence,0.6321218639774167,0.6509654102502046,0.7657633560399214,0.7048710962136586
second_order_coherence,0.6205614231188189,0.628122527582141,0.776716499224953,0.7295221583596592
flesch_reading_ease,-20.662429158283004,-22.909507434944203,-41.847660273972565,-25.669509500662798
flesch_kincaid_grade,21.28584758551308,21.22810674455656,24.8995095890411,21.519768007070258
smog,18.7741,18.62438363728783,21.55215316715989,18.243605946275583
gunning_fog,22.77025486250838,23.00169941582581,27.15221917808219,22.39849756959788
automated_readability_index,21.562476525821594,21.917551779075943,25.81695205479452,22.54817333186037
coleman_liau_index,23.51653923541247,24.781263940520443,27.33493150684932,25.772260273972602
lix,63.16306170355466,64.56744556558684,70.79150684931507,63.53049049933716
rix,8.791666666666666,8.714285714285714,11.08,8.419354838709678
entropy,9.188017887349737,8.312746200239387,10.287264618776128,11.031111109777672
perplexity,9779.248184756672,4075.489740776629,29356.36357957511,61766.17168122767
per_word_perplexity,17.186727916971304,6.872663981073573,46.23049382610254,96.2089901576755
token_length_mean,6.929577464788732,7.163568773234201,7.551369863013699,7.337328767123288
token_length_median,5.0,6.0,6.0,6.0
token_length_std,5.022792158645319,4.8370483849124355,4.978456826171205,4.974342772186076
sentence_length_mean,20.708333333333332,19.214285714285715,23.36,18.838709677419356
sentence_length_median,19.5,19.5,23.0,18.0
sentence_length_std,9.280262059278762,5.340927841122892,7.047723036555849,5.984370903383343
syllables_per_token_mean,2.4406438631790746,2.4851301115241635,2.6592465753424657,2.5222602739726026
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.7900344488011772,1.76204355047692,1.7871257959174214,1.7690792708366787
n_tokens,497,538,584,584.0
n_unique_tokens,303,295,271,281.0
proportion_unique_tokens,0.6096579476861167,0.5483271375464684,0.464041095890411,0.4811643835616438
n_characters,3516,3909,4461,4343.0
n_sentences,24,28,25,31.0
connectives,9,18,14,17.0
connectives_cap,1,6,3,5.0
duplicate_ngram_chr_fraction_6,,,0.06026962727993656,0.1439301664636622
duplicate_ngram_chr_fraction_7,,,0.03330689928628073,0.10962241169305725
duplicate_ngram_chr_fraction_8,,,0.03330689928628073,0.10962241169305725
duplicate_ngram_chr_fraction_9,,,0.03330689928628073,0.10962241169305725
duplicate_ngram_chr_fraction_10,,,,0.0730816077953715
