,human,continue,create,explain
dependency_distance_mean,3.3425682163854455,3.073003153901467,2.8333789179190174,2.9039164700102202
dependency_distance_std,1.1770180615487977,0.8259085726126815,0.9073386644022128,0.8827928299334717
prop_adjacent_dependency_relation_mean,0.43542198204430316,0.47460172182241245,0.4495112126422541,0.4898016982881225
prop_adjacent_dependency_relation_std,0.10695183069809398,0.06915614271834616,0.09744569301021955,0.1221188402904616
passed_quality_check,True,True,True,True
n_stop_words,289.0,379.0,347.0,276.0
alpha_ratio,0.799761620977354,0.8935185185185185,0.8991793669402111,0.8742774566473989
mean_word_length,6.256257449344457,6.306712962962963,6.81242672919109,6.705202312138728
doc_length,839.0,864.0,853.0,692.0
duplicate_ngram_chr_fraction_5,0.021974306964164976,0.10657450570647806,0.05134437186692997,0.0881847680855125
duplicate_ngram_chr_fraction_6,0.017410412440838404,0.04195466966725607,0.03341941364119702,0.027867913723993127
duplicate_ngram_chr_fraction_7,0.014198782961460446,0.01800353640893747,,0.027867913723993127
duplicate_ngram_chr_fraction_8,0.014198782961460446,0.01800353640893747,,
top_ngram_chr_fraction_2,0.011494252873563218,0.012538177141938596,0.004557192769254139,0.005726283641916396
top_ngram_chr_fraction_3,0.014367816091954023,0.03279215560199325,0.015950174692389487,0.028631418209581982
top_ngram_chr_fraction_4,0.007099391480730223,0.016717569522584793,0.01139298192313535,0.012979576255010498
oov_ratio,0.08820023837902265,0.03819444444444445,0.021101992966002344,0.08815028901734104
pos_prop_SCONJ,0.00834326579261025,0.023148148148148147,0.017584994138335287,0.011560693641618497
pos_prop_ADP,0.11323003575685339,0.1087962962962963,0.09261430246189918,0.11416184971098266
pos_prop_DET,0.09296781883194279,0.11921296296296297,0.13012895662368112,0.11127167630057803
pos_prop_PROPN,0.05601907032181168,0.03125,0.01875732708089097,0.014450867052023121
pos_prop_PUNCT,0.15494636471990464,0.10532407407407407,0.09378663540445487,0.09971098265895954
pos_prop_ADJ,0.10369487485101311,0.07407407407407407,0.1242672919109027,0.09971098265895954
pos_prop_NOUN,0.22765196662693682,0.24768518518518517,0.2508792497069168,0.2658959537572254
pos_prop_CCONJ,0.04290822407628129,0.037037037037037035,0.03751465416178194,0.05491329479768786
pos_prop_VERB,0.04529201430274136,0.09027777777777778,0.07971864009378664,0.07947976878612717
pos_prop_AUX,0.04410011918951132,0.06018518518518518,0.04572098475967175,0.04046242774566474
pos_prop_NUM,0.013110846245530394,,,0.0072254335260115606
pos_prop_SPACE,0.014302741358760428,,,0.014450867052023121
pos_prop_PRON,0.014302741358760428,0.024305555555555556,0.01875732708089097,0.02167630057803468
pos_prop_ADV,0.05363528009535161,0.06481481481481481,0.07033997655334115,0.05635838150289017
pos_prop_X,0.010727056019070322,,,0.004335260115606936
pos_prop_PART,0.004767580452920143,0.013888888888888888,0.01992966002344666,0.004335260115606936
first_order_coherence,0.5224208742352751,0.6945353840356288,0.6191647919741544,0.6490365720408804
second_order_coherence,0.44600212145032303,0.6997476571136051,0.6333579731195472,0.6390367788685993
flesch_reading_ease,-36.688345323740975,-11.782184635710536,-28.831233577691535,-31.86965217391301
flesch_kincaid_grade,23.309681397738952,18.988550273870803,21.548143165157402,22.112322981366464
smog,19.5731925562951,17.8950308703544,18.808828122642943,18.548980349730343
gunning_fog,24.633504624871534,22.827106327929318,24.41315509558718,23.52226363008972
automated_readability_index,23.095046248715313,19.440467644711127,22.07869483972977,22.095196687370603
coleman_liau_index,25.899856115107912,23.157102199223804,26.070996119016815,25.793752012882447
lix,66.33196300102775,62.63050838127219,66.46626419433665,64.92482171612606
rix,9.228571428571428,7.595744680851064,8.466666666666667,8.371428571428572
entropy,11.884851330505889,13.890702153308155,12.55003576912749,10.840655742090998
perplexity,145052.5443380319,1078090.688254351,282105.32388019754,51054.84581930774
per_word_perplexity,172.88741875808333,1247.7901484425358,330.72136445509676,73.77867892963546
token_length_mean,7.345323741007194,6.93143596377749,7.4139715394566625,7.357487922705314
token_length_median,6.0,6.0,6.0,6.0
token_length_std,5.158372715096655,4.3267820407373,4.585754575742601,4.9705473412323755
sentence_length_mean,19.857142857142858,16.4468085106383,17.177777777777777,17.742857142857144
sentence_length_median,17.0,16.0,17.0,18.0
sentence_length_std,11.176871162341984,4.988533706190618,7.264185781058218,6.235121064893412
syllables_per_token_mean,2.6402877697841727,2.3868046571798187,2.5795601552393275,2.608695652173913
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,2.0356788564007795,1.6106636107968644,1.6986247578132496,1.931980637673428
n_tokens,695,773,773,621
n_unique_tokens,404,315,362,307
proportion_unique_tokens,0.581294964028777,0.407503234152652,0.4683053040103493,0.4943639291465378
n_characters,5249,5449,5811,4640
n_sentences,35,47,45,35
connectives,17,31,28,21
connectives_cap,5,5,7,2
duplicate_ngram_chr_fraction_9,,0.01800353640893747,,
