,human,continue,create,explain
pos_prop_DET,0.102880658436214,0.13733905579399142,0.13572204125950055,0.13031550068587106
pos_prop_ADJ,0.10185185185185185,0.0944206008583691,0.11617806731813246,0.09190672153635117
pos_prop_NOUN,0.23251028806584362,0.26180257510729615,0.254071661237785,0.23045267489711935
pos_prop_ADP,0.09465020576131687,0.11158798283261803,0.11509229098805646,0.102880658436214
pos_prop_NUM,0.01131687242798354,,,0.0027434842249657062
pos_prop_SPACE,0.02880658436213992,,,0.01783264746227709
pos_prop_PUNCT,0.147119341563786,0.09227467811158799,0.08360477741585233,0.09053497942386832
pos_prop_VERB,0.051440329218107,0.08047210300429185,0.07926167209554831,0.08367626886145405
pos_prop_ADV,0.053497942386831275,0.0611587982832618,0.04343105320304017,0.0644718792866941
pos_prop_AUX,0.0411522633744856,0.05150214592274678,0.048859934853420196,0.053497942386831275
pos_prop_PRON,0.01131687242798354,0.02145922746781116,0.019543973941368076,0.02880658436213992
pos_prop_PROPN,0.06584362139917696,0.019313304721030045,0.02823018458197611,0.015089163237311385
pos_prop_CCONJ,0.029835390946502057,0.03540772532188841,0.04017372421281216,0.039780521262002745
pos_prop_PART,0.0102880658436214,0.017167381974248927,0.016286644951140065,0.013717421124828532
pos_prop_X,0.0102880658436214,,0.002171552660152009,0.0027434842249657062
pos_prop_SCONJ,0.00720164609053498,0.016094420600858368,0.01737242128121607,0.03155006858710562
passed_quality_check,True,False,True,True
n_stop_words,302.0,392.0,376.0,323.0
alpha_ratio,0.7962962962962963,0.9045064377682404,0.9153094462540716,0.887517146776406
mean_word_length,6.018518518518518,6.28755364806867,6.738327904451683,6.451303155006859
doc_length,972.0,932.0,921.0,729.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.05662376987130961,0.21551081282624907,0.13856190611260813,0.13354560779172128
duplicate_ngram_chr_fraction_6,0.03315669947009841,0.1656972408650261,0.09700751666430293,0.10957108072672785
duplicate_ngram_chr_fraction_7,0.01847085541256624,0.10797912005965697,0.08849808537796057,0.08672035961790597
duplicate_ngram_chr_fraction_8,0.01847085541256624,0.10797912005965697,0.062402496099843996,0.06574264843603671
duplicate_ngram_chr_fraction_9,0.012414837244511734,0.08769574944071588,0.062402496099843996,0.05244427795467316
duplicate_ngram_chr_fraction_10,0.0,0.06562266964951528,0.062402496099843996,0.038209402509833304
top_ngram_chr_fraction_2,0.010900832702498107,0.016703952274422073,0.02552829385902709,0.00730473871511519
top_ngram_chr_fraction_3,0.013626040878122634,0.014914243102162566,0.010211317543610836,0.01011425360554411
top_ngram_chr_fraction_4,0.013626040878122634,0.017300521998508577,0.01985533966813218,0.007866641693200975
oov_ratio,0.08127572016460906,0.03755364806866953,0.021715526601520086,0.0644718792866941
first_order_coherence,0.5090758826614857,0.6075801936288675,0.7652300925631272,0.7105372042366953
second_order_coherence,0.4821286304853857,0.5976881559472531,0.7622442172991263,0.7034530155360699
entropy,12.312736888653417,14.354145731385366,13.873202230411739,10.940421731343427
perplexity,222512.12837500323,1713666.407930153,1059388.3067454675,56411.12847130384
per_word_perplexity,228.92194277263707,1838.697862586001,1150.258747823526,77.38152053676795
dependency_distance_mean,3.1359146031644913,2.8628348734259723,3.210320912634455,3.3369428789540434
dependency_distance_std,1.0467612511255213,0.8992930766948111,0.7250450281356589,0.7324488126045533
prop_adjacent_dependency_relation_mean,0.4571115205006314,0.48540009173708176,0.4758781293509307,0.47165678983437676
prop_adjacent_dependency_relation_std,0.06595096095327284,0.07929431883904735,0.07474545162130748,0.05999129135781313
flesch_reading_ease,8.959101382488456,20.997884615384606,11.99839676198485,13.756263191704136
flesch_kincaid_grade,21.6425272025272,19.197561573178593,22.517772511848346,21.27472850678733
smog,19.263123831642247,17.18587546756206,20.53381505523277,18.526732638894618
gunning_fog,24.214297414297416,21.897408123791106,25.81280836067566,22.701960784313727
automated_readability_index,21.195758745758745,18.406937459703414,23.593818507716612,21.261583710407237
coleman_liau_index,23.789385749385755,22.40699763593381,25.531895734597153,23.80657616892911
lix,64.34409734409735,59.826262626262626,69.15287398225786,62.63725490196079
rix,8.714285714285714,6.836363636363636,10.282051282051283,8.411764705882353
token_length_mean,6.992628992628993,6.825059101654847,7.261848341232228,6.993966817496229
token_length_median,6.0,6.0,6.0,6.0
token_length_std,4.695122119016328,4.089441624222729,4.5100114433009795,4.703257089590605
sentence_length_mean,19.38095238095238,15.381818181818181,21.641025641025642,19.5
sentence_length_median,17.5,15.0,21.0,20.0
sentence_length_std,11.604499088412672,5.728686694144603,5.846266305710959,5.5638010705758685
syllables_per_token_mean,2.5147420147420148,2.4397163120567376,2.514218009478673,2.479638009049774
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.7862851435404392,1.626620135043578,1.6089314489586468,1.824698621005536
n_tokens,814,846,844,663
n_unique_tokens,471,339,345,320
proportion_unique_tokens,0.5786240786240786,0.40070921985815605,0.4087677725118483,0.48265460030165913
n_characters,5850,5860,6206,4703
n_sentences,42,55,39,34
connectives,21,21,29,26
connectives_cap,4,10,6,3
