,human,continue,create,explain
pos_prop_DET,0.11195445920303605,0.10546875,0.10963455149501661,0.15081521739130435
pos_prop_NOUN,0.22770398481973433,0.22526041666666666,0.2691029900332226,0.27445652173913043
pos_prop_SPACE,0.009487666034155597,,0.023255813953488372,
pos_prop_NUM,0.026565464895635674,,0.0016611295681063123,0.006793478260869565
pos_prop_PUNCT,0.1442125237191651,0.12890625,0.09966777408637874,0.10190217391304347
pos_prop_X,0.013282732447817837,0.024739583333333332,0.014950166112956811,0.004076086956521739
pos_prop_PROPN,0.07020872865275142,0.006510416666666667,0.0033222591362126247,0.010869565217391304
pos_prop_AUX,0.051233396584440226,0.041666666666666664,0.03820598006644518,0.04483695652173913
pos_prop_ADP,0.1157495256166983,0.09765625,0.10132890365448505,0.11956521739130435
pos_prop_ADV,0.030360531309297913,0.06380208333333333,0.036544850498338874,0.04483695652173913
pos_prop_PRON,0.018975332068311195,0.024739583333333332,0.019933554817275746,0.024456521739130436
pos_prop_ADJ,0.08349146110056926,0.109375,0.12292358803986711,0.09239130434782608
pos_prop_VERB,0.06072106261859583,0.0859375,0.06976744186046512,0.07201086956521739
pos_prop_CCONJ,0.03415559772296015,0.048177083333333336,0.053156146179401995,0.03940217391304348
pos_prop_PART,0.0018975332068311196,0.018229166666666668,0.019933554817275746,0.001358695652173913
passed_quality_check,True,True,True,False
n_stop_words,187.0,303.0,223.0,317.0
alpha_ratio,0.8216318785578748,0.8736979166666666,0.8687707641196013,0.8967391304347826
mean_word_length,6.286527514231499,6.481770833333333,6.629568106312292,6.729619565217392
doc_length,527.0,768.0,602.0,736.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.022988505747126436,0.11836734693877551,0.08183233266622193,0.18663101604278076
duplicate_ngram_chr_fraction_6,0.022988505747126436,0.09849157054125998,0.07160329108294418,0.14884135472370766
duplicate_ngram_chr_fraction_7,0.0,0.04862466725820763,0.06048476762285968,0.14884135472370766
duplicate_ngram_chr_fraction_8,0.0,0.03300798580301686,0.06048476762285968,0.1035650623885918
duplicate_ngram_chr_fraction_9,0.0,0.03300798580301686,0.029797642873026463,0.044919786096256686
duplicate_ngram_chr_fraction_10,0.0,0.03300798580301686,0.0,0.044919786096256686
top_ngram_chr_fraction_2,0.00855386260358193,0.01419698314108252,0.00600400266844563,0.008912655971479501
top_ngram_chr_fraction_3,0.010692328254477412,0.012777284826974268,0.02846342005781632,0.03529411764705882
top_ngram_chr_fraction_4,0.006415396952686447,0.03371783496007098,0.03291082944185012,0.02210338680926916
oov_ratio,0.0872865275142315,0.0390625,0.05813953488372093,0.06385869565217392
first_order_coherence,0.5394632001204983,0.4642628338187933,0.5478973298988961,0.6842246128095163
second_order_coherence,0.5212619663639502,0.45129940567947013,0.5696280054174937,0.6830330052309566
entropy,7.63416380223508,11.191376199629357,8.45381753663585,12.42828729424571
perplexity,2067.6413708428154,72502.49105482237,4692.9541066332395,249767.88217444764
per_word_perplexity,3.9234181609920595,94.4042852276333,7.795604828294418,339.3585355631082
dependency_distance_mean,3.295131644667937,2.766316802937901,2.906506128831608,3.1030433205606336
dependency_distance_std,1.105300149721873,1.237851722340743,0.9874792038788083,0.8229472833795504
prop_adjacent_dependency_relation_mean,0.4613431178296245,0.45417809344837917,0.5245278243454343,0.47681809354593285
prop_adjacent_dependency_relation_std,0.06657950160691295,0.15534672373786196,0.0666099588954816,0.06459645019272835
flesch_reading_ease,12.717409240924098,13.859147869674189,9.204263128176166,15.035748620259938
flesch_kincaid_grade,21.869144144144148,21.66872058519081,22.809101212440698,22.523750696711527
smog,18.288522853459824,17.887920689321177,19.502159426997753,18.384998229520072
gunning_fog,22.625225225225226,23.302408391415362,24.71702688455456,23.35728959312047
automated_readability_index,22.08418918918919,20.53723897591609,22.40910648392198,22.025885818934626
coleman_liau_index,25.37567567567567,24.91976261127596,25.31712177121771,25.89113464447806
lix,63.31981981981982,63.745635221861846,66.77411702688455,64.89851899036547
rix,8.291666666666666,7.534883720930233,9.178571428571429,8.263157894736842
token_length_mean,7.274774774774775,7.246290801186944,7.252767527675276,7.379727685325265
token_length_median,6.0,6.0,6.0,6.0
token_length_std,5.0632213594567625,4.620158983320993,4.525526380406743,4.909419818223262
sentence_length_mean,18.5,15.674418604651162,19.357142857142858,17.394736842105264
sentence_length_median,16.5,17.0,20.0,17.0
sentence_length_std,9.535023160258536,7.905608636771326,7.760772631428826,4.9552708443912765
syllables_per_token_mean,2.563063063063063,2.6394658753709197,2.614391143911439,2.655068078668684
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,2.1378370785449086,2.143027548530659,1.9732565049836566,2.1993519613350268
n_tokens,444,674,542,661
n_unique_tokens,269,327,289,298
proportion_unique_tokens,0.6058558558558559,0.48516320474777447,0.533210332103321,0.4508320726172466
n_characters,3313,4978,3991,4953
n_sentences,24,43,28,38
connectives,6,13,17,14
connectives_cap,0,4,4,1
pos_prop_SCONJ,,0.01953125,0.016611295681063124,0.012228260869565218
