,human,continue,create,explain
pos_prop_ADJ,0.12682926829268293,0.12385919165580182,0.13854351687388988,0.12597402597402596
pos_prop_NOUN,0.216260162601626,0.24641460234680573,0.23623445825932504,0.24545454545454545
pos_prop_AUX,0.027642276422764227,0.04432855280312908,0.04262877442273535,0.03766233766233766
pos_prop_ADP,0.0943089430894309,0.1016949152542373,0.09769094138543517,0.09740259740259741
pos_prop_DET,0.14146341463414633,0.1303780964797914,0.1172291296625222,0.14545454545454545
pos_prop_ADV,0.055284552845528454,0.061277705345501955,0.06571936056838366,0.046753246753246755
pos_prop_CCONJ,0.030894308943089432,0.04563233376792699,0.047957371225577264,0.032467532467532464
pos_prop_PUNCT,0.14308943089430895,0.09517601043024772,0.08880994671403197,0.10519480519480519
pos_prop_PRON,0.016260162601626018,0.02346805736636245,0.021314387211367674,0.025974025974025976
pos_prop_VERB,0.05365853658536585,0.07692307692307693,0.07460035523978685,0.09350649350649351
pos_prop_PROPN,0.05853658536585366,0.007822685788787484,0.0053285968028419185,0.003896103896103896
pos_prop_X,0.013008130081300813,0.003911342894393742,0.0053285968028419185,0.0012987012987012987
pos_prop_SCONJ,0.0032520325203252032,0.018252933507170794,0.014209591474245116,0.024675324675324677
pos_prop_PART,0.008130081300813009,0.01564537157757497,0.02486678507992895,0.012987012987012988
pos_prop_NUM,0.004878048780487805,0.005215123859191656,0.003552397868561279,0.0012987012987012987
pos_prop_SPACE,0.0065040650406504065,,0.015985790408525755,
passed_quality_check,True,True,True,False
n_stop_words,207.0,326.0,230.0,321.0
alpha_ratio,0.8260162601626017,0.8996088657105606,0.8934280639431617,0.8935064935064935
mean_word_length,6.326829268292683,6.611473272490222,6.635879218472469,6.619480519480519
doc_length,615.0,767.0,563.0,770.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0676075574778056,0.022577283779089963,0.03453169347209082,0.24965421853388658
duplicate_ngram_chr_fraction_6,0.04666514910084225,0.022577283779089963,0.0,0.2034923928077455
duplicate_ngram_chr_fraction_7,0.024584566355565673,0.022577283779089963,0.0,0.13831258644536654
duplicate_ngram_chr_fraction_8,0.024584566355565673,0.0,0.0,0.11376210235131397
duplicate_ngram_chr_fraction_9,0.024584566355565673,0.0,0.0,0.084716459197787
duplicate_ngram_chr_fraction_10,0.024584566355565673,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.008194855451855224,0.004168113928447377,0.005676442762535478,0.015560165975103735
top_ngram_chr_fraction_3,0.01024356931481903,0.021708926710663424,0.036896877956480605,0.010892116182572614
top_ngram_chr_fraction_4,0.009560664693831095,0.015109412990621744,0.03429517502365184,0.025933609958506226
oov_ratio,0.055284552845528454,0.05215123859191656,0.0763765541740675,0.045454545454545456
first_order_coherence,0.48734473265707495,0.6202754648892503,0.6945388576258784,0.7184178003243038
second_order_coherence,0.43691110284999013,0.6264408489789914,0.6624089442193508,0.6847306649912807
entropy,8.23504113855506,11.714228362457881,8.22586781263957,11.343241942245855
perplexity,3770.7950189011694,122299.51578867264,3736.3624592359665,84393.18595933737
per_word_perplexity,6.1313740144734465,159.45178068927333,6.636523018181113,109.60154020693165
dependency_distance_mean,3.1665660162007168,3.0781656341210417,3.4341503106225484,3.3627253097420606
dependency_distance_std,1.5456237402482993,0.9222945818800216,0.7934297267930195,1.0381334465328438
prop_adjacent_dependency_relation_mean,0.41645449546412355,0.45599027169034007,0.4658186494263125,0.46548452730793044
prop_adjacent_dependency_relation_std,0.13718860903596486,0.07405982907548743,0.0891638536638912,0.06667217575399918
flesch_reading_ease,3.9063948100092603,8.095128258894277,1.4107381429525958,9.754087420754075
flesch_kincaid_grade,22.679069767441863,21.632132564841502,23.085821150097463,21.51973996129657
smog,19.13106608112698,18.760722485796588,20.385943968408593,18.7741
gunning_fog,23.75241502683363,23.947919899504914,25.626023391812865,23.330446702144815
automated_readability_index,23.106100178890877,21.387579989654917,23.09972222222222,22.42879132398
coleman_liau_index,25.919689922480625,24.882766570605188,25.064093567251458,25.46049346879536
lix,65.58258795468097,65.92167294760955,69.71807992202729,66.16356232865667
rix,9.076923076923077,8.564102564102564,10.333333333333334,9.0
token_length_mean,7.348837209302325,7.2017291066282425,7.185185185185185,7.28011611030479
token_length_median,6.0,6.0,6.0,6.0
token_length_std,4.884560651322176,4.575929682247767,4.6535754991963,4.668850797135074
sentence_length_mean,19.846153846153847,17.794871794871796,21.375,19.13888888888889
sentence_length_median,16.0,17.0,21.0,18.5
sentence_length_std,12.315382213039694,5.814127300430799,5.757694127571094,7.10693236595938
syllables_per_token_mean,2.5872093023255816,2.5662824207492796,2.5711500974658867,2.5123367198838897
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.7887869852705092,1.7180391479528232,1.7063423836666725,1.7316926029856177
n_tokens,516,694,513,689
n_unique_tokens,288,318,270,297
proportion_unique_tokens,0.5581395348837209,0.45821325648414984,0.5263157894736842,0.4310595065312046
n_characters,3891,5071,3736,5097
n_sentences,26,39,24,36
connectives,12,19,8,20
connectives_cap,4,8,0,3
