,human,continue,create,explain
flesch_reading_ease,32.37300455132123,20.29969135802469,29.099623352165708,24.836867401752897
flesch_kincaid_grade,16.62479007309196,19.866284965034968,17.636418581418585,18.511993639435506
smog,15.937667044354715,17.80541091248751,16.8419578348935,17.714535048552907
gunning_fog,18.573788883222846,21.919230769230772,20.34798534798535,20.875399191678262
automated_readability_index,17.031622896481387,20.312814685314684,19.182366300366304,19.49051017027761
coleman_liau_index,19.76421383647799,23.498461538461537,22.535720279720277,20.93245080500895
lix,55.239503654597996,62.07080419580419,57.723110223110226,61.6697144371563
rix,6.54054054054054,7.9,6.928571428571429,8.481481481481481
token_length_mean,6.341194968553459,6.965034965034965,6.815384615384615,6.490161001788909
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.141552114601735,4.18223446720023,4.2969546492446735,4.047945189883853
sentence_length_mean,17.18918918918919,17.875,17.023809523809526,20.703703703703702
sentence_length_median,18.0,16.0,18.0,20.0
sentence_length_std,7.3882223215273894,8.764095789070314,7.472132656739259,7.122290594999329
syllables_per_token_mean,2.161949685534591,2.413986013986014,2.2531468531468533,2.2057245080500896
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.595157364129439,1.6091782813172482,1.448983448621208,1.4363923711719835
n_tokens,636,715,715,559
n_unique_tokens,356,413,404,283
proportion_unique_tokens,0.559748427672956,0.5776223776223777,0.5650349650349651,0.5062611806797853
n_characters,4124,5061,4976,3690
n_sentences,37,40,42,27
entropy,12.090349207422893,11.000038508570437,10.9172421747151,8.641638696213718
perplexity,178144.30577368895,59876.447427195984,55118.5817270459,5662.601509276848
per_word_perplexity,245.04031055528054,75.22166762210551,67.38212925066736,9.103860947390432
passed_quality_check,True,True,True,True
n_stop_words,317.0,352.0,341.0,244.0
alpha_ratio,0.8541953232462174,0.8982412060301508,0.8691931540342298,0.8472668810289389
mean_word_length,5.672627235213205,6.358040201005025,6.083129584352078,5.934083601286174
doc_length,727.0,796.0,818.0,622.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.015670103092783504,0.0,0.0,0.08940397350993377
duplicate_ngram_chr_fraction_6,0.0,0.0,0.0,0.04541154210028382
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0,0.04541154210028382
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.03405865657521287
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.03405865657521287
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.03405865657521287
top_ngram_chr_fraction_2,0.007216494845360825,0.018144116122343183,0.0073658365485794455,0.006385998107852412
top_ngram_chr_fraction_3,0.01731958762886598,0.0,0.0073658365485794455,0.01348155156102176
top_ngram_chr_fraction_4,0.0,0.0,0.0,0.0
oov_ratio,0.02200825309491059,0.018844221105527637,0.01589242053789731,0.03376205787781351
pos_prop_ADJ,0.07152682255845942,0.10050251256281408,0.09535452322738386,0.08842443729903537
pos_prop_NOUN,0.21458046767537828,0.21608040201005024,0.22616136919315402,0.24758842443729903
pos_prop_AUX,0.033012379642365884,0.04522613065326633,0.03667481662591687,0.02572347266881029
pos_prop_ADV,0.08390646492434663,0.114321608040201,0.08801955990220049,0.07395498392282958
pos_prop_PUNCT,0.12517193947730398,0.10175879396984924,0.1198044009779951,0.09967845659163987
pos_prop_DET,0.12379642365887207,0.12437185929648241,0.12102689486552567,0.11093247588424437
pos_prop_PART,0.016506189821182942,0.022613065326633167,0.012224938875305624,0.006430868167202572
pos_prop_VERB,0.0811554332874828,0.08417085427135679,0.06234718826405868,0.06752411575562701
pos_prop_SCONJ,0.015130674002751032,0.017587939698492462,0.014669926650366748,0.008038585209003215
pos_prop_PRON,0.03163686382393398,0.03015075376884422,0.02567237163814181,0.017684887459807074
pos_prop_ADP,0.11279229711141678,0.0829145728643216,0.1100244498777506,0.13987138263665594
pos_prop_NUM,0.023383768913342505,,0.004889975550122249,0.03054662379421222
pos_prop_CCONJ,0.037138927097661624,0.05150753768844221,0.042787286063569685,0.03536977491961415
pos_prop_PROPN,0.02888583218707015,0.00628140703517588,0.035452322738386305,0.027331189710610933
pos_prop_X,0.001375515818431912,0.002512562814070352,0.004889975550122249,0.001607717041800643
first_order_coherence,0.635525141739183,0.6679752121369044,0.5731672955358901,0.6380577156176934
second_order_coherence,0.6067989749567849,0.6342828538464872,0.5375707166269421,0.6283219194412232
dependency_distance_mean,3.1910136387309542,3.08861710812623,2.820774707727568,3.2630253423042013
dependency_distance_std,0.9752877854297494,0.9645151398153277,0.8583214381161468,0.9324430857424707
prop_adjacent_dependency_relation_mean,0.44451991845607336,0.457164163281074,0.44162802964170683,0.4876553172344905
prop_adjacent_dependency_relation_std,0.07941507827733106,0.0799524876468848,0.09828060025492825,0.07064292869102233
connectives,23,38,27,17
connectives_cap,6,9,6,5
pos_prop_SPACE,,,,0.01929260450160772
