,human,continue,create,explain
entropy,8.892172549870356,9.716872993615892,8.60176300475655,9.874175018751085
perplexity,7274.806908280619,16595.26999391518,5441.24407932492,19422.258228797426
per_word_perplexity,13.936411701687009,25.849330208590622,8.934719342077043,29.972620723452817
dependency_distance_mean,3.2037450999753356,2.9363564015913712,2.862594386401293,3.055080261335922
dependency_distance_std,0.8808953230398839,0.967004634781113,0.7636347684221508,0.7369638584351991
prop_adjacent_dependency_relation_mean,0.3923877437277205,0.4603201070509239,0.4906980416021268,0.46892020643479143
prop_adjacent_dependency_relation_std,0.07848211258050629,0.10188407776822603,0.07556338373659044,0.08463379570592384
pos_prop_AUX,0.05555555555555555,0.05763239875389408,0.05582922824302135,0.06944444444444445
pos_prop_PUNCT,0.1475095785440613,0.10124610591900311,0.09195402298850575,0.10648148148148148
pos_prop_CCONJ,0.02681992337164751,0.04205607476635514,0.041050903119868636,0.033950617283950615
pos_prop_SCONJ,0.019157088122605363,0.029595015576323987,0.013136288998357963,0.043209876543209874
pos_prop_DET,0.11685823754789272,0.102803738317757,0.11822660098522167,0.11728395061728394
pos_prop_ADV,0.14367816091954022,0.0778816199376947,0.07717569786535304,0.08333333333333333
pos_prop_ADP,0.07471264367816093,0.1059190031152648,0.10180623973727422,0.09104938271604938
pos_prop_NOUN,0.1781609195402299,0.2336448598130841,0.21839080459770116,0.2345679012345679
pos_prop_ADJ,0.04980842911877394,0.07476635514018691,0.07717569786535304,0.07407407407407407
pos_prop_VERB,0.09770114942528736,0.09501557632398754,0.08538587848932677,0.0941358024691358
pos_prop_PRON,0.05938697318007663,0.05763239875389408,0.04926108374384237,0.037037037037037035
pos_prop_PART,0.03065134099616858,0.020249221183800622,0.0180623973727422,0.013888888888888888
first_order_coherence,0.7218645645512475,0.7177538272979505,0.6454276192401137,0.7531141819375934
second_order_coherence,0.7089634503309543,0.7237901087223277,0.647624020309498,0.7414959231391549
token_length_mean,6.269662921348314,6.8336221837088384,6.596745027124774,7.065630397236615
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.106350371013663,4.133816187640591,3.9502040922961856,4.387434177434605
sentence_length_mean,15.892857142857142,16.485714285714284,19.06896551724138,17.029411764705884
sentence_length_median,15.0,17.0,20.0,17.0
sentence_length_std,6.710010036794099,4.953333241775848,6.0965283195057065,5.096049762648614
syllables_per_token_mean,2.09438202247191,2.433275563258232,2.301989150090416,2.4335060449050085
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.4794745157733795,1.623954728041067,1.5592968067458641,1.642584205368211
n_tokens,445,577,553,579
n_unique_tokens,261,313,314,268
proportion_unique_tokens,0.5865168539325842,0.5424610051993067,0.5678119349005425,0.46286701208981
n_characters,2867,4008,3704,4160
n_sentences,28,35,29,34
flesch_reading_ease,13.519030898876423,-15.753112651646433,-7.2682820976491485,-16.324464340140167
flesch_kincaid_grade,15.321922150882827,19.552080217875716,19.010368522791044,19.766841918114398
smog,15.004783243502246,17.900404207821325,17.904757030726422,17.75955756391138
gunning_fog,17.23354735152488,22.81612280267393,21.66013593564881,22.217636899319317
automated_readability_index,16.046540930979134,18.99921762812577,19.175151836378376,20.3638250533374
coleman_liau_index,19.203146067415727,22.58620450606585,21.436600361663654,24.007737478411055
lix,49.60072231139647,62.586234216390196,60.660285589574116,62.452555115310375
rix,5.357142857142857,7.6,7.931034482758621,7.735294117647059
passed_quality_check,True,True,True,True
n_stop_words,256.0,304.0,270.0,291.0
alpha_ratio,0.8524904214559387,0.8987538940809969,0.8899835796387521,0.8935185185185185
mean_word_length,5.492337164750958,6.242990654205608,6.082101806239737,6.419753086419753
doc_length,522.0,642.0,609.0,648.0
duplicate_ngram_chr_fraction_5,0.014167650531286895,,,0.08484592655128746
top_ngram_chr_fraction_2,0.011806375442739079,0.007849978194505015,0.007080481472740146,0.017728999577880964
oov_ratio,0.011494252873563218,0.004672897196261682,0.027914614121510674,0.009259259259259259
connectives,22,23,15,24
connectives_cap,4,8,3,7
pos_prop_PROPN,,0.001557632398753894,0.027914614121510674,0.0015432098765432098
pos_prop_SPACE,,,0.0180623973727422,
pos_prop_X,,,0.006568144499178982,
top_ngram_chr_fraction_3,,,0.004248288883644088,0.011397214014352047
duplicate_ngram_chr_fraction_6,,,,0.07260447446179823
duplicate_ngram_chr_fraction_7,,,,0.046010975094976786
duplicate_ngram_chr_fraction_8,,,,0.021105951878429716
top_ngram_chr_fraction_4,,,,0.010764035457999156
