human,continue,explain,create
16.62977505112475,17.695299970734563,17.55005298793053,17.206605605826528
16.19512642634855,16.997018633540375,17.43139410187668,15.31098039215686
14.50001351691186,17.174433404041533,16.625785371702637,20.275497477609623
12.788396413330624,19.20830025608195,17.456873851806495,17.398414575289582
16.181404045727263,15.56028421579509,16.742901639344264,15.9809725263218
17.69175087873462,17.5218994158452,16.74933365292426,18.290710157703987
15.547622795808845,16.470680489101543,18.449831701346394,18.25445287792537
13.995942028985507,16.719427672955977,16.402128525734227,17.070056326187473
15.941818876919964,17.73260683760684,18.777383669885868,17.242198879551818
17.399887073234925,18.63881026094649,18.80672112944163,18.321449275362323
16.731391998859014,17.821521680581743,18.21899491682071,15.207195945945944
15.20986784140969,17.48485287188932,17.243878842676313,17.971073762838476
17.46890657620042,17.7140916271722,18.349786178583653,16.249653204565412
11.736000000000004,16.421551277721495,16.25816855558235,17.131833333333336
17.50909025767015,18.49276705431004,17.56477806788512,17.971640625000003
15.737395377128959,17.36284911370515,16.508044741070325,16.854909090909093
16.236183469573117,18.021274926992074,16.410221543162724,19.543452380952377
15.290666821561341,14.230191529235384,16.112583333333337,17.01944444444445
13.360101374570451,15.259619866284627,15.67618895211001,17.31267625231911
15.794486029223282,20.306113323472527,18.03907967479675,17.14107311320755
19.780260297482837,19.44941033347646,20.9483043949287,20.04140630472855
10.943174302663135,14.777267194157034,13.27217316017316,13.119882688649337
14.490882204671486,17.364337588652486,15.742364047287904,19.79084838849545
17.515179899256413,17.751880597014928,17.65024149174649,18.417055821371616
16.941482406029476,17.10991304347826,16.85302927289896,18.290714285714284
15.982720724653497,17.18273391812866,18.392058432934927,16.96877551020408
13.85544721141375,17.050727771399412,16.476147535667966,16.769939024390244
18.626690255049393,16.793660486363027,18.55503205862148,18.71836685099313
17.44325549178706,17.03404710144928,15.994162946428574,16.635380434782608
16.85761690647482,16.059526949541283,19.589541955617197,15.023529411764702
14.82423145612573,15.08954014962594,17.685000000000006,17.26393311036789
19.20625,17.80035029802843,18.886620304327156,19.98055799220273
19.246498567873413,17.894117541613323,18.9371141954102,17.554286838260087
12.51928805620609,18.240304452850825,16.45498012718601,17.295201015658062
12.258339428416637,16.4882705882353,15.737139341158656,18.408157894736842
15.168652589240828,15.502346302346307,16.612938184663538,19.747672413793108
13.170755701776084,15.30949375866852,17.00682935806832,16.811891294741496
13.539414893617021,15.860839551879067,14.567812317571512,14.042727272727273
17.577858565737056,16.8534353454797,18.567394509405187,15.762695107499578
16.09493902439025,15.989351203167839,17.20123287671233,17.04265200764819
14.144201680672268,16.61878787878788,15.591474953617809,17.77713144963145
12.12861232836693,16.28975609756098,15.744591386638863,14.566371270448162
17.268555555555555,16.736065918653576,18.451101871101873,18.642948747066395
10.128299876640124,13.669837320574167,12.33185967763782,15.611521691856044
13.610913978494626,16.007469174243372,15.96675386283546,16.805598067632854
20.180301269010943,16.059186691312387,19.722036774549174,19.94820638297872
17.063468313886982,15.048950753768846,17.17932488288785,15.934970952260674
15.400045756850226,17.004942528735636,17.532053173241852,18.873155055125498
18.024082167832173,19.0017011995638,18.15280817682974,17.39678694158076
16.2453798256538,17.356833912899493,18.269827023244968,19.63412780656304
15.088977624784857,16.627142857142854,17.180053302874544,15.353363326848253
19.751635926222935,17.332551733703195,18.895722570532914,17.01240457902946
17.657217391304346,16.04794871794872,17.43864423076923,16.34807119205298
14.17186158497891,15.100834143968875,17.642013590844062,14.510195828689703
13.772053435114504,17.860890234219934,16.811069055076008,17.296168850072778
11.043452380952385,12.915461792193515,13.598919843597262,12.606919758412424
16.970323376267476,19.857375681830224,18.825551005212215,18.1615543881335
17.80565162299148,17.917909881967777,17.3347759601707,18.852889837827465
15.172056987959404,14.589603970223326,17.347434622225148,17.552741557625286
9.356798121765795,11.425263157894737,14.664979069194782,14.43570458404075
13.575225831251199,15.892330447330448,14.132736868559942,17.12332688588008
17.240000000000006,15.343279117933722,17.440417508417514,15.714098746081508
16.26261904761905,17.523971584699456,17.976709147173327,18.700474490104707
16.350394642165273,12.588456270788498,16.57799652576723,17.084916147906245
11.024585921325055,13.644925542798685,16.921823434991982,16.383207165109035
17.27069745069745,18.5217456044705,20.461331269349845,17.708968184471683
15.504077909270219,16.407999423002952,14.155996897038088,17.217007992477672
18.40631768953069,16.878112591103292,19.878566192020305,17.27893489254109
15.477034027425091,16.84685684979807,18.17224474474475,18.502862850262698
19.42203548644338,15.536987755102043,16.014603174603177,16.327231432360744
14.361128898128896,17.423125112252595,16.90970588235294,17.266019365250134
15.292831699019413,14.966063753581661,17.255329512893983,15.53013598504165
15.321922150882827,19.552080217875716,19.766841918114398,19.010368522791044
13.093037893384714,15.689972345132748,16.605701290008515,16.944970750459635
15.604591836734695,17.41208737864078,17.45328052917232,17.37366762177651
20.334074321317313,17.923141967067206,18.139744391115084,18.55554403131116
14.61996855345912,17.20432889379615,16.625588005622365,14.253423740164074
13.381916376306624,17.849127603435694,16.24181058495822,16.852040121354715
11.96584210526316,14.43725925925926,14.69377166115903,14.554687500000004
12.5255688766335,16.683533228910274,15.743319327731093,15.778985934664245
17.245581290959695,16.807803853434645,17.09414793328499,17.401620851730524
15.265532063936828,19.821078537111486,16.9181558608845,17.665619409053942
18.00172594331107,18.82947532859298,17.054629948364887,18.853957473162676
15.436703245928154,10.924418604651166,15.424761201253215,14.224456521739132
18.07884706765037,16.38763138129595,17.03674133889034,16.94090648854962
