lemma,shannon
der,1.7119161686632534
sein,1.2148896539491203
ein,1.3219700745167633
werden,1.351783994289646
dies,1.5124511784664483
können,1.2130075659799042
sie,0.6365141682948128
ihr,0.9502705392332347
potentiell,0.6931471805599453
klinisch,1.0986122886681096
erhöht,0.6931471805599453
neu,1.0986122886681096
medizinisch,0.5004024235381879
akut,0.6931471805599453
systematisch,0.6931471805599453
geben,0.6931471805599453
effektiv,0.6931471805599453
ständig,1.0986122886681096
entscheidend,0.6931471805599453
erkrankt,0.6931471805599453
