lemma,shannon
haben,0.9743147528693494
sein,1.0888999753452235
der,1.6771819478771226
ein,1.511086176073611
spezifisch,1.0986122886681096
dies,1.4681399390162084
werden,1.3745691971890992
solch,0.6931471805599453
natürlich,1.242453324894
gelten,0.6931471805599453
beschreiben,0.6931471805599453
lassen,0.6931471805599453
modern,0.7963116401738131
weiblich,0.5004024235381879
männlich,0.9556998911125343
unklar,0.6931471805599453
zeigen,0.6931471805599453
semantisch,0.6931471805599453
können,0.6931471805599453
machen,0.6931471805599453
müssen,0.5623351446188083
sollen,0.6931471805599453
ihr,1.5465986860485124
er,0.6931471805599453
legitimieren,0.6365141682948128
ander,0.6931471805599453
theoretisch,0.6931471805599453
sinnlich,0.6365141682948128
