,human,continue,create,explain
passed_quality_check,True,True,True,True
n_stop_words,280.0,379.0,348.0,339.0
alpha_ratio,0.8531810766721044,0.9058971141781681,0.8626045400238949,0.8813096862210096
mean_word_length,5.2234910277324635,5.820577164366374,5.853046594982079,5.61118690313779
doc_length,613.0,797.0,837.0,733.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.01775147928994083,0.028331780055917986,0.023571428571428573,0.08721297661681061
duplicate_ngram_chr_fraction_6,0.0,0.01640260950605778,0.0,0.032020223298925635
duplicate_ngram_chr_fraction_7,0.0,0.01640260950605778,0.0,0.014324836738993048
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.004841312533620226,0.011183597390493943,0.0069642857142857145,0.01643143037708026
top_ngram_chr_fraction_3,0.007261968800430339,0.010065237651444549,0.0035714285714285713,0.005055824731409311
top_ngram_chr_fraction_4,0.0,0.010065237651444549,0.0,0.008847693279966295
oov_ratio,0.048939641109298535,0.012547051442910916,0.02867383512544803,0.036834924965893585
flesch_reading_ease,47.585638297872336,35.15500794912559,32.24348570248179,40.18236596163305
flesch_kincaid_grade,13.641280726256984,16.448137931034484,17.065763294292832,15.811496536348436
smog,13.968273953766033,16.3537983679431,16.539628358385578,16.03695275061576
gunning_fog,16.096256983240224,18.966931918656055,20.26687666447124,18.697682936539533
automated_readability_index,12.700488826815644,17.534623519009727,16.933945763294297,16.061785970220562
coleman_liau_index,16.22398510242086,19.647668965517237,20.353701211305523,18.445506807866867
lix,48.43431098696462,58.72767462422635,56.05077174193178,56.426506887491044
rix,4.7,7.461538461538462,6.361702127659575,6.7894736842105265
token_length_mean,5.82122905027933,6.299310344827586,6.467025572005384,6.113464447806354
token_length_median,5.0,5.0,6.0,5.0
token_length_std,3.5733437878957486,3.684833717330504,4.098869313039351,3.640935975159558
sentence_length_mean,13.425,18.58974358974359,15.808510638297872,17.394736842105264
sentence_length_median,13.0,20.0,15.0,17.0
sentence_length_std,5.426267133121995,7.000798301431824,6.948559617685173,5.91847897282744
syllables_per_token_mean,2.0335195530726256,2.1006896551724137,2.2449528936742933,2.086232980332829
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.3737338155503025,1.3511934215007035,1.4607556136423792,1.4131887527910671
n_tokens,537,725,743,661
n_unique_tokens,284,366,374,301
proportion_unique_tokens,0.5288640595903166,0.5048275862068966,0.5033647375504711,0.45537065052950076
n_characters,3202,4639,4898,4112
n_sentences,40,39,47,38
first_order_coherence,0.6039798435492393,0.6634846894073569,0.5960920853135379,0.6370811559058525
second_order_coherence,0.6090059045114016,0.6547719171220386,0.5994633616465661,0.6567552818192376
entropy,8.036562446610775,12.006493693596628,12.857904559405156,10.362524703172344
perplexity,3091.9661022913183,163815.1101323192,383810.63019801816,31650.98988822028
per_word_perplexity,5.043990378941792,205.53966139563263,458.5551137371782,43.180068060327805
pos_prop_PUNCT,0.12398042414355628,0.0903387703889586,0.11230585424133811,0.09822646657571624
pos_prop_PRON,0.05872756933115824,0.04140526976160602,0.03464755077658303,0.0504774897680764
pos_prop_AUX,0.07504078303425775,0.06148055207026349,0.05137395459976105,0.054570259208731244
pos_prop_ADV,0.07177814029363784,0.07151819322459223,0.05973715651135006,0.06275579809004093
pos_prop_SCONJ,0.008156606851549755,0.01756587202007528,0.022700119474313024,0.023192360163710776
pos_prop_VERB,0.0864600326264274,0.0740276035131744,0.0967741935483871,0.0941336971350614
pos_prop_PROPN,0.06525285481239804,0.043914680050188205,0.035842293906810034,0.058663028649386086
pos_prop_DET,0.10929853181076672,0.1329987452948557,0.13022700119474312,0.11186903137789904
pos_prop_NOUN,0.18760195758564438,0.2095357590966123,0.2126642771804062,0.19781718963165076
pos_prop_ADP,0.12071778140293637,0.11668757841907151,0.0979689366786141,0.11323328785811733
pos_prop_PART,0.009787928221859706,0.01631116687578419,0.019115890083632018,0.015006821282401092
pos_prop_ADJ,0.04567699836867863,0.08657465495608532,0.07407407407407407,0.06275579809004093
pos_prop_SPACE,0.01794453507340946,,0.025089605734767026,0.017735334242837655
pos_prop_CCONJ,0.01468189233278956,0.033877038895859475,0.027479091995221028,0.036834924965893585
pos_prop_NUM,0.004893964110929853,0.0037641154328732747,,0.002728512960436562
dependency_distance_mean,2.85490022001762,3.0548927735581564,2.619079467102193,2.97558400673294
dependency_distance_std,0.7966581661368042,0.8512416689707085,0.7697790135826476,0.6159697652006976
prop_adjacent_dependency_relation_mean,0.4625132245458966,0.4600490960826487,0.4883727671543321,0.4874324788170856
prop_adjacent_dependency_relation_std,0.09343789887395654,0.08331205358148454,0.07853559208521861,0.06422445817727189
connectives,13,24,15,24
connectives_cap,0,3,5,2
