,human,create,explain,continue
pos_prop_PUNCT,0.14828209764918626,0.10357142857142858,0.1307901907356948,0.0925589836660617
pos_prop_PRON,0.04159132007233273,0.033928571428571426,0.008174386920980926,0.11433756805807622
pos_prop_VERB,0.09764918625678119,0.10535714285714286,0.1008174386920981,0.12522686025408347
pos_prop_AUX,0.034358047016274866,0.030357142857142857,0.02452316076294278,0.032667876588021776
pos_prop_ADP,0.09764918625678119,0.1,0.10899182561307902,0.1088929219600726
pos_prop_DET,0.07775768535262206,0.11428571428571428,0.1335149863760218,0.08892921960072596
pos_prop_ADJ,0.0759493670886076,0.10357142857142858,0.08719346049046321,0.06352087114337568
pos_prop_NOUN,0.1717902350813743,0.2625,0.18256130790190736,0.2323049001814882
pos_prop_PROPN,0.15732368896925858,0.05714285714285714,0.11716621253405994,0.030852994555353903
pos_prop_PART,0.007233273056057866,0.030357142857142857,0.0027247956403269754,0.032667876588021776
pos_prop_CCONJ,0.0325497287522604,0.030357142857142857,0.04632152588555858,0.056261343012704176
pos_prop_NUM,0.0216998191681736,0.0017857142857142857,0.02452316076294278,
pos_prop_SCONJ,0.009041591320072333,0.008928571428571428,0.010899182561307902,0.009074410163339383
pos_prop_ADV,0.027124773960216998,0.017857142857142856,0.021798365122615803,0.012704174228675136
first_order_coherence,0.7297406303031104,0.8964546471834183,0.8064919948577881,0.8266996123172619
second_order_coherence,0.6761806099503128,0.8928219048600448,0.8053352151598249,0.8212321033844581
passed_quality_check,True,True,True,True
n_stop_words,190.0,208.0,138.0,253.0
alpha_ratio,0.8318264014466547,0.8964285714285715,0.8555858310626703,0.9074410163339383
mean_word_length,4.405063291139241,5.192857142857143,4.7193460490463215,4.4537205081669695
doc_length,553.0,560.0,367.0,551.0
duplicate_ngram_chr_fraction_5,0.009002770083102494,,,
top_ngram_chr_fraction_2,0.006232686980609419,0.03295086790232421,0.022026431718061675,0.009507640067911714
top_ngram_chr_fraction_3,0.006925207756232687,0.023536334215945868,0.025452765540871267,0.008149405772495755
oov_ratio,0.007233273056057866,0.0017857142857142857,0.008174386920980926,
flesch_reading_ease,63.032532467532505,34.99396086369771,51.514705188679244,68.29024390243904
flesch_kincaid_grade,8.425267950440364,14.222342394447661,11.011564465408807,8.099442508710801
smog,11.20814326018867,15.343465313023842,12.709666756460706,10.371327730470783
gunning_fog,11.39405881474847,17.18280316175053,13.610377358490567,10.687108013937284
automated_readability_index,10.340387371249438,17.352431077694234,13.434952830188685,10.197299651567945
coleman_liau_index,12.06017316017316,16.67433198380566,13.8303144654088,11.031056910569102
lix,44.50246305418719,62.18777713514556,54.78066037735849,43.79094076655052
rix,4.551724137931035,9.095238095238095,6.9375,4.607142857142857
token_length_mean,5.054112554112554,5.7368421052631575,5.2924528301886795,4.849593495934959
token_length_median,5.0,6.0,5.0,4.0
token_length_std,2.592716732810517,3.105366086265051,2.685742631094687,2.6422420260425312
sentence_length_mean,15.931034482758621,23.523809523809526,19.875,17.571428571428573
sentence_length_median,14.0,22.0,19.0,17.0
sentence_length_std,10.441730053781908,5.577326955067169,8.298154915401375,3.858465381734144
syllables_per_token_mean,1.5086580086580086,1.7489878542510122,1.5974842767295598,1.4268292682926829
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.777755356049981,0.9553540729545149,0.8057926825412698,0.7133538296650818
n_tokens,462,494,318,492
n_unique_tokens,290,263,171,245
proportion_unique_tokens,0.6277056277056277,0.5323886639676113,0.5377358490566038,0.49796747967479676
n_characters,2436,2908,1732,2454
n_sentences,29,21,16,28
entropy,16.077624538129257,16.759313737594844,11.82220214776818,17.290227747508595
perplexity,9603369.055270785,18987923.648294684,136243.92818711197,32288695.664501533
per_word_perplexity,17365.947658717516,33907.00651481193,371.2368615452642,58600.173619785
dependency_distance_mean,2.614152876703744,2.890488929766291,2.9542048536676795,2.584711257040462
dependency_distance_std,0.7825091431494723,0.4421576842753143,0.6802179769239236,0.41780323562468724
prop_adjacent_dependency_relation_mean,0.44190749493939063,0.44621056157556055,0.44341201172605677,0.46735667188976365
prop_adjacent_dependency_relation_std,0.09201880198154544,0.06567477644515213,0.07942991769478036,0.07878849595671747
connectives,6,9,10,11
connectives_cap,1,4,1,4
top_ngram_chr_fraction_4,,0.02383053839364519,,
