,human,continue,explain,create
token_length_mean,4.824267782426778,5.314855875831485,5.266924564796906,5.628404669260701
token_length_median,4.0,4.0,5.0,5.0
token_length_std,2.6335613500276613,2.9138747778367837,2.8485852506954648,3.02455106223578
sentence_length_mean,22.761904761904763,22.55,21.541666666666668,21.416666666666668
sentence_length_median,21.0,22.0,21.0,21.5
sentence_length_std,11.82372418126959,5.78338136387356,7.035500258609113,9.0503990090063
syllables_per_token_mean,1.4539748953974896,1.598669623059867,1.5822050290135397,1.6906614785992218
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.811124855216823,0.8988280146624195,0.8859054163429921,0.9478782112181363
n_tokens,478,451,517,514
n_unique_tokens,231,236,258,276
proportion_unique_tokens,0.48326359832635984,0.5232815964523282,0.4990328820116054,0.5369649805447471
n_characters,2418,2465,2790,2974
n_sentences,21,20,24,24
pos_prop_DET,0.11130434782608696,0.08282828282828283,0.09655172413793103,0.08741258741258741
pos_prop_NUM,0.010434782608695653,0.00202020202020202,0.006896551724137931,0.0034965034965034965
pos_prop_PUNCT,0.15304347826086956,0.0707070707070707,0.10172413793103448,0.08916083916083917
pos_prop_NOUN,0.18782608695652173,0.2383838383838384,0.22758620689655173,0.24475524475524477
pos_prop_ADJ,0.050434782608695654,0.07878787878787878,0.0603448275862069,0.0979020979020979
pos_prop_VERB,0.12695652173913044,0.10909090909090909,0.13793103448275862,0.11538461538461539
pos_prop_PROPN,0.09565217391304348,0.050505050505050504,0.08620689655172414,0.057692307692307696
pos_prop_ADP,0.08869565217391304,0.12323232323232323,0.1206896551724138,0.11363636363636363
pos_prop_PRON,0.05391304347826087,0.07474747474747474,0.056896551724137934,0.04895104895104895
pos_prop_AUX,0.03304347826086956,0.04040404040404041,0.02586206896551724,0.0472027972027972
pos_prop_CCONJ,0.022608695652173914,0.04242424242424243,0.02586206896551724,0.02972027972027972
pos_prop_PART,0.036521739130434785,0.03838383838383838,0.01896551724137931,0.024475524475524476
pos_prop_ADV,0.01565217391304348,0.026262626262626262,0.015517241379310345,0.022727272727272728
pos_prop_SCONJ,0.01217391304347826,0.022222222222222223,0.017241379310344827,0.017482517482517484
pos_prop_SYM,0.0017391304347826088,,0.0017241379310344827,
first_order_coherence,0.7444885104894639,0.8455344250327662,0.7505552250406017,0.810738073742908
second_order_coherence,0.7495485779486204,0.8479845490720537,0.7380137335170399,0.7717451859604229
flesch_reading_ease,60.72539051603907,48.69929988913529,51.1156628787879,42.06712224383918
flesch_kincaid_grade,10.444046622833234,12.068801552106432,11.48126934235977,12.712305447470822
smog,12.785403640627713,14.76684894470576,13.752862692662141,15.414825405933506
gunning_fog,14.125682406853954,16.381419068736143,15.038330109606704,17.204798962386516
automated_readability_index,12.673253636182508,14.877971175166294,14.148048033526763,15.788119325551236
coleman_liau_index,11.266276150627615,14.13871396895787,13.79543520309478,15.91291828793775
lix,49.33094241880853,57.13980044345898,55.77764345583495,58.576199740596635
rix,6.0476190476190474,7.8,7.375,7.958333333333333
entropy,17.951963882036296,12.514488334909636,14.586420598713236,13.521372429537031
perplexity,62580474.723122425,272253.3470932281,2161732.6236867527,745173.5546830746
per_word_perplexity,108835.60821412595,550.0067618045011,3727.125213253022,1302.7509697256548
passed_quality_check,True,True,True,True
n_stop_words,221.0,221.0,226.0,222.0
alpha_ratio,0.84,0.9272727272727272,0.8913793103448275,0.9073426573426573
mean_word_length,4.205217391304348,4.97979797979798,4.810344827586207,5.199300699300699
doc_length,575.0,495.0,580.0,572.0
duplicate_ngram_chr_fraction_5,0.05739972337482711,0.04905660377358491,0.07459066100667071,0.026368586987675552
duplicate_ngram_chr_fraction_6,0.03872752420470263,0.024013722126929673,0.07459066100667071,0.026368586987675552
top_ngram_chr_fraction_2,0.017289073305670817,0.025728987993138937,0.007580351728320194,0.021496130696474634
top_ngram_chr_fraction_3,0.01037344398340249,0.024699828473413378,,0.013757523645743766
top_ngram_chr_fraction_4,0.02627939142461964,,,0.02235597592433362
oov_ratio,0.01565217391304348,0.01616161616161616,0.01896551724137931,0.008741258741258742
dependency_distance_mean,2.9872223071613004,2.7596005933411245,2.805755931668243,2.6615204441362956
dependency_distance_std,1.0003074723582617,0.5833550744360666,0.44355224599884313,0.6932512846198216
prop_adjacent_dependency_relation_mean,0.4254706831727256,0.4852310832778165,0.4736931580263269,0.4725821746554084
prop_adjacent_dependency_relation_std,0.12318317028546637,0.07787665114396185,0.060688923529325464,0.073824565818937
connectives,5,7,15,14
connectives_cap,0,2,2,2
duplicate_ngram_chr_fraction_7,,,0.0545785324439054,
duplicate_ngram_chr_fraction_8,,,0.02971497877501516,
duplicate_ngram_chr_fraction_9,,,0.02971497877501516,
duplicate_ngram_chr_fraction_10,,,0.02971497877501516,
