,human,continue,explain,create
pos_prop_NOUN,0.2572944297082228,0.24468085106382978,0.24662162162162163,0.265
pos_prop_ADP,0.09814323607427056,0.10106382978723404,0.08445945945945946,0.1
pos_prop_AUX,0.0610079575596817,0.0425531914893617,0.06418918918918919,0.0475
pos_prop_ADJ,0.09283819628647215,0.09042553191489362,0.09121621621621621,0.0725
pos_prop_DET,0.1220159151193634,0.1595744680851064,0.12162162162162163,0.1275
pos_prop_VERB,0.05570291777188329,0.06914893617021277,0.08108108108108109,0.075
pos_prop_CCONJ,0.058355437665782495,0.05851063829787234,0.057432432432432436,0.0375
pos_prop_PUNCT,0.129973474801061,0.10638297872340426,0.12162162162162163,0.115
pos_prop_ADV,0.034482758620689655,0.0425531914893617,0.0472972972972973,0.06
pos_prop_PROPN,0.03183023872679045,0.010638297872340425,0.006756756756756757,0.0375
pos_prop_PRON,0.03183023872679045,0.026595744680851064,0.02702702702702703,0.03
pos_prop_SCONJ,0.013262599469496022,0.015957446808510637,0.02364864864864865,0.0125
pos_prop_PART,0.010610079575596816,0.02127659574468085,0.02027027027027027,0.015
pos_prop_NUM,0.002652519893899204,0.010638297872340425,0.0033783783783783786,0.005
token_length_mean,6.8765432098765435,7.244047619047619,7.05,6.7175141242937855
token_length_median,6.0,5.5,6.0,5.0
token_length_std,3.976420364448353,4.725182062264051,4.35198893522349,4.237227871511188
sentence_length_mean,18.0,24.0,15.294117647058824,13.11111111111111
sentence_length_median,18.0,20.0,15.0,13.0
sentence_length_std,9.574271077563381,7.819389819088006,5.210449973594953,7.771425977798094
syllables_per_token_mean,2.419753086419753,2.5654761904761907,2.5076923076923077,2.3022598870056497
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.5505012931375899,1.727370286468991,1.6302248728610031,1.5556151181238824
n_tokens,324,168,260,354
n_unique_tokens,185,114,151,206
proportion_unique_tokens,0.5709876543209876,0.6785714285714286,0.5807692307692308,0.5819209039548022
n_characters,2281,1237,1869,2424
n_sentences,18,7,17,27
dependency_distance_mean,3.0222316132073797,3.4899402185116473,2.8267117366861614,2.5623969090681746
dependency_distance_std,1.0864884755200677,1.060242995153877,0.8212098034454505,1.2035800070447398
prop_adjacent_dependency_relation_mean,0.4634194770628922,0.4977839620696764,0.503630945165472,0.46141515879479716
prop_adjacent_dependency_relation_std,0.08835748974748417,0.04943539532992648,0.07785226874759378,0.1451420593325337
entropy,6.334443763992015,3.3806045176260993,5.048225966243696,5.625560350729726
perplexity,563.6557901251956,29.388531629851332,155.74592073915386,277.4276977890013
per_word_perplexity,1.495108196618556,0.15632197675452836,0.52616865114579,0.6935692444725032
first_order_coherence,0.6378334289526238,0.6727298249801,0.6245271572843194,0.1544071796994943
second_order_coherence,0.6006774846464396,0.7546565055847168,0.6367606898148854,0.3569557469338179
passed_quality_check,True,True,True,True
n_stop_words,161.0,85.0,128.0,149.0
alpha_ratio,0.8567639257294429,0.8829787234042553,0.8783783783783784,0.8625
mean_word_length,6.050397877984085,6.579787234042553,6.3141891891891895,6.06
doc_length,377.0,188.0,296.0,400.0
top_ngram_chr_fraction_2,0.007674597083653108,0.010676156583629894,0.021156558533145273,0.035649981994958585
top_ngram_chr_fraction_3,0.009593246354566385,,,0.02340655383507382
top_ngram_chr_fraction_4,0.00920951650038373,,,0.019445444724522868
oov_ratio,0.023872679045092837,0.031914893617021274,0.02702702702702703,0.0225
flesch_reading_ease,-16.14611111111111,-34.56428571428569,-20.83929864253392,-1.2439642184557158
flesch_kincaid_grade,19.98308641975309,24.042619047619052,19.96547511312217,16.69
smog,18.71604785175511,21.322970121554675,17.922666924610887,15.12234027201249
gunning_fog,23.74320987654321,26.504761904761907,23.65610859728507,18.690772128060264
automated_readability_index,19.958518518518517,24.689464285714287,19.422558823529414,16.765047080979286
coleman_liau_index,22.98962962962963,25.561666666666657,23.718615384615386,21.44135593220339
lix,63.98765432098765,69.23809523809524,60.67873303167421,55.20150659133709
rix,8.277777777777779,10.857142857142858,6.9411764705882355,5.518518518518518
connectives,4,2,7,9
duplicate_ngram_chr_fraction_5,,0.07259786476868327,0.020686412787964268,
pos_prop_X,,,0.0033783783783783786,
duplicate_ngram_chr_fraction_6,,,0.020686412787964268,
