,human,create,explain,continue
entropy,6.9614859554388735,6.585215868854222,7.234546342012134,7.982374625873441
perplexity,1055.2003735786093,724.3073861976866,1386.511753349728,2928.8778018740068
per_word_perplexity,2.077166089721672,1.5410795451014607,2.745567828415303,5.799758023512885
first_order_coherence,0.4668242181448833,0.4230012203256289,0.6987884578605493,0.644007323384285
second_order_coherence,0.5705880532887849,0.4671605296818347,0.6533584835250741,0.6401975909247994
token_length_mean,6.5423340961098395,7.068126520681266,6.842794759825328,6.757238307349666
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.359283951032019,4.566910623801719,4.341000131956851,4.200577692665414
sentence_length_mean,18.208333333333332,13.258064516129032,18.32,17.26923076923077
sentence_length_median,16.5,14.0,19.0,18.0
sentence_length_std,7.522073997390761,5.808601752437356,5.676054968021364,4.354994412322586
syllables_per_token_mean,2.3684210526315788,2.45985401459854,2.3995633187772927,2.34075723830735
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6360387854152094,1.6973484339351719,1.6306828161430091,1.5743377315429674
n_tokens,437,411,458,449.0
n_unique_tokens,243,234,239,210.0
proportion_unique_tokens,0.5560640732265446,0.5693430656934306,0.5218340611353712,0.46770601336302897
n_characters,2930,2964,3181,3090.0
n_sentences,24,31,25,26.0
flesch_reading_ease,-12.014879385964889,-14.725585118907446,-14.762856768558919,-8.721331591571015
flesch_kincaid_grade,19.45861842105263,18.6069225335531,19.86964716157205,18.76593541202673
smog,17.74040953234514,16.388452742924155,18.200359774816437,18.076589704346294
gunning_fog,21.654042715484366,21.55626716898203,22.52450655021834,22.765153332191193
automated_readability_index,18.488560259344013,18.489908170473278,19.959563318777292,19.03120781223231
coleman_liau_index,21.043295194508,23.527980535279806,22.819912663755456,22.218530066815145
lix,57.56760106788711,60.94662899301468,61.11475982532751,61.36722631488779
rix,7.166666666666667,6.32258064516129,7.84,7.615384615384615
dependency_distance_mean,3.3009732407280317,2.381219947293747,3.087134983535618,2.820231859357247
dependency_distance_std,1.064949709834788,0.7031464992611185,0.9613016813233332,0.5405005975095163
prop_adjacent_dependency_relation_mean,0.45948511661801444,0.44399280030223937,0.44388793806548593,0.4734271647971338
prop_adjacent_dependency_relation_std,0.04924431982201233,0.09934898200477882,0.10797837563491225,0.06657465838187832
passed_quality_check,True,True,True,
n_stop_words,188.0,178.0,227.0,216.0
alpha_ratio,0.8267716535433071,0.8702127659574468,0.904950495049505,0.8851485148514852
mean_word_length,5.767716535433071,6.306382978723405,6.299009900990099,6.118811881188119
doc_length,508.0,470.0,505.0,505.0
duplicate_ngram_chr_fraction_5,0.035597745476119845,0.0649273643640676,0.07148748968930436,0.22907239819004524
top_ngram_chr_fraction_2,0.0071195490952239695,0.028461310406166618,0.014847401704701677,0.011312217194570135
top_ngram_chr_fraction_3,0.0059329575793533075,0.018677734954046843,0.010998075336816057,0.024604072398190045
oov_ratio,0.07086614173228346,0.07872340425531915,0.06930693069306931,0.07128712871287128
pos_prop_DET,0.12598425196850394,0.15319148936170213,0.13861386138613863,0.15841584158415842
pos_prop_NOUN,0.18503937007874016,0.25957446808510637,0.20396039603960395,0.22772277227722773
pos_prop_ADP,0.1220472440944882,0.0851063829787234,0.1188118811881188,0.09702970297029703
pos_prop_PROPN,0.07283464566929133,0.02553191489361702,0.0297029702970297,0.023762376237623763
pos_prop_AUX,0.03346456692913386,0.04042553191489362,0.05742574257425743,0.053465346534653464
pos_prop_ADV,0.09448818897637795,0.029787234042553193,0.09900990099009901,0.07524752475247524
pos_prop_PART,0.00984251968503937,0.010638297872340425,0.013861386138613862,0.01782178217821782
pos_prop_VERB,0.0531496062992126,0.07021276595744681,0.06534653465346535,0.07128712871287128
pos_prop_PUNCT,0.11220472440944881,0.12340425531914893,0.09108910891089109,0.10693069306930693
pos_prop_CCONJ,0.023622047244094488,0.0425531914893617,0.02178217821782178,0.0594059405940594
pos_prop_ADJ,0.10236220472440945,0.12340425531914893,0.11485148514851486,0.08712871287128712
pos_prop_PRON,0.017716535433070866,0.023404255319148935,0.02178217821782178,0.009900990099009901
pos_prop_X,0.00984251968503937,,,
pos_prop_SCONJ,0.003937007874015748,0.00851063829787234,0.02178217821782178,0.007920792079207921
pos_prop_NUM,0.03346456692913386,0.00425531914893617,0.0019801980198019802,0.0039603960396039604
connectives,14,7,14,7.0
connectives_cap,3,2,0,0.0
top_ngram_chr_fraction_4,,0.034687222057515565,,0.027149321266968326
duplicate_ngram_chr_fraction_6,,,0.07148748968930436,0.17194570135746606
duplicate_ngram_chr_fraction_7,,,0.05554028045092109,0.16176470588235295
duplicate_ngram_chr_fraction_8,,,0.03684355237833379,0.13631221719457012
duplicate_ngram_chr_fraction_9,,,,0.13631221719457012
duplicate_ngram_chr_fraction_10,,,,0.13631221719457012
