,create,human,explain,continue
dependency_distance_mean,2.8243737448496735,3.48120757141332,3.565685000915264,2.911240459677921
dependency_distance_std,0.7897961406193539,0.9551921779745572,0.868196265032425,0.6708240036881745
prop_adjacent_dependency_relation_mean,0.43669805959400704,0.45316785422733163,0.4502408471158471,0.48037677887987484
prop_adjacent_dependency_relation_std,0.08042260622936331,0.04537599771051563,0.05898038517395761,0.08392803833906937
pos_prop_NOUN,0.24269662921348314,0.17674418604651163,0.18544600938967137,0.19168591224018475
pos_prop_PUNCT,0.11910112359550562,0.11627906976744186,0.10093896713615023,0.09930715935334873
pos_prop_PROPN,0.038202247191011236,0.06046511627906977,0.03051643192488263,0.03926096997690531
pos_prop_NUM,0.0022471910112359553,0.030232558139534883,,0.006928406466512702
pos_prop_ADV,0.038202247191011236,0.10232558139534884,0.07746478873239436,0.06466512702078522
pos_prop_DET,0.18876404494382024,0.12325581395348838,0.14553990610328638,0.15242494226327943
pos_prop_CCONJ,0.0449438202247191,0.023255813953488372,0.023474178403755867,0.053117782909930716
pos_prop_ADJ,0.08089887640449438,0.11162790697674418,0.107981220657277,0.07852193995381063
pos_prop_AUX,0.038202247191011236,0.037209302325581395,0.06103286384976526,0.07159353348729793
pos_prop_ADP,0.0651685393258427,0.1186046511627907,0.11267605633802817,0.08775981524249422
pos_prop_VERB,0.0898876404494382,0.05581395348837209,0.08450704225352113,0.08545034642032333
pos_prop_PRON,0.020224719101123594,0.018604651162790697,0.03755868544600939,0.02771362586605081
pos_prop_PART,0.017977528089887642,0.009302325581395349,0.007042253521126761,0.020785219399538105
pos_prop_SCONJ,0.01348314606741573,0.004651162790697674,0.025821596244131457,0.016166281755196306
first_order_coherence,0.6090757809579372,0.5475093238055706,0.764426030610737,0.6102658870319525
second_order_coherence,0.6527151141477667,0.6080174665484164,0.7353610181146197,0.6222418112599332
flesch_reading_ease,-13.026628571428546,-13.048101206434268,-18.24872519582243,1.8224061855670186
flesch_kincaid_grade,18.97162857142857,19.712454423592494,20.562050913838124,16.860738144329897
smog,17.02881159413029,18.026119701940384,18.564090476187538,16.792001902597413
gunning_fog,21.37404081632653,22.044450402144776,22.908041775456923,20.950268041237116
automated_readability_index,18.550943877551028,18.920388739946382,20.389438642297655,17.02997422680412
coleman_liau_index,22.437244897959186,21.345201072386065,22.90851174934726,20.61886597938145
lix,58.28204081632653,58.32828418230563,60.925456919060046,56.49938144329897
rix,6.68,7.4,8.0,6.36
entropy,7.467242097643816,5.886336231561385,6.935607509703367,7.430197222902185
perplexity,1749.7743183242628,360.08360174583436,1028.243730360195,1686.1400860172848
per_word_perplexity,3.932077119829804,0.8374037249903125,2.4137176769018662,3.89408795846948
token_length_mean,6.823979591836735,6.587131367292225,6.845953002610966,6.518041237113402
token_length_median,5.5,5.0,5.0,5.0
token_length_std,4.19634637969258,4.364252246269653,4.48493597765228,4.331279694514536
sentence_length_mean,15.68,18.65,19.15,15.52
sentence_length_median,15.0,16.5,19.0,15.0
sentence_length_std,5.401629383806335,6.650375929223851,4.703987670051868,3.442324795832026
syllables_per_token_mean,2.4107142857142856,2.3753351206434314,2.430809399477807,2.2371134020618557
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6026723537483847,1.6270609394127766,1.732741416789401,1.5942758164422333
n_tokens,392.0,373,383,388
n_unique_tokens,193.0,217,212,193
proportion_unique_tokens,0.4923469387755102,0.5817694369973191,0.5535248041775457,0.49742268041237114
n_characters,2728.0,2514,2665,2574
n_sentences,25.0,20,20,25
n_stop_words,181.0,160.0,196.0,199.0
alpha_ratio,0.8786516853932584,0.8372093023255814,0.8990610328638498,0.8914549653579676
mean_word_length,6.130337078651685,5.846511627906977,6.255868544600939,5.944572748267898
doc_length,445.0,430.0,426.0,433.0
duplicate_ngram_chr_fraction_5,0.1564604039756332,0.04155124653739612,0.02822448309812931,0.1108482595471443
duplicate_ngram_chr_fraction_6,0.1243988457839051,,0.02822448309812931,0.08516390672524501
duplicate_ngram_chr_fraction_7,0.1243988457839051,,0.02822448309812931,0.06488678607637716
duplicate_ngram_chr_fraction_8,0.09682590573901892,,0.02822448309812931,0.06488678607637716
duplicate_ngram_chr_fraction_9,0.09682590573901892,,0.02822448309812931,0.06488678607637716
duplicate_ngram_chr_fraction_10,0.04488618146841936,,,0.06488678607637716
top_ngram_chr_fraction_2,0.028214171208720745,0.005193905817174515,0.019691499835904167,0.021966880702940183
top_ngram_chr_fraction_3,0.009618467457518435,0.005193905817174515,0.020676074827699377,0.029401824940858398
oov_ratio,0.05393258426966292,0.07209302325581396,0.0892018779342723,0.10161662817551963
connectives,6.0,13,10,8
connectives_cap,4.0,3,3,3
pos_prop_X,,0.011627906976744186,,0.004618937644341801
passed_quality_check,,True,True,True
