,human,continue,explain,create
entropy,5.4793425430921925,5.567554309597815,6.132291440437695,4.421182838810475
perplexity,239.6890703251388,261.79305090497206,460.4901383794394,83.19463302292266
per_word_perplexity,0.7241361641242864,1.0306813027754806,1.4212658591958005,0.23975398565683764
flesch_reading_ease,-14.902058823529416,-26.45999999999998,-22.39435374149656,-8.381404682274223
flesch_kincaid_grade,19.45884438881936,21.42166666666667,20.440544217687073,17.657926421404685
smog,18.17996563858,19.371125197000527,18.481644305966572,15.508309007532503
gunning_fog,23.372882770129333,25.162962962962965,24.220408163265308,19.648160535117057
automated_readability_index,19.43326658322904,21.150555555555556,20.45962585034013,18.55983277591973
coleman_liau_index,23.075177304964537,24.47777777777777,24.48775510204082,23.73204013377926
lix,63.042136003337504,67.53703703703704,64.63265306122449,56.1438127090301
rix,7.705882352941177,8.916666666666666,7.888888888888889,5.608695652173913
pos_prop_NOUN,0.256797583081571,0.24015748031496062,0.26851851851851855,0.25360230547550433
pos_prop_ADP,0.09667673716012085,0.04330708661417323,0.10185185185185185,0.08357348703170028
pos_prop_AUX,0.06042296072507553,0.03937007874015748,0.07716049382716049,0.040345821325648415
pos_prop_ADJ,0.09667673716012085,0.07874015748031496,0.08024691358024691,0.07492795389048991
pos_prop_DET,0.11782477341389729,0.16535433070866143,0.13271604938271606,0.10086455331412104
pos_prop_VERB,0.06042296072507553,0.07874015748031496,0.07098765432098765,0.09221902017291066
pos_prop_CCONJ,0.06042296072507553,0.07086614173228346,0.06481481481481481,0.04899135446685879
pos_prop_PUNCT,0.13595166163141995,0.14960629921259844,0.09259259259259259,0.138328530259366
pos_prop_ADV,0.027190332326283987,0.047244094488188976,0.05864197530864197,0.04899135446685879
pos_prop_PROPN,0.03625377643504532,,,0.0345821325648415
pos_prop_PRON,0.030211480362537766,0.031496062992125984,0.018518518518518517,0.04899135446685879
pos_prop_SCONJ,0.012084592145015106,0.031496062992125984,0.021604938271604937,0.01729106628242075
pos_prop_PART,0.006042296072507553,0.023622047244094488,0.009259259259259259,0.005763688760806916
pos_prop_NUM,0.0030211480362537764,,,0.008645533141210375
passed_quality_check,True,True,True,True
n_stop_words,137.0,108.0,145.0,136.0
alpha_ratio,0.8489425981873112,0.8503937007874016,0.9074074074074074,0.8530259365994236
mean_word_length,6.039274924471299,6.21259842519685,6.589506172839506,6.265129682997118
doc_length,331.0,254.0,324.0,347.0
top_ngram_chr_fraction_2,0.008768084173608066,0.03337041156840934,0.008244023083264633,0.03559870550161812
top_ngram_chr_fraction_3,0.010960105217010083,0.03170189098998888,,0.015776699029126214
top_ngram_chr_fraction_4,0.01052170100832968,,,
oov_ratio,0.021148036253776436,0.015748031496062992,0.015432098765432098,0.01729106628242075
token_length_mean,6.914893617021277,7.12962962962963,7.159863945578231,7.110367892976589
token_length_median,6.0,6.0,6.0,6.0
token_length_std,3.996433448442698,4.5766974033777945,4.21750740236128,4.511359819742069
sentence_length_mean,16.58823529411765,18.0,16.333333333333332,13.0
sentence_length_median,17.0,16.5,15.5,14.0
sentence_length_std,8.044426814146929,5.291502622129181,7.6521601888326645,6.227568441667436
syllables_per_token_mean,2.421985815602837,2.5416666666666665,2.5136054421768708,2.387959866220736
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.5191259244272306,1.6689220850375028,1.5987299149395948,1.5763688170027697
n_tokens,282,216,294,299
n_unique_tokens,168,119,161,190
proportion_unique_tokens,0.5957446808510638,0.5509259259259259,0.5476190476190477,0.6354515050167224
n_characters,1999,1578,2135,2174
n_sentences,17,12,18,23
first_order_coherence,0.626894315937534,0.8612120259891857,0.6430893680628609,0.39111410386183043
second_order_coherence,0.5955399851004283,0.8463501930236816,0.6208147741854191,0.36125823642526356
dependency_distance_mean,3.0518370899666247,3.615023448773449,2.739513045886838,2.625059194018352
dependency_distance_std,1.0893739250440833,0.5813539045048457,1.0634839436326433,1.050558642355864
prop_adjacent_dependency_relation_mean,0.4698085774960984,0.46971410533910524,0.46109248056338853,0.46189212289911813
prop_adjacent_dependency_relation_std,0.08519052995785115,0.06517162709464258,0.12386684982755032,0.10991408682463161
connectives,3,1,5,7
duplicate_ngram_chr_fraction_5,,0.028921023359288096,,
pos_prop_X,,,0.0030864197530864196,0.002881844380403458
