,human,continue,explain,create
pos_prop_DET,0.11253196930946291,0.09615384615384616,0.1310344827586207,0.13984168865435356
pos_prop_NOUN,0.1918158567774936,0.20384615384615384,0.22758620689655173,0.2612137203166227
pos_prop_AUX,0.05115089514066496,0.05,0.06896551724137931,0.04221635883905013
pos_prop_ADV,0.061381074168797956,0.05384615384615385,0.05517241379310345,0.0395778364116095
pos_prop_ADP,0.10230179028132992,0.09230769230769231,0.09310344827586207,0.11345646437994723
pos_prop_PROPN,0.05370843989769821,0.06538461538461539,,0.026385224274406333
pos_prop_PUNCT,0.16112531969309463,0.13076923076923078,0.16206896551724137,0.10817941952506596
pos_prop_ADJ,0.09462915601023018,0.08846153846153847,0.10689655172413794,0.10554089709762533
pos_prop_PART,0.01278772378516624,0.015384615384615385,0.006896551724137931,0.013192612137203167
pos_prop_VERB,0.04603580562659847,0.07307692307692308,0.07931034482758621,0.0712401055408971
pos_prop_PRON,0.015345268542199489,0.023076923076923078,0.02413793103448276,0.021108179419525065
pos_prop_NUM,0.03836317135549872,0.03076923076923077,0.006896551724137931,0.018469656992084433
pos_prop_X,0.04092071611253197,0.011538461538461539,0.006896551724137931,0.002638522427440633
pos_prop_SCONJ,0.010230179028132993,0.023076923076923078,0.020689655172413793,0.010554089709762533
pos_prop_CCONJ,0.0076726342710997444,0.04230769230769231,0.010344827586206896,0.026385224274406333
token_length_mean,6.609375,6.594594594594595,6.806584362139918,6.988165680473373
token_length_median,5.0,5.0,6.0,6.0
token_length_std,4.207943334857897,4.336890525507999,4.078403153690828,4.40546750896542
sentence_length_mean,20.0,27.75,15.1875,13.52
sentence_length_median,16.0,22.5,14.0,15.0
sentence_length_std,9.313968005098578,12.997595931555958,5.746942121685236,6.274519901952658
syllables_per_token_mean,2.35,2.369369369369369,2.39917695473251,2.42603550295858
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.5700318468107581,1.5793026624438729,1.5211537685641987,1.5676565327445613
n_tokens,320,222,243,338
n_unique_tokens,198,149,159,201
proportion_unique_tokens,0.61875,0.6711711711711712,0.654320987654321,0.5946745562130178
n_characters,2186,1502,1701,2403
n_sentences,16,8,16,25
dependency_distance_mean,3.482152143996902,4.002836438923396,3.1278017170093406,2.6141972008383774
dependency_distance_std,0.9426202759353719,0.8209174908166166,0.8492779323739598,1.0698807284087692
prop_adjacent_dependency_relation_mean,0.420617314669734,0.47549032489249876,0.4283434863639972,0.4505928940340705
prop_adjacent_dependency_relation_std,0.0762036666068302,0.05250088045025256,0.07354357550689666,0.09708871825406677
entropy,4.720695476436548,3.444841204577181,3.905946954636466,5.0930489974428745
perplexity,112.24629017794769,31.33830667187691,49.697118553765705,162.88574391474347
per_word_perplexity,0.28707491094104265,0.12053194873798811,0.17136937432333002,0.4297776884294023
first_order_coherence,0.5410243183374405,0.718398528439658,0.48388794840623933,0.44414887266854447
second_order_coherence,0.4465837912367923,0.5690287301937739,0.5149345310138804,0.4130911729905916
passed_quality_check,True,True,True,True
n_stop_words,133.0,92.0,119.0,146.0
alpha_ratio,0.7774936061381074,0.8192307692307692,0.8310344827586207,0.8786279683377308
mean_word_length,5.59079283887468,5.776923076923077,5.86551724137931,6.3403693931398415
doc_length,391.0,260.0,290.0,379.0
duplicate_ngram_chr_fraction_5,0.016713091922005572,0.04988399071925754,0.06963645673323093,0.049635036496350364
top_ngram_chr_fraction_2,0.009948269001193792,0.01740139211136891,0.013824884792626729,0.020072992700729927
top_ngram_chr_fraction_3,0.00955033824114604,,0.04608294930875576,0.01897810218978102
top_ngram_chr_fraction_4,0.015519299641862315,,,
oov_ratio,0.0741687979539642,0.05384615384615385,0.03793103448275862,0.052770448548812667
flesch_reading_ease,-12.274999999999977,-21.77989864864861,-11.550682870370338,-12.130403550295853
flesch_kincaid_grade,19.94,23.191058558558556,18.64341306584362,18.310018934911245
smog,18.511140095513987,21.75037462742548,16.753131548150495,16.453399486276943
gunning_fog,22.5,26.415315315315315,21.05442386831276,21.502674556213023
automated_readability_index,19.70015625,23.505540540540544,18.222762345679016,18.24426035502959
coleman_liau_index,21.583125,21.909549549549542,22.273744855967077,23.101065088757398
lix,60.3125,66.9391891891892,57.57433127572017,58.786272189349106
rix,8.0625,10.875,6.4375,6.12
connectives,7,2,4,8
duplicate_ngram_chr_fraction_6,,,0.06963645673323093,0.020437956204379562
duplicate_ngram_chr_fraction_7,,,0.06963645673323093,
duplicate_ngram_chr_fraction_8,,,0.06963645673323093,
duplicate_ngram_chr_fraction_9,,,0.06963645673323093,
