,human,explain,create,continue
entropy,4.813349377199286,6.456262051240256,4.145576707171108,0.5720160020116085
perplexity,123.14338118959519,636.6767380920886,63.154032785118645,1.771835477134597
per_word_perplexity,0.3319228603493132,1.8242886478283342,0.19079768213026782,0.03003110978194232
pos_prop_DET,0.12398921832884097,0.1346704871060172,0.10876132930513595,0.05084745762711865
pos_prop_NOUN,0.2210242587601078,0.21203438395415472,0.229607250755287,0.15254237288135594
pos_prop_PROPN,0.11320754716981132,0.04871060171919771,0.04833836858006042,0.22033898305084745
pos_prop_VERB,0.04851752021563342,0.09455587392550144,0.07854984894259819,0.03389830508474576
pos_prop_ADP,0.11859838274932614,0.11461318051575932,0.06646525679758308,0.1016949152542373
pos_prop_ADJ,0.07277628032345014,0.06017191977077364,0.09365558912386707,0.05084745762711865
pos_prop_ADV,0.03773584905660377,0.054441260744985676,0.06948640483383686,0.05084745762711865
pos_prop_PUNCT,0.14285714285714285,0.10888252148997135,0.1419939577039275,0.2033898305084746
pos_prop_AUX,0.0215633423180593,0.0659025787965616,0.05740181268882175,0.01694915254237288
pos_prop_X,0.04043126684636118,0.0028653295128939827,0.006042296072507553,0.05084745762711865
pos_prop_NUM,0.03234501347708895,,0.0030211480362537764,0.01694915254237288
pos_prop_CCONJ,0.013477088948787063,0.02865329512893983,0.03927492447129909,0.05084745762711865
pos_prop_PRON,0.013477088948787063,0.045845272206303724,0.027190332326283987,
dependency_distance_mean,2.5761113474247703,3.118284204099994,2.7655418005351926,4.2518427518427515
dependency_distance_std,1.401797238980577,1.1603828936783396,1.0272054969720261,0.3427518427518428
prop_adjacent_dependency_relation_mean,0.4775166568547782,0.4449105474848509,0.4075014898062475,0.3753071253071253
prop_adjacent_dependency_relation_std,0.11008095817881486,0.11391624631608424,0.14130078779801253,0.05712530712530714
passed_quality_check,True,,True,
n_stop_words,106.0,162.0,117.0,13.0
alpha_ratio,0.7493261455525606,0.8911174785100286,0.8398791540785498,0.6949152542372882
mean_word_length,5.061994609164421,5.593123209169055,6.018126888217522,4.711864406779661
doc_length,371.0,349.0,331.0,59.0
duplicate_ngram_chr_fraction_5,0.02761159687068569,0.15163572060123784,,
duplicate_ngram_chr_fraction_6,0.02208927749654855,0.10167992926613616,,
duplicate_ngram_chr_fraction_7,0.02208927749654855,0.029177718832891247,,
duplicate_ngram_chr_fraction_8,0.01058444546709618,0.029177718832891247,,
duplicate_ngram_chr_fraction_9,0.01058444546709618,,,
top_ngram_chr_fraction_2,0.02393005062126093,0.01768346595932803,0.0291005291005291,
top_ngram_chr_fraction_3,0.020708697653014266,0.027851458885941646,0.017195767195767195,
top_ngram_chr_fraction_4,0.016106764841233318,0.026525198938992044,,
oov_ratio,0.1105121293800539,0.09742120343839542,0.06948640483383686,0.1864406779661017
first_order_coherence,0.3572415394539183,0.6200945455777017,0.390399605745361,0.44312015175819397
second_order_coherence,0.34444895954359145,0.5912938151094649,0.4058478924445808,
token_length_mean,6.1084745762711865,6.154340836012862,6.848591549295775,5.659574468085107
token_length_median,5.0,5.0,6.0,4.0
token_length_std,3.9197582135564772,3.676899137380229,4.3615192455086875,4.085660423422183
sentence_length_mean,12.826086956521738,15.55,12.909090909090908,23.5
sentence_length_median,13.0,17.0,13.0,23.5
sentence_length_std,8.94258096151822,6.538157232737677,5.640028134271309,3.5
syllables_per_token_mean,2.166101694915254,2.0964630225080385,2.3767605633802815,2.0638297872340425
syllables_per_token_median,1.0,2.0,2.0,1.0
syllables_per_token_std,1.5035111639647438,1.39487591136925,1.6366044155789878,1.8148823925222233
n_tokens,295,311.0,284,47.0
n_unique_tokens,185,151.0,186,39.0
proportion_unique_tokens,0.6271186440677966,0.4855305466237942,0.6549295774647887,0.8297872340425532
n_characters,1878,1952.0,1992,278.0
n_sentences,23,20.0,22,2.0
flesch_reading_ease,10.564318349299981,13.690978295819946,-7.341670934699067,8.382500000000022
flesch_kincaid_grade,14.972173913043477,15.21276366559486,17.49032010243278,17.928191489361705
smog,14.981290276393054,15.839158084052961,15.961121682281615,
gunning_fog,18.55416359616802,18.953118971061095,20.797439180537772,20.463829787234047
automated_readability_index,13.753958732498155,15.331945337620581,17.281411651728554,16.976595744680857
coleman_liau_index,17.810033898305083,18.48398713826366,22.17676056338028,16.218723404255318
lix,50.11422254974208,53.49212218649518,56.92317541613316,53.287234042553195
rix,4.782608695652174,5.9,5.681818181818182,7.0
connectives,4,12.0,7,2.0
pos_prop_SCONJ,,0.025787965616045846,0.015105740181268883,
pos_prop_PART,,0.0028653295128939827,0.015105740181268883,
