,create,human,explain,continue
entropy,5.9577256891750165,6.796052947868128,9.494149860371525,9.072749789871681
perplexity,386.7295800315168,894.3104262716298,13281.798729694649,8714.554081570024
per_word_perplexity,0.9099519530153336,1.8670363805253232,25.444058869146836,18.042555034306467
pos_prop_ADJ,0.10588235294117647,0.06680584551148225,0.05555555555555555,0.09109730848861283
pos_prop_NOUN,0.26588235294117646,0.21085594989561587,0.23563218390804597,0.2629399585921325
pos_prop_PUNCT,0.11529411764705882,0.1544885177453027,0.13793103448275862,0.09730848861283643
pos_prop_PROPN,0.01647058823529412,0.05845511482254697,0.007662835249042145,0.002070393374741201
pos_prop_NUM,0.007058823529411765,0.012526096033402923,0.007662835249042145,
pos_prop_ADV,0.047058823529411764,0.07306889352818371,0.0421455938697318,0.035196687370600416
pos_prop_VERB,0.07294117647058823,0.07933194154488518,0.09195402298850575,0.08281573498964803
pos_prop_PRON,0.023529411764705882,0.016701461377870562,0.0421455938697318,0.033126293995859216
pos_prop_ADP,0.08941176470588236,0.07933194154488518,0.08045977011494253,0.07453416149068323
pos_prop_DET,0.1623529411764706,0.12734864300626306,0.16475095785440613,0.17805383022774326
pos_prop_CCONJ,0.03529411764705882,0.018789144050104383,0.02681992337164751,0.043478260869565216
pos_prop_AUX,0.03764705882352941,0.06889352818371608,0.05938697318007663,0.053830227743271224
pos_prop_SCONJ,0.011764705882352941,0.012526096033402923,0.02490421455938697,0.020703933747412008
pos_prop_PART,0.009411764705882352,0.014613778705636743,0.019157088122605363,0.024844720496894408
first_order_coherence,0.3626400024854931,0.5520197324454784,0.6926731777191162,0.7194945591947307
second_order_coherence,0.3651516795757094,0.521001124852582,0.6464003548026085,0.7398436936465177
passed_quality_check,True,True,True,
n_stop_words,161.0,180.0,234.0,213.0
alpha_ratio,0.8776470588235294,0.8162839248434238,0.8563218390804598,0.9026915113871635
mean_word_length,6.447058823529412,6.062630480167015,6.024904214559387,6.509316770186335
doc_length,425.0,479.0,522.0,483.0
top_ngram_chr_fraction_2,0.014125200642054575,0.009679370840895343,0.00667779632721202,0.03185247275775356
oov_ratio,0.07764705882352942,0.11482254697286012,0.07662835249042145,0.10559006211180125
dependency_distance_mean,2.4951024764995346,3.229285899860434,3.1276216205793563,3.0258524647027834
dependency_distance_std,1.038818017729492,1.145744199554367,0.8905133802226632,0.5461549845166758
prop_adjacent_dependency_relation_mean,0.4670392515980752,0.46495741050606476,0.4473131374526912,0.4631801875255472
prop_adjacent_dependency_relation_std,0.08199354261335608,0.06923560006851362,0.06303489779064703,0.062368882022291926
flesch_reading_ease,-26.386333333333283,-29.356766917293186,-12.832307692307666,-29.119304281345535
flesch_kincaid_grade,20.053319148936172,22.074135338345865,19.34888888888889,21.83399082568808
smog,16.11434528070225,18.649436658719743,17.73682964510965,18.98990329775261
gunning_fog,21.502695035460995,23.138847117794487,22.034188034188034,24.239143730886852
automated_readability_index,18.54573581560284,21.405939849624062,19.387912820512817,21.109457186544347
coleman_liau_index,23.92095744680851,24.25894736842105,22.643644444444444,24.337522935779813
lix,59.60780141843972,63.611528822055135,59.75213675213675,64.03822629969419
rix,5.9,8.476190476190476,7.346153846153846,8.333333333333334
token_length_mean,7.156914893617022,7.0776942355889725,6.828888888888889,7.103211009174312
token_length_median,6.0,6.0,5.0,6.0
token_length_std,4.6004573145933225,4.741591020983097,4.678514589635486,4.535880275415822
sentence_length_mean,12.533333333333333,19.0,17.307692307692307,18.166666666666668
sentence_length_median,13.0,16.0,18.0,17.0
sentence_length_std,5.8122476050338925,10.244626930854093,6.1754428727465545,4.678556282539399
syllables_per_token_mean,2.606382978723404,2.56390977443609,2.388888888888889,2.5711009174311927
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8819867563826367,1.9182021532235016,1.7352197711877846,1.8089962949990417
n_tokens,376,399,450,436.0
n_unique_tokens,224,240,211,196.0
proportion_unique_tokens,0.5957446808510638,0.6015037593984962,0.4688888888888889,0.44954128440366975
n_characters,2740,2904,3145,3144.0
n_sentences,30,21,26,24.0
connectives,6,13,14,4.0
connectives_cap,2,1,3,2.0
pos_prop_X,,0.006263048016701462,0.0038314176245210726,
duplicate_ngram_chr_fraction_5,,0.0054446460980036296,0.10350584307178631,0.16708577815032133
top_ngram_chr_fraction_3,,0.01058681185722928,0.01001669449081803,0.03213188041352333
top_ngram_chr_fraction_4,,0.007259528130671506,0.021702838063439065,0.025146689019279127
duplicate_ngram_chr_fraction_6,,,0.10350584307178631,0.11511595417714446
duplicate_ngram_chr_fraction_7,,,0.06065664997217585,0.029058396200055882
duplicate_ngram_chr_fraction_8,,,0.03171953255425709,0.029058396200055882
duplicate_ngram_chr_fraction_9,,,0.03171953255425709,0.029058396200055882
duplicate_ngram_chr_fraction_10,,,0.03171953255425709,
