,human,create,explain,continue
first_order_coherence,0.7401084127394777,0.8290656919662769,0.8302560945351919,0.787193256119887
second_order_coherence,0.7143420109318362,0.8190319561958312,0.8047500322846806,0.7532705068588257
entropy,16.709238121468584,14.691608560401399,11.484754693316539,14.879041380897686
perplexity,18060505.967296828,2401510.7114688777,97222.23246098732,2896580.2671210477
per_word_perplexity,30201.514995479643,3552.530638267571,202.5463176270569,5002.729304181429
token_length_mean,4.780534351145038,5.838063439065109,5.490654205607477,5.179133858267717
token_length_median,4.0,5.0,5.0,5.0
token_length_std,2.532145037926305,3.056314013354852,2.9246625401718025,2.755345134253351
sentence_length_mean,26.2,22.185185185185187,22.526315789473685,20.32
sentence_length_median,24.0,21.0,22.0,20.0
sentence_length_std,13.044539087296263,6.452315329697906,6.385579321306569,7.209549223079068
syllables_per_token_mean,1.381679389312977,1.6944908180300502,1.5654205607476634,1.5177165354330708
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.733162294886952,0.9695633663500866,0.8471615944162548,0.847460949767081
n_tokens,524,599,428,508
n_unique_tokens,276,332,245,295
proportion_unique_tokens,0.5267175572519084,0.5542570951585977,0.572429906542056,0.5807086614173228
n_characters,2583,3576,2407,2708
n_sentences,20,27,19,25
pos_prop_ADV,0.05852842809364549,0.047337278106508875,0.04583333333333333,0.046632124352331605
pos_prop_ADJ,0.09364548494983277,0.08875739644970414,0.06875,0.08981001727115717
pos_prop_ADP,0.10869565217391304,0.10059171597633136,0.12083333333333333,0.11226252158894647
pos_prop_NOUN,0.21237458193979933,0.25443786982248523,0.2833333333333333,0.24352331606217617
pos_prop_PUNCT,0.11538461538461539,0.10650887573964497,0.09166666666666666,0.11398963730569948
pos_prop_DET,0.07692307692307693,0.06656804733727811,0.07083333333333333,0.046632124352331605
pos_prop_SCONJ,0.026755852842809364,0.023668639053254437,0.010416666666666666,0.017271157167530225
pos_prop_VERB,0.09364548494983277,0.1242603550295858,0.11666666666666667,0.13471502590673576
pos_prop_PRON,0.05016722408026756,0.038461538461538464,0.03125,0.055267702936096716
pos_prop_CCONJ,0.03177257525083612,0.03254437869822485,0.035416666666666666,0.04317789291882556
pos_prop_PART,0.023411371237458192,0.023668639053254437,0.029166666666666667,0.017271157167530225
pos_prop_AUX,0.061872909698996656,0.03254437869822485,0.027083333333333334,0.055267702936096716
pos_prop_NUM,0.020066889632107024,0.008875739644970414,0.010416666666666666,0.008635578583765112
pos_prop_PROPN,0.026755852842809364,0.04881656804733728,0.05625,0.015544041450777202
dependency_distance_mean,3.122878645798823,2.816322341311556,2.995756552981936,2.7883206843595825
dependency_distance_std,1.1757527272964485,0.5065263029847836,0.578215517528572,0.3933714161486805
prop_adjacent_dependency_relation_mean,0.40755036808236966,0.47192247599968984,0.4339543635529019,0.43895488636696806
prop_adjacent_dependency_relation_std,0.11568547307972112,0.05198340417352002,0.07427025685085659,0.06498484472245303
passed_quality_check,True,True,True,True
n_stop_words,263.0,246.0,181.0,225.0
alpha_ratio,0.8729096989966555,0.8831360946745562,0.9,0.8791018998272885
mean_word_length,4.3193979933110365,5.289940828402367,5.014583333333333,4.677029360967185
doc_length,598.0,676.0,480.0,579.0
duplicate_ngram_chr_fraction_5,0.02721518987341772,,,0.029237947122861586
duplicate_ngram_chr_fraction_6,0.015822784810126583,,,0.029237947122861586
top_ngram_chr_fraction_2,0.01139240506329114,0.01199616122840691,0.033958259639193494,0.015552099533437015
top_ngram_chr_fraction_3,0.00949367088607595,,,0.012130637636080872
oov_ratio,0.010033444816053512,0.0014792899408284023,0.027083333333333334,
flesch_reading_ease,63.35192366412217,40.96311383169481,51.53621003443189,57.81138110236222
flesch_kincaid_grade,10.93181679389313,13.057213874976814,11.66722577471717,10.24385511811024
smog,11.979248473330827,14.970199986440825,12.303257153313005,12.619826905774921
gunning_fog,14.14412213740458,16.62031781364002,13.589965568125923,13.561070866141733
automated_readability_index,14.186316793893127,17.159871390589252,15.694139203148062,13.123720472440944
coleman_liau_index,11.179770992366407,17.193589315525873,15.171028037383177,13.196614173228348
lix,52.15419847328244,60.5825140666543,58.50762420068864,47.87905511811024
rix,6.8,8.518518518518519,8.105263157894736,5.6
connectives,22,20,14,14
connectives_cap,3,5,5,2
pos_prop_X,,0.0014792899408284023,,
pos_prop_SYM,,0.0014792899408284023,0.0020833333333333333,
duplicate_ngram_chr_fraction_7,,,,0.029237947122861586
duplicate_ngram_chr_fraction_8,,,,0.029237947122861586
