,human,continue,create,explain
flesch_reading_ease,73.48701923076925,47.000961187214614,48.047295824792315,47.28023319200486
flesch_kincaid_grade,7.507683150183151,10.93519178082192,11.34994821447837,11.518582677165355
smog,9.236282656511921,13.078685870778742,14.08420424561346,13.518907172268552
gunning_fog,9.767511975204284,13.936621004566213,15.341547092458734,14.587038158691705
automated_readability_index,8.851086221470837,13.116099151989566,14.46671647426907,14.531652029073292
coleman_liau_index,9.065877712031554,14.95757338551859,15.43819397993311,15.383858267716533
lix,40.197872640180336,54.019634703196346,59.59132592512677,56.54633555420957
rix,4.0,6.3,7.774193548387097,7.230769230769231
passed_quality_check,True,True,True,True
n_stop_words,308.0,196.0,249.0,199.0
alpha_ratio,0.8627118644067797,0.8795180722891566,0.8898809523809523,0.888695652173913
mean_word_length,4.040677966101695,4.981067125645439,5.069940476190476,5.034782608695652
doc_length,590.0,581.0,672.0,575.0
duplicate_ngram_chr_fraction_5,0.018906144496961513,0.06709829311359623,0.06056056056056056,0.07850632167009702
top_ngram_chr_fraction_2,0.014179608372721135,0.04237786933490288,0.04254254254254254,0.05998235812996178
top_ngram_chr_fraction_3,0.01924375422012154,0.020600353148911125,0.025025025025025027,0.026756836224639813
oov_ratio,0.003389830508474576,,,0.0017391304347826088
first_order_coherence,0.7704314114870848,0.8352831560989906,0.8410776197910309,0.851842291355133
second_order_coherence,0.754811819929343,0.8513799756765366,0.8246856527081852,0.8498939946293831
entropy,19.90069674758665,16.08529124341137,20.715708322083263,15.986200434398889
perplexity,439301598.4577423,9677278.213378033,992470971.3454841,8764328.259150406
per_word_perplexity,744578.9804368513,16656.244773456165,1476891.3264069704,15242.31001591375
pos_prop_NOUN,0.2016949152542373,0.3218588640275387,0.27827380952380953,0.33217391304347826
pos_prop_VERB,0.1016949152542373,0.11187607573149742,0.11607142857142858,0.11652173913043479
pos_prop_PART,0.025423728813559324,0.029259896729776247,0.03125,0.019130434782608695
pos_prop_AUX,0.05423728813559322,0.0378657487091222,0.043154761904761904,0.019130434782608695
pos_prop_PUNCT,0.12033898305084746,0.11876075731497418,0.11011904761904762,0.11130434782608696
pos_prop_CCONJ,0.0288135593220339,0.04130808950086059,0.026785714285714284,0.022608695652173914
pos_prop_PRON,0.08813559322033898,0.029259896729776247,0.03125,0.034782608695652174
pos_prop_ADJ,0.0576271186440678,0.12392426850258176,0.10267857142857142,0.0782608695652174
pos_prop_ADP,0.11016949152542373,0.07917383820998279,0.1130952380952381,0.12347826086956522
pos_prop_SCONJ,0.01694915254237288,0.008605851979345954,0.010416666666666666,0.01217391304347826
pos_prop_DET,0.09322033898305085,0.06712564543889846,0.08630952380952381,0.08
pos_prop_ADV,0.05593220338983051,0.024096385542168676,0.03125,0.02434782608695652
pos_prop_INTJ,0.003389830508474576,,,
pos_prop_NUM,0.0288135593220339,0.0017211703958691911,0.002976190476190476,0.0017391304347826088
pos_prop_PROPN,0.013559322033898305,0.0034423407917383822,0.01636904761904762,0.02434782608695652
token_length_mean,4.506903353057199,5.526418786692759,5.573578595317726,5.561023622047244
token_length_median,4.0,5.0,5.0,5.0
token_length_std,2.432815528759015,2.8823619589812934,3.103634330350759,2.7195371695869195
sentence_length_mean,18.107142857142858,17.033333333333335,19.29032258064516,19.53846153846154
sentence_length_median,17.5,17.0,20.0,19.0
sentence_length_std,8.837175072686186,3.9113794099893826,6.325542426758034,5.408190151063401
syllables_per_token_mean,1.358974358974359,1.6849315068493151,1.645484949832776,1.6515748031496063
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.6656797428588292,0.9775102890362343,0.9701591164916991,0.8316201104975856
n_tokens,507,511,598,508
n_unique_tokens,246,220,276,248
proportion_unique_tokens,0.48520710059171596,0.43052837573385516,0.46153846153846156,0.4881889763779528
n_characters,2384,2894,3407,2895
n_sentences,28,30,31,26
dependency_distance_mean,2.725325008153614,2.6791242154066786,2.5549992380875044,2.7792562489134522
dependency_distance_std,0.7288872620114314,0.44972275685304536,0.5136680779699786,0.5981251721090067
prop_adjacent_dependency_relation_mean,0.44259522021740894,0.456273821508521,0.45394158450570277,0.47102261069992374
prop_adjacent_dependency_relation_std,0.09373979455557492,0.059630260954774146,0.05430597084599929,0.07287007064211859
connectives,11,15,11,9
connectives_cap,5,3,6,1
duplicate_ngram_chr_fraction_6,,0.051206592113007654,0.04354354354354354,0.0567480152896207
duplicate_ngram_chr_fraction_7,,0.03001765744555621,0.04354354354354354,0.0567480152896207
pos_prop_SYM,,0.0017211703958691911,,
duplicate_ngram_chr_fraction_8,,,0.04354354354354354,0.03645986474566304
duplicate_ngram_chr_fraction_9,,,,0.03645986474566304
duplicate_ngram_chr_fraction_10,,,,0.03645986474566304
top_ngram_chr_fraction_4,,,,0.014995589532490444
