,human,explain,create,continue
token_length_mean,5.442885771543086,5.5091324200913245,5.608365019011407,5.530716723549488
token_length_median,5.0,5.0,5.0,5.0
token_length_std,2.835900059464808,2.9078163716022494,2.975605250096811,2.9495030815862653
sentence_length_mean,16.096774193548388,19.90909090909091,21.04,19.533333333333335
sentence_length_median,16.0,18.5,21.0,20.0
sentence_length_std,10.023697208276245,7.166266245460495,8.520469470633646,5.84655644137831
syllables_per_token_mean,1.5891783567134268,1.5936073059360731,1.6787072243346008,1.6706484641638226
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9117157327847972,0.931025482213617,0.961918948025967,0.9064004057452665
n_tokens,499,438,526,586.0
n_unique_tokens,273,218,240,233.0
proportion_unique_tokens,0.5470941883767535,0.4977168949771689,0.45627376425855515,0.39761092150170646
n_characters,2815,2480,3037,3312.0
n_sentences,31,22,25,30.0
passed_quality_check,True,True,True,
n_stop_words,178.0,191.0,221.0,266.0
alpha_ratio,0.8260869565217391,0.8594059405940594,0.8729372937293729,0.8904109589041096
mean_word_length,4.707357859531773,4.910891089108911,5.011551155115511,5.041095890410959
doc_length,598.0,505.0,606.0,657.0
top_ngram_chr_fraction_2,0.0058997050147492625,0.015458605290278255,0.013764044943820225,0.02157164869029276
oov_ratio,0.0016722408026755853,0.0019801980198019802,0.0016501650165016502,
flesch_reading_ease,56.05228521559249,51.808094645080956,43.46076882129279,45.67180659840727
flesch_kincaid_grade,9.440046544702309,10.97911166459112,12.424345247148292,11.741651877133112
smog,12.532907533602135,13.319297830178854,14.147445992026206,13.5591
gunning_fog,13.172176611287092,14.356330427563305,15.488243346007605,14.639271899886234
automated_readability_index,12.254379080742126,14.472559153175595,15.505399239543728,14.386342434584755
coleman_liau_index,14.365290581162316,15.106940639269407,15.770342205323193,15.20525597269624
lix,48.36130325166462,53.92735574927356,58.30235741444867,56.22275312855518
rix,5.193548387096774,6.7727272727272725,7.84,7.166666666666667
entropy,15.426300819560081,14.834024484879038,17.376945287834644,20.196711558071627
perplexity,5006766.319990904,2769076.6545291226,35213683.04254073,590636636.5253061
per_word_perplexity,8372.518929750675,5483.32010797846,58108.3878589781,898990.3143459758
first_order_coherence,0.7115889807542165,0.8554372219812303,0.7567074739684662,0.8757517502225679
second_order_coherence,0.7181312996765663,0.8384703367948532,0.7456115089032961,0.8773948677948543
dependency_distance_mean,2.624975889314146,3.0049634070160476,2.8270061764864582,2.7802924556932846
dependency_distance_std,1.1417783502647882,0.9595651329078969,0.7870643301151036,0.5639830572051332
prop_adjacent_dependency_relation_mean,0.4709492245342536,0.4451859126695695,0.44498765274765867,0.4340485754294004
prop_adjacent_dependency_relation_std,0.08983861513634141,0.07455368736211034,0.06159662774337161,0.0739590555325369
pos_prop_NOUN,0.2608695652173913,0.2732673267326733,0.22442244224422442,0.2480974124809741
pos_prop_PUNCT,0.15384615384615385,0.12673267326732673,0.11386138613861387,0.106544901065449
pos_prop_X,0.0016722408026755853,,0.013201320132013201,0.0030441400304414
pos_prop_VERB,0.09866220735785954,0.09702970297029703,0.11551155115511551,0.0943683409436834
pos_prop_ADV,0.046822742474916385,0.03762376237623762,0.024752475247524754,0.0289193302891933
pos_prop_ADP,0.09698996655518395,0.100990099009901,0.0924092409240924,0.1080669710806697
pos_prop_DET,0.05351170568561873,0.08118811881188119,0.0891089108910891,0.1035007610350076
pos_prop_PROPN,0.03511705685618729,0.01782178217821782,0.06930693069306931,0.0243531202435312
pos_prop_ADJ,0.13712374581939799,0.09702970297029703,0.10231023102310231,0.1293759512937595
pos_prop_PART,0.011705685618729096,0.011881188118811881,0.033003300330033,0.0136986301369863
pos_prop_AUX,0.03511705685618729,0.06534653465346535,0.041254125412541254,0.0639269406392694
pos_prop_NUM,0.006688963210702341,0.011881188118811881,,0.0030441400304414
pos_prop_CCONJ,0.03511705685618729,0.047524752475247525,0.036303630363036306,0.0487062404870624
pos_prop_SCONJ,0.020066889632107024,0.01782178217821782,0.02145214521452145,0.0106544901065449
pos_prop_SYM,0.005016722408026756,,,
pos_prop_PRON,0.0016722408026755853,0.011881188118811881,0.0231023102310231,0.0136986301369863
connectives,20,13,19,19.0
connectives_cap,0,0,9,6.0
duplicate_ngram_chr_fraction_5,,0.0683613878392305,0.03539325842696629,0.15202876219825373
duplicate_ngram_chr_fraction_6,,0.029543112332531776,0.01853932584269663,0.11633281972265024
duplicate_ngram_chr_fraction_7,,0.029543112332531776,,0.05213148433487417
duplicate_ngram_chr_fraction_8,,0.029543112332531776,,0.05213148433487417
top_ngram_chr_fraction_3,,0.009275163174166953,0.02949438202247191,0.01027221366204417
top_ngram_chr_fraction_4,,0.018550326348333906,0.01601123595505618,0.02773497688751926
pos_prop_INTJ,,0.0019801980198019802,,
duplicate_ngram_chr_fraction_9,,,,0.05213148433487417
duplicate_ngram_chr_fraction_10,,,,0.05213148433487417
