,human,explain,create,continue
entropy,17.572797849203894,12.990482567829574,14.398171100275086,14.776737511942937
perplexity,42832077.28876999,438222.7263801452,1790796.5883969779,2614902.8714514053
per_word_perplexity,68312.72294859648,791.0157515887097,2660.916178895955,3845.4453991932432
passed_quality_check,True,True,True,True
n_stop_words,276.0,212.0,258.0,277.0
alpha_ratio,0.8740031897926634,0.9061371841155235,0.9078751857355126,0.9029411764705882
mean_word_length,4.330143540669856,5.037906137184115,5.265973254086181,5.1838235294117645
doc_length,627.0,554.0,673.0,680.0
duplicate_ngram_chr_fraction_5,0.025911419102139198,0.010968921389396709,,
duplicate_ngram_chr_fraction_6,0.015064778547755347,,,
top_ngram_chr_fraction_2,0.01084664055438385,0.009140767824497258,0.012048192771084338,0.00435097897026831
top_ngram_chr_fraction_3,0.009038867128653209,0.007312614259597806,,
oov_ratio,0.012759170653907496,0.02707581227436823,0.0014858841010401188,
pos_prop_ADV,0.05901116427432217,0.039711191335740074,0.05200594353640416,0.07647058823529412
pos_prop_ADJ,0.09090909090909091,0.0776173285198556,0.08023774145616643,0.09558823529411764
pos_prop_ADP,0.10845295055821372,0.1299638989169675,0.1188707280832095,0.125
pos_prop_NOUN,0.215311004784689,0.26895306859205775,0.2674591381872214,0.23676470588235293
pos_prop_PUNCT,0.11483253588516747,0.08844765342960288,0.08915304606240713,0.09411764705882353
pos_prop_DET,0.07655502392344497,0.0703971119133574,0.05943536404160475,0.054411764705882354
pos_prop_SCONJ,0.025518341307814992,0.009025270758122744,0.01634472511144131,0.01764705882352941
pos_prop_VERB,0.09250398724082935,0.11552346570397112,0.1485884101040119,0.14558823529411766
pos_prop_PRON,0.051036682615629984,0.04332129963898917,0.05200594353640416,0.051470588235294115
pos_prop_CCONJ,0.03349282296650718,0.036101083032490974,0.03566121842496285,0.030882352941176472
pos_prop_PART,0.022328548644338118,0.018050541516245487,0.019316493313521546,0.014705882352941176
pos_prop_AUX,0.05901116427432217,0.02888086642599278,0.04011887072808321,0.047058823529411764
pos_prop_NUM,0.02073365231259968,0.010830324909747292,0.0029717682020802376,0.0014705882352941176
pos_prop_PROPN,0.030303030303030304,0.0631768953068592,0.017830609212481426,0.008823529411764706
dependency_distance_mean,3.076568151352556,2.8728278277638624,2.617623296568612,2.7696413438239156
dependency_distance_std,1.2065054817512875,0.5147806319154535,0.38689610444210576,0.6030664493139294
prop_adjacent_dependency_relation_mean,0.41228860253254485,0.47225789489484044,0.47768828754740783,0.44887626575935646
prop_adjacent_dependency_relation_std,0.11451542183166595,0.06088330089103803,0.08813567836596906,0.079589331691541
first_order_coherence,0.7429108392447233,0.823054191612062,0.7732187271118164,0.8031576757247632
second_order_coherence,0.7132342610704271,0.8094836950302124,0.7835521492464789,0.7822712945938111
token_length_mean,4.789090909090909,5.468,5.732231404958678,5.631921824104235
token_length_median,4.0,5.0,5.0,5.0
token_length_std,2.5667576099233003,2.877668500713729,3.013638828355856,3.103222642533537
sentence_length_mean,26.19047619047619,22.727272727272727,19.516129032258064,22.74074074074074
sentence_length_median,24.0,22.5,20.0,20.0
sentence_length_std,13.34744151556162,6.031597241963044,6.757891290412128,13.796383295773415
syllables_per_token_mean,1.3909090909090909,1.56,1.656198347107438,1.6693811074918568
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7494901848523987,0.8357032966310471,0.9486739385321812,0.9801651499653469
n_tokens,550,500,605,614
n_unique_tokens,287,295,362,352
proportion_unique_tokens,0.5218181818181818,0.59,0.5983471074380166,0.5732899022801303
n_characters,2715,2791,3544,3525
n_sentences,21,22,31,27
flesch_reading_ease,62.58075757575759,51.790818181818196,46.91174886696882,42.52350645433711
flesch_kincaid_grade,11.03701298701299,11.681636363636365,11.564430818448411,12.9775859572928
smog,12.031772070788634,12.40481918309499,13.692823408820608,14.39478758073233
gunning_fog,14.185281385281385,13.730909090909092,14.814716075713143,15.936687175775123
automated_readability_index,14.221856277056276,15.687916363636369,15.326874433484406,16.466722161901316
coleman_liau_index,11.229672727272725,15.049439999999993,16.38882644628099,16.01407166123779
lix,52.008658008658,59.127272727272725,55.21860837110104,57.268428037157676
rix,6.761904761904762,8.272727272727273,6.967741935483871,7.851851851851852
connectives,23,14,18,26
connectives_cap,3,4,5,7
