,create,human,explain,continue
pos_prop_NOUN,0.23243243243243245,0.15732368896925858,0.18214285714285713,0.18
pos_prop_PUNCT,0.10990990990990991,0.1518987341772152,0.08928571428571429,0.14857142857142858
pos_prop_ADJ,0.08468468468468468,0.05786618444846293,0.06428571428571428,0.07428571428571429
pos_prop_PROPN,0.05045045045045045,0.0759493670886076,0.11071428571428571,0.03428571428571429
pos_prop_ADP,0.11891891891891893,0.0922242314647378,0.11071428571428571,0.10571428571428572
pos_prop_DET,0.13513513513513514,0.0650994575045208,0.07142857142857142,0.06857142857142857
pos_prop_VERB,0.10810810810810811,0.12658227848101267,0.12857142857142856,0.12285714285714286
pos_prop_CCONJ,0.036036036036036036,0.02531645569620253,0.039285714285714285,0.02857142857142857
pos_prop_PRON,0.03063063063063063,0.09403254972875226,0.07142857142857142,0.09714285714285714
pos_prop_ADV,0.02702702702702703,0.0379746835443038,0.017857142857142856,0.03142857142857143
pos_prop_AUX,0.03423423423423423,0.05244122965641953,0.039285714285714285,0.05142857142857143
pos_prop_PART,0.021621621621621623,0.039783001808318265,0.03571428571428571,0.03142857142857143
pos_prop_SCONJ,0.009009009009009009,0.0162748643761302,0.03571428571428571,0.022857142857142857
pos_prop_NUM,0.0018018018018018018,0.007233273056057866,0.0035714285714285713,0.002857142857142857
dependency_distance_mean,2.7097971149961997,2.7031469429181847,3.1581011890222417,3.0982676955070514
dependency_distance_std,0.596637004060566,0.6242773713120779,0.6018758731559997,0.7939649748519568
prop_adjacent_dependency_relation_mean,0.45112760855552614,0.42929758639224297,0.44052654129408514,0.44203276399756014
prop_adjacent_dependency_relation_std,0.052541238925045114,0.07343163008478937,0.0661929927718876,0.060787874151082145
token_length_mean,5.070993914807302,4.849015317286652,5.15748031496063,4.993265993265993
token_length_median,4.0,4.0,5.0,4.0
token_length_std,2.7618508114357456,2.8325175172524855,2.7102174618575137,2.912868541146646
sentence_length_mean,19.72,16.925925925925927,28.22222222222222,17.470588235294116
sentence_length_median,20.0,15.0,29.0,18.0
sentence_length_std,5.681689889460705,9.352860231663444,6.629526173411688,6.436272643101144
syllables_per_token_mean,1.5050709939148073,1.4551422319474836,1.5196850393700787,1.5117845117845117
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8122257034452591,0.8306629338956875,0.8262465524083781,0.8251288119187401
n_tokens,493,457,254,297
n_unique_tokens,250,259,162,151
proportion_unique_tokens,0.5070993914807302,0.5667396061269147,0.6377952755905512,0.5084175084175084
n_characters,2563,2332,1337,1537
n_sentences,25,27,9,17
first_order_coherence,0.7994413214425246,0.6668706662379779,0.8628888502717018,0.7900021634995937
second_order_coherence,0.7846258127171061,0.692184499502182,0.8282353452273777,0.7807822148005168
passed_quality_check,True,True,True,True
n_stop_words,232.0,240.0,125.0,150.0
alpha_ratio,0.8900900900900901,0.840867992766727,0.9071428571428571,0.8485714285714285
mean_word_length,4.618018018018018,4.216998191681736,4.775,4.3914285714285715
doc_length,555.0,553.0,280.0,350.0
top_ngram_chr_fraction_2,0.015711947626841243,0.009684361549497847,0.010062893081761006,0.013100436681222707
oov_ratio,0.0018018018018018018,,,
flesch_reading_ease,59.490193914807335,66.55015236242808,49.624090113735804,61.205383244206814
flesch_kincaid_grade,9.860637728194725,8.181789448091422,13.348950131233597,9.062586650821945
smog,12.340626583579944,10.980518767755715,13.5591,11.670169846198839
gunning_fog,13.161833671399595,11.234265337547615,16.013298337707788,12.106080411962765
automated_readability_index,12.314381338742393,9.871825107383096,16.972843394575676,10.823576945929887
coleman_liau_index,12.516430020283973,10.963413566739604,13.477165354330705,11.866127946127943
lix,49.94312373225152,44.27822351892374,57.74978127734033,47.77361853832442
rix,5.96,4.62962962962963,8.333333333333334,5.294117647058823
entropy,18.056769352437783,16.76501541491458,7.531241125348223,12.384165863835172
perplexity,69495277.07272439,19096495.88972005,1865.419286573757,238987.34120349694
per_word_perplexity,125216.71544635025,34532.54229605795,6.6622117377634185,682.820974867134
connectives,12,12,8,8
duplicate_ngram_chr_fraction_5,,0.028694404591104734,,0.02292576419213974
duplicate_ngram_chr_fraction_6,,0.028694404591104734,,
top_ngram_chr_fraction_3,,0.008967001434720229,,0.013100436681222707
top_ngram_chr_fraction_4,,0.017934002869440458,,0.03111353711790393
