,human,continue,explain,create
token_length_mean,5.176165803108808,4.861878453038674,5.644578313253012,6.087804878048781
token_length_median,5.0,4.0,5.0,6.0
token_length_std,2.628077138139579,2.6743584569943226,2.7243105908971286,3.2433192213662103
sentence_length_mean,18.38095238095238,18.1,20.75,21.57894736842105
sentence_length_median,14.0,19.0,22.5,21.0
sentence_length_std,10.705922662029252,6.685057965343307,5.825590098865522,8.158404058803633
syllables_per_token_mean,1.5259067357512954,1.441988950276243,1.6325301204819278,1.8219512195121952
syllables_per_token_median,1.0,1.0,1.0,2.0
syllables_per_token_std,0.7790005098910964,0.7493676301934659,0.8161928123452704,0.9951129841776764
n_tokens,386,362,166,410
n_unique_tokens,254,201,109,234
proportion_unique_tokens,0.6580310880829016,0.5552486187845304,0.6566265060240963,0.5707317073170731
n_characters,2072,1841,954,2555
n_sentences,21,20,8,19
dependency_distance_mean,2.8075960796901347,2.854883471606496,2.7500589225589227,2.608635749155262
dependency_distance_std,0.7151929302440082,0.6310963339718636,0.44984926600556635,0.757569127086966
prop_adjacent_dependency_relation_mean,0.45418308694141907,0.4405942031443619,0.4628580447330447,0.478005527908514
prop_adjacent_dependency_relation_std,0.08928411963371596,0.06590418559005559,0.05130867505598897,0.060801819427658874
entropy,12.963438398817413,13.814664153629678,4.494761786469192,12.714147102552205
perplexity,426530.17718090967,999153.9537645137,89.54683517646532,332417.5380823646
per_word_perplexity,943.650834471039,2296.9056408379624,0.4920155778926666,713.342356399924
pos_prop_PUNCT,0.12831858407079647,0.15402298850574714,0.07692307692307693,0.11373390557939914
pos_prop_PRON,0.035398230088495575,0.10574712643678161,0.038461538461538464,0.032188841201716736
pos_prop_VERB,0.09734513274336283,0.1310344827586207,0.11538461538461539,0.09871244635193133
pos_prop_AUX,0.030973451327433628,0.04367816091954023,0.016483516483516484,0.023605150214592276
pos_prop_ADP,0.10398230088495575,0.10574712643678161,0.08791208791208792,0.11802575107296137
pos_prop_DET,0.07964601769911504,0.07126436781609195,0.11538461538461539,0.07510729613733906
pos_prop_ADJ,0.07964601769911504,0.05517241379310345,0.0989010989010989,0.11587982832618025
pos_prop_NOUN,0.1902654867256637,0.1724137931034483,0.2087912087912088,0.296137339055794
pos_prop_PROPN,0.1504424778761062,0.04597701149425287,0.11538461538461539,0.0407725321888412
pos_prop_PART,0.00663716814159292,0.03218390804597701,0.005494505494505495,0.019313304721030045
pos_prop_CCONJ,0.03982300884955752,0.0367816091954023,0.04395604395604396,0.045064377682403435
pos_prop_NUM,0.024336283185840708,0.0022988505747126436,0.027472527472527472,
pos_prop_SCONJ,0.011061946902654867,0.013793103448275862,0.01098901098901099,0.002145922746781116
pos_prop_ADV,0.022123893805309734,0.029885057471264367,0.038461538461538464,0.019313304721030045
flesch_reading_ease,59.08662348877377,66.47123480662985,47.66170180722892,30.795295250320947
flesch_kincaid_grade,9.584270910436718,8.48446961325967,11.76635542168675,14.324813863928114
smog,12.031772070788634,11.003577315987393,14.191785591663535,15.699874878766686
gunning_fog,12.6373550456452,11.43889502762431,15.528915662650604,17.607188703465983
automated_readability_index,12.140217123118674,10.519447513812157,15.530963855421682,18.03303465982028
coleman_liau_index,13.025492227979267,11.152486187845302,15.96361445783132,18.62458536585365
lix,49.20996792499383,42.409392265193375,59.9066265060241,62.06675224646983
rix,5.666666666666667,4.4,8.125,8.736842105263158
passed_quality_check,True,True,True,True
n_stop_words,160.0,194.0,69.0,158.0
alpha_ratio,0.8495575221238938,0.8459770114942529,0.9175824175824175,0.8862660944206009
mean_word_length,4.584070796460177,4.232183908045977,5.241758241758242,5.482832618025751
doc_length,452.0,435.0,182.0,466.0
top_ngram_chr_fraction_2,0.015937883122190438,0.010904134484325307,0.017921146953405017,0.032388663967611336
oov_ratio,0.008849557522123894,,,
first_order_coherence,0.757808718085289,0.8199039321196707,0.8188046131815229,0.8518519666459825
second_order_coherence,0.7425652209081148,0.8167083528306749,0.8314343690872192,0.8464276159510893
connectives,6,6,4,8
top_ngram_chr_fraction_3,,0.01817355747387551,,
duplicate_ngram_chr_fraction_5,,,,0.0398110661268556
duplicate_ngram_chr_fraction_6,,,,0.0398110661268556
