,human,explain,create,continue
entropy,15.258430740350137,11.425218179275923,12.241344199377522,12.52102181545593
perplexity,4233039.032025629,91602.89722683244,207180.19470069313,274037.9324689248
per_word_perplexity,7986.866098161564,202.66127705051426,392.3867323876764,520.9846624884501
pos_prop_PUNCT,0.14150943396226415,0.09070796460176991,0.08522727272727272,0.08745247148288973
pos_prop_PRON,0.03962264150943396,0.05752212389380531,0.043560606060606064,0.08555133079847908
pos_prop_VERB,0.1,0.11946902654867257,0.13825757575757575,0.1311787072243346
pos_prop_AUX,0.033962264150943396,0.030973451327433628,0.03787878787878788,0.022813688212927757
pos_prop_ADP,0.1,0.12389380530973451,0.12878787878787878,0.12737642585551331
pos_prop_DET,0.07924528301886792,0.084070796460177,0.07575757575757576,0.06844106463878327
pos_prop_ADJ,0.07547169811320754,0.06858407079646017,0.07954545454545454,0.07984790874524715
pos_prop_NOUN,0.17547169811320754,0.1836283185840708,0.24242424242424243,0.19011406844106463
pos_prop_PROPN,0.15849056603773584,0.1570796460176991,0.06628787878787878,0.0817490494296578
pos_prop_PART,0.007547169811320755,0.011061946902654867,0.022727272727272728,0.03231939163498099
pos_prop_CCONJ,0.033962264150943396,0.035398230088495575,0.02462121212121212,0.030418250950570342
pos_prop_NUM,0.020754716981132074,0.011061946902654867,,
pos_prop_SCONJ,0.009433962264150943,0.008849557522123894,0.02462121212121212,0.022813688212927757
pos_prop_ADV,0.024528301886792454,0.017699115044247787,0.030303030303030304,0.039923954372623575
first_order_coherence,0.7358474891919357,0.7716565330823263,0.8395015994707743,0.8300967872142792
second_order_coherence,0.6967888331413269,0.7589772732361503,0.8358135491609573,0.830558933709797
dependency_distance_mean,2.694007822303198,2.496076174054031,2.6021927540634633,2.6847989485466535
dependency_distance_std,0.6974253582199372,0.44255085133210437,0.3750891078018575,0.3877449509178599
prop_adjacent_dependency_relation_mean,0.44171957275383106,0.4898465423465423,0.5060435995495418,0.479211755759182
prop_adjacent_dependency_relation_std,0.09169676139988786,0.07003235898594755,0.05881284812586326,0.08605929185787578
flesch_reading_ease,62.030587111775446,57.56431764705886,40.71403575503993,54.83760394644119
flesch_kincaid_grade,8.710966616841059,9.284603921568628,12.978197033092432,11.206125037752948
smog,11.429527900616531,11.368139846972461,15.186304673781336,12.28987398476788
gunning_fog,11.719515030725795,11.626039215686275,16.891745910992775,13.576120004026983
automated_readability_index,10.791120245806347,11.64220588235294,16.727987828071512,14.726196516661638
coleman_liau_index,12.322242152466366,13.486862745098037,16.91213389121339,13.964059196617338
lix,45.66650058129879,48.427843137254904,64.19589197413465,51.48786872042686
rix,4.814814814814815,5.24,9.227272727272727,6.523809523809524
token_length_mean,5.0874439461883405,5.28921568627451,5.794979079497908,5.2854122621564485
token_length_median,5.0,5.0,6.0,5.0
token_length_std,2.6002714958709863,2.5647843949726297,2.907898617893559,2.7227292242065833
sentence_length_mean,16.51851851851852,16.32,21.727272727272727,22.523809523809526
sentence_length_median,14.0,17.0,20.5,23.0
sentence_length_std,10.307747429214198,3.8958439393795024,6.682281987613473,4.294171549560189
syllables_per_token_mean,1.5134529147982063,1.5686274509803921,1.702928870292887,1.5264270613107822
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7829736385313376,0.8014668405500914,0.9614057650907706,0.7882858832214935
n_tokens,446,408,478,473
n_unique_tokens,285,213,296,266
proportion_unique_tokens,0.6390134529147982,0.5220588235294118,0.6192468619246861,0.5623678646934461
n_characters,2363,2205,2824,2562
n_sentences,27,25,22,21
passed_quality_check,True,True,True,True
n_stop_words,184.0,177.0,201.0,219.0
alpha_ratio,0.839622641509434,0.9048672566371682,0.9128787878787878,0.9125475285171103
mean_word_length,4.458490566037736,4.878318584070796,5.348484848484849,4.870722433460076
doc_length,530.0,452.0,528.0,526.0
top_ngram_chr_fraction_2,0.004287245444801715,0.013435700575815739,0.007578053955744165,0.010543657331136738
oov_ratio,0.007547169811320755,0.004424778761061947,0.001893939393939394,
connectives,6,14,13,17
connectives_cap,1,1,3,4
duplicate_ngram_chr_fraction_5,,0.02072936660268714,,
top_ngram_chr_fraction_3,,0.019961612284069098,,0.019769357495881382
top_ngram_chr_fraction_4,,0.02072936660268714,,
