,continue,human,create,explain
token_length_mean,5.021857923497268,4.78140703517588,5.406032482598608,5.166666666666667
token_length_median,4.0,4.0,5.0,5.0
token_length_std,2.7410186853369276,2.806123245421202,2.761159309442962,2.691704268230872
sentence_length_mean,21.529411764705884,18.952380952380953,19.59090909090909,23.5
sentence_length_median,19.0,19.0,20.0,23.0
sentence_length_std,6.774672964182574,8.38068181381438,6.191336255454001,4.591659104651971
syllables_per_token_mean,1.505464480874317,1.4371859296482412,1.5870069605568446,1.5319148936170213
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8089139164016327,0.801897323345676,0.8237867954794534,0.8341402461239429
n_tokens,366,398,431,282
n_unique_tokens,199,234,238,177
proportion_unique_tokens,0.5437158469945356,0.5879396984924623,0.5522041763341067,0.6276595744680851
n_characters,1893,1990,2390,1486
n_sentences,17,21,22,12
dependency_distance_mean,3.291356124277433,2.8395063141701797,2.7904491609736355,2.9947141985646817
dependency_distance_std,0.7043338581496545,0.5187873046903592,0.7543521162106177,0.42671911047675254
prop_adjacent_dependency_relation_mean,0.4301623998820737,0.4384140782080484,0.4352486231491188,0.43863101497061047
prop_adjacent_dependency_relation_std,0.05907198459269464,0.07832339664622658,0.11809113631059892,0.05859443434486826
flesch_reading_ease,57.62035197685634,66.01240368509215,52.68943840961825,53.38250000000002
flesch_kincaid_grade,10.570951462552237,8.760222541277816,10.777136680025315,11.65159574468085
smog,12.72843380041369,10.813802987103665,12.079253325248377,13.295006501635747
gunning_fog,13.857666345226617,11.400047858339315,12.847964564437882,14.790070921985816
automated_readability_index,12.98765670202507,10.566617611868871,13.82786753849399,14.655000000000001
coleman_liau_index,12.353661202185794,10.75286432160804,14.476566125290024,13.320425531914896
lix,49.94471231115397,46.33931562574779,54.39369331364691,53.99645390070922
rix,6.117647058823529,5.190476190476191,6.818181818181818,7.166666666666667
first_order_coherence,0.8236191160976887,0.6759216114878654,0.812939927691505,0.832079524343664
second_order_coherence,0.7828438440958659,0.6964481363171026,0.8026651307940483,0.7940938889980316
pos_prop_PROPN,0.04285714285714286,0.06823027718550106,0.08196721311475409,0.11974110032362459
pos_prop_VERB,0.14047619047619048,0.1300639658848614,0.13114754098360656,0.11974110032362459
pos_prop_PUNCT,0.1261904761904762,0.13219616204690832,0.11065573770491803,0.08090614886731391
pos_prop_NOUN,0.18571428571428572,0.16844349680170576,0.2336065573770492,0.19093851132686085
pos_prop_AUX,0.05952380952380952,0.053304904051172705,0.03483606557377049,0.02912621359223301
pos_prop_CCONJ,0.04523809523809524,0.0255863539445629,0.036885245901639344,0.05177993527508091
pos_prop_ADV,0.03333333333333333,0.03411513859275053,0.028688524590163935,0.019417475728155338
pos_prop_SCONJ,0.0380952380952381,0.014925373134328358,0.018442622950819672,0.02912621359223301
pos_prop_DET,0.04523809523809524,0.06823027718550106,0.08401639344262295,0.08737864077669903
pos_prop_PRON,0.10952380952380952,0.09594882729211088,0.045081967213114756,0.042071197411003236
pos_prop_ADP,0.0761904761904762,0.09808102345415778,0.09836065573770492,0.12297734627831715
pos_prop_ADJ,0.06428571428571428,0.057569296375266525,0.05942622950819672,0.06472491909385113
pos_prop_PART,0.02619047619047619,0.04477611940298507,0.03278688524590164,0.038834951456310676
pos_prop_NUM,0.007142857142857143,0.008528784648187633,0.004098360655737705,0.003236245954692557
passed_quality_check,True,True,True,True
n_stop_words,190.0,211.0,184.0,135.0
alpha_ratio,0.8738095238095238,0.8592750533049041,0.8852459016393442,0.9158576051779935
mean_word_length,4.507142857142857,4.243070362473348,4.897540983606557,4.809061488673139
doc_length,420.0,469.0,488.0,309.0
duplicate_ngram_chr_fraction_5,0.01948627103631532,0.019689987431922917,0.06103619588360539,
top_ngram_chr_fraction_2,0.0141718334809566,0.008797653958944282,0.026614620298083747,0.018109790605546124
top_ngram_chr_fraction_3,0.008857395925597875,0.006284038542103058,,
top_ngram_chr_fraction_4,0.009300265721877768,0.012568077084206116,,
entropy,12.566605609916543,13.736975004589898,14.455272812161944,8.569459783626703
perplexity,286818.70633955195,924469.1913480024,1896030.052529907,5268.283008583935
per_word_perplexity,682.901681760838,1971.1496617228197,3885.3074846924324,17.049459574705292
connectives,12,10,10,11
duplicate_ngram_chr_fraction_6,,0.01508169250104734,0.06103619588360539,
duplicate_ngram_chr_fraction_7,,,0.06103619588360539,
duplicate_ngram_chr_fraction_8,,,0.0411639460610362,
