,human,explain,create,continue
entropy,13.648191353771214,11.358480379585133,12.072187223491932,11.550770640855674
perplexity,845929.5439786932,85689.054666448,174938.05581827732,103857.0424683922
per_word_perplexity,1796.028755793404,198.35429320937038,349.87611163655464,215.9190072107946
passed_quality_check,True,True,True,True
n_stop_words,200.0,187.0,181.0,187.0
alpha_ratio,0.8259023354564756,0.8703703703703703,0.878,0.8877338877338877
mean_word_length,4.167728237791932,4.6342592592592595,5.192,5.143451143451143
doc_length,471.0,432.0,500.0,481.0
top_ngram_chr_fraction_2,0.02331496396778296,0.006719865602687947,0.0039656311962987445,0.026524285222183946
token_length_mean,4.764556962025316,5.099216710182768,5.811059907834101,5.617169373549884
token_length_median,4.0,4.0,5.0,5.0
token_length_std,2.634293697507932,2.846017677182108,2.9963522033240633,3.0766816074745202
sentence_length_mean,15.8,20.157894736842106,17.36,18.73913043478261
sentence_length_median,15.0,20.0,18.0,18.0
sentence_length_std,9.103845341392834,5.373063008581123,5.945620236779339,6.462045653387557
syllables_per_token_mean,1.4151898734177215,1.5065274151436032,1.7119815668202765,1.6334106728538282
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7114059190571894,0.7744848898130104,0.9515905867659201,0.9291351245150878
n_tokens,395,383,434,431
n_unique_tokens,232,214,274,267
proportion_unique_tokens,0.5873417721518988,0.5587467362924282,0.631336405529954,0.6194895591647331
n_characters,1963,2002,2596,2474
n_sentences,25,19,25,23
flesch_reading_ease,71.07293670886077,58.92251752095646,44.38095944700464,49.6282396852618
flesch_kincaid_grade,7.271240506329118,10.04860244606294,11.381782488479264,10.992506809240393
smog,10.078955797065145,11.920831013317361,13.41204329460199,13.236681829239998
gunning_fog,10.066835443037975,12.762896798131099,14.409437788018431,14.177786744678706
automated_readability_index,8.911063291139236,12.66625807338189,14.620092165898619,14.396432966811254
coleman_liau_index,10.34217721518987,12.714986945169713,16.663963133640546,15.649373549883993
lix,43.141772151898735,51.750584031881274,56.30009216589861,55.39806314939978
rix,4.32,6.368421052631579,6.76,6.869565217391305
pos_prop_PUNCT,0.15286624203821655,0.1111111111111111,0.116,0.09771309771309772
pos_prop_PRON,0.0870488322717622,0.08101851851851852,0.044,0.08108108108108109
pos_prop_VERB,0.11677282377919321,0.11805555555555555,0.126,0.11850311850311851
pos_prop_DET,0.07006369426751592,0.06944444444444445,0.066,0.05197505197505198
pos_prop_NOUN,0.17834394904458598,0.1875,0.25,0.20582120582120583
pos_prop_ADP,0.12101910828025478,0.13194444444444445,0.114,0.15592515592515593
pos_prop_CCONJ,0.029723991507430998,0.03009259259259259,0.028,0.02286902286902287
pos_prop_AUX,0.040339702760084924,0.037037037037037035,0.026,0.02286902286902287
pos_prop_ADJ,0.03821656050955414,0.06481481481481481,0.096,0.09355509355509356
pos_prop_PROPN,0.0870488322717622,0.09027777777777778,0.05,0.07692307692307693
pos_prop_SCONJ,0.021231422505307854,0.02546296296296296,0.016,0.014553014553014554
pos_prop_PART,0.01910828025477707,0.018518518518518517,0.04,0.012474012474012475
pos_prop_ADV,0.016985138004246284,0.013888888888888888,0.024,0.02702702702702703
pos_prop_NUM,0.01910828025477707,0.018518518518518517,0.004,0.018711018711018712
pos_prop_SYM,0.0021231422505307855,0.0023148148148148147,,
first_order_coherence,0.6538124177604914,0.7657477739784453,0.7508112614353498,0.7784272107211027
second_order_coherence,0.675334091419759,0.7842367501819835,0.7562932320263075,0.7937042429333642
dependency_distance_mean,2.6821980047344622,2.7841160784459626,2.5931988550308915,2.5527176888959997
dependency_distance_std,0.7094423235325339,0.5393458969140409,0.68846187493726,0.4824474668501942
prop_adjacent_dependency_relation_mean,0.4064605219593742,0.45152514652922027,0.46504948674937224,0.45850624955406993
prop_adjacent_dependency_relation_std,0.09249295331061272,0.07133560338500454,0.06820570304696946,0.06314522337259282
connectives,19,26,13,15
connectives_cap,3,7,3,4
top_ngram_chr_fraction_3,,,,0.015501205649328281
