,human,create,explain,continue
token_length_mean,5.148883374689826,5.277777777777778,5.409893992932862,4.751958224543081
token_length_median,5.0,5.0,5.0,4.0
token_length_std,2.63261986218213,2.8604368137457783,2.6346778836510465,2.6636691313064116
sentence_length_mean,17.52173913043478,21.6,18.866666666666667,17.40909090909091
sentence_length_median,14.0,20.0,18.0,16.5
sentence_length_std,10.830189549175838,7.4993333037010705,5.487764167268447,7.755696386932704
syllables_per_token_mean,1.521091811414392,1.5740740740740742,1.6113074204946995,1.4046997389033942
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7822007503852002,0.8918738461665946,0.8177444983020309,0.7195000085640663
n_tokens,403,432,283,383
n_unique_tokens,265,229,176,199
proportion_unique_tokens,0.6575682382133995,0.5300925925925926,0.6219081272084805,0.5195822454308094
n_characters,2155,2361,1568,1899
n_sentences,23,20,15,22
dependency_distance_mean,2.6825049091994813,2.769529406287657,2.736332185896394,2.6579313389101014
dependency_distance_std,0.8348639808759061,0.5737752389152084,0.5805229825623879,0.582811805605082
prop_adjacent_dependency_relation_mean,0.45713196965044683,0.4376327804470884,0.4687133812815264,0.45419199788103576
prop_adjacent_dependency_relation_std,0.0859191336653686,0.05523369042522652,0.07802812709506664,0.06479243471646111
flesch_reading_ease,60.366067536951135,51.744333333333344,51.36872555948176,70.32717481604561
flesch_kincaid_grade,9.192361635559394,11.408074074074076,10.781427561837457,7.775002373605506
smog,11.801093677801319,13.187427743715652,13.023866798666859,10.23097548852734
gunning_fog,12.26924155788111,14.380740740740743,13.907090694935219,10.51455020175647
automated_readability_index,11.582110260006473,14.228333333333332,13.483934040047117,9.656268692143364
coleman_liau_index,12.786104218362283,13.862962962962957,14.441272084805654,10.44125326370757
lix,48.042830941849175,54.238888888888894,53.49564193168434,40.38559221457394
rix,5.3478260869565215,7.05,6.533333333333333,4.0
first_order_coherence,0.7358269935304468,0.8436607342017325,0.7972362637519836,0.8146850920858837
second_order_coherence,0.717610294620196,0.8350083629290262,0.7847337997876681,0.8019452869892121
pos_prop_PUNCT,0.13473684210526315,0.12871287128712872,0.115625,0.14317180616740088
pos_prop_PRON,0.037894736842105266,0.06732673267326733,0.034375,0.1145374449339207
pos_prop_VERB,0.0968421052631579,0.10693069306930693,0.096875,0.1343612334801762
pos_prop_AUX,0.029473684210526315,0.03564356435643564,0.034375,0.03303964757709251
pos_prop_ADP,0.1031578947368421,0.100990099009901,0.103125,0.11013215859030837
pos_prop_DET,0.08,0.06732673267326733,0.103125,0.06828193832599119
pos_prop_ADJ,0.07789473684210527,0.08118811881188119,0.08125,0.039647577092511016
pos_prop_NOUN,0.18736842105263157,0.19801980198019803,0.203125,0.20484581497797358
pos_prop_PROPN,0.15157894736842106,0.0891089108910891,0.1375,0.03303964757709251
pos_prop_PART,0.00631578947368421,0.039603960396039604,,0.028634361233480177
pos_prop_CCONJ,0.037894736842105266,0.031683168316831684,0.046875,0.04405286343612335
pos_prop_NUM,0.023157894736842106,0.0019801980198019802,0.015625,0.004405286343612335
pos_prop_SCONJ,0.010526315789473684,0.013861386138613862,0.015625,0.015418502202643172
pos_prop_ADV,0.023157894736842106,0.03762376237623762,0.0125,0.02643171806167401
passed_quality_check,True,True,True,True
n_stop_words,166.0,200.0,119.0,206.0
alpha_ratio,0.8442105263157895,0.8712871287128713,0.88125,0.8568281938325991
mean_word_length,4.536842105263158,4.675247524752475,4.9,4.182819383259912
doc_length,475.0,505.0,320.0,454.0
top_ngram_chr_fraction_2,0.015312131919905771,0.01972032986733596,0.021668472372697724,0.009214567792891619
oov_ratio,0.008421052631578947,,0.003125,
entropy,13.481165124299881,14.272046616759996,9.064504845338258,14.37358593781111
perplexity,715806.4758617426,1578596.3384471606,8642.998457964646,1747306.3610292387
per_word_perplexity,1506.961001814195,3125.933343459724,27.00937018113952,3848.6924251745345
connectives,6,9,8,3
top_ngram_chr_fraction_3,,,0.02112676056338028,0.014041246160596753
duplicate_ngram_chr_fraction_5,,,,0.05089951733216323
duplicate_ngram_chr_fraction_6,,,,0.028960070206230804
