,explain,human,create,continue
token_length_mean,5.3875,4.805687203791469,5.394273127753304,5.3039647577092515
token_length_median,5.0,4.0,5.0,5.0
token_length_std,2.94488433558943,2.794742165112394,2.8672636228834074,2.86173789017477
sentence_length_mean,22.22222222222222,19.181818181818183,25.22222222222222,19.73913043478261
sentence_length_median,22.5,19.0,27.0,20.0
sentence_length_std,6.795059933964735,8.829889135700421,9.806775183829435,5.914002479777367
syllables_per_token_mean,1.615,1.4407582938388626,1.5374449339207048,1.5682819383259912
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9256214128897408,0.8028665428662233,0.8562589413962525,0.8722133220153708
n_tokens,400,422,454,454
n_unique_tokens,219,247,247,238
proportion_unique_tokens,0.5475,0.5853080568720379,0.5440528634361234,0.5242290748898678
n_characters,2210,2122,2508,2476
n_sentences,18,22,18,23
pos_prop_DET,0.08888888888888889,0.068,0.10805500982318271,0.05893909626719057
pos_prop_NOUN,0.17777777777777778,0.164,0.21021611001964635,0.2318271119842829
pos_prop_VERB,0.13777777777777778,0.13,0.10805500982318271,0.13163064833005894
pos_prop_PROPN,0.10222222222222223,0.07,0.11394891944990176,0.03929273084479371
pos_prop_PART,0.03777777777777778,0.042,0.023575638506876228,0.04518664047151277
pos_prop_ADP,0.10444444444444445,0.098,0.11591355599214145,0.1100196463654224
pos_prop_NUM,0.008888888888888889,0.008,0.003929273084479371,0.0019646365422396855
pos_prop_ADJ,0.07111111111111111,0.058,0.09430255402750491,0.07269155206286837
pos_prop_PUNCT,0.1,0.138,0.09823182711198428,0.08840864440078586
pos_prop_PRON,0.06444444444444444,0.094,0.03929273084479371,0.08840864440078586
pos_prop_AUX,0.02666666666666667,0.052,0.019646365422396856,0.03339882121807466
pos_prop_ADV,0.017777777777777778,0.036,0.0275049115913556,0.03536345776031434
pos_prop_SCONJ,0.02666666666666667,0.016,0.009823182711198428,0.023575638506876228
pos_prop_CCONJ,0.035555555555555556,0.026,0.0275049115913556,0.03929273084479371
dependency_distance_mean,3.075326585254566,2.8205091465920344,2.7855134179022802,2.7342290020668982
dependency_distance_std,0.7311182289544209,0.583842498705792,0.7120189635258074,0.5122510009007111
prop_adjacent_dependency_relation_mean,0.4318093900458064,0.4419773802299133,0.4673186028440644,0.4508913137368523
prop_adjacent_dependency_relation_std,0.07478580735230081,0.07737917899043595,0.03911727062506739,0.06983093681554911
flesch_reading_ease,47.650444444444474,65.47730288668679,51.166603034752825,54.12313062631682
flesch_kincaid_grade,12.133666666666667,8.891856958207669,12.388516886930983,10.613987741811915
smog,13.471818130807456,11.115808304768276,14.06817628641468,12.806372837179769
gunning_fog,14.78888888888889,11.74855665661353,15.903866862457171,13.710630147481325
automated_readability_index,15.056236111111112,10.795695820766909,16.588137542829173,13.421239226201884
coleman_liau_index,14.546499999999998,10.914312796208527,14.7447577092511,13.887753303964757
lix,56.97222222222222,46.43300301594141,59.36319138521782,52.33824937751388
rix,7.722222222222222,5.2272727272727275,8.61111111111111,6.434782608695652
first_order_coherence,0.8420222962603849,0.6867288677465349,0.8154719647239236,0.84311474182389
second_order_coherence,0.8307848870754242,0.6961420103907585,0.7815586477518082,0.8324874951725915
entropy,12.880700229316814,14.68481039585621,15.15481965224808,14.09238072389732
perplexity,392660.3348857499,2385240.2139168377,3816405.8176797573,1318995.109418054
per_word_perplexity,872.5785219683331,4770.480427833675,7497.850329429779,2591.3459909981416
passed_quality_check,True,True,True,True
n_stop_words,190.0,222.0,188.0,223.0
alpha_ratio,0.8911111111111111,0.854,0.8978388998035364,0.9115913555992141
mean_word_length,4.911111111111111,4.244,4.927308447937132,4.864440078585462
doc_length,450.0,500.0,509.0,509.0
duplicate_ngram_chr_fraction_5,0.06441717791411043,0.025560361777428233,0.0182370820668693,
duplicate_ngram_chr_fraction_6,0.06441717791411043,0.0212347620920173,,
duplicate_ngram_chr_fraction_7,0.06441717791411043,,,
duplicate_ngram_chr_fraction_8,0.06441717791411043,,,
duplicate_ngram_chr_fraction_9,0.06441717791411043,,,
duplicate_ngram_chr_fraction_10,0.06441717791411043,,,
top_ngram_chr_fraction_2,0.007668711656441718,0.008257963035784506,0.02634245187436677,0.009559576647319904
connectives,13,11,12,13
connectives_cap,4,2,2,3
top_ngram_chr_fraction_3,,0.007864726700747149,0.014184397163120567,
top_ngram_chr_fraction_4,,0.015729453401494297,,
