human,continue,explain,create
0.018494055482166448,0.023316062176165803,0.02461139896373057,0.023172905525846704
0.014,0.031578947368421054,0.013003901170351105,0.020737327188940093
0.023323615160349854,0.02403846153846154,0.03908045977011494,0.019832985386221295
0.017761989342806393,0.033169533169533166,0.027093596059113302,0.014326647564469915
0.020833333333333332,0.026234567901234566,0.015047879616963064,0.012259194395796848
0.023414634146341463,0.024439918533604887,0.04018912529550828,0.032753326509723645
0.012598425196850394,0.020585048754062838,0.03027027027027027,0.025027203482045703
0.025714285714285714,0.03502824858757062,0.023316062176165803,0.019428571428571427
0.028727770177838577,0.042444821731748725,0.031724137931034485,0.024930747922437674
0.042801556420233464,0.02450229709035222,0.034578146611341634,0.027855153203342618
0.027181688125894134,0.02531645569620253,0.020905923344947737,0.01995305164319249
0.0286144578313253,0.020442930153321975,0.030026109660574413,0.02861035422343324
0.01675977653631285,0.015410958904109588,0.037209302325581395,
0.025179856115107913,0.026490066225165563,0.017478152309612985,0.020689655172413793
0.023066485753052916,0.02365930599369085,0.02216427640156454,0.020434227330779056
0.015590200445434299,0.041273584905660375,0.017814726840855107,0.0012239902080783353
0.04779411764705882,0.021021021021021023,0.02945736434108527,0.013136288998357963
0.038560411311053984,0.023310023310023312,0.03924914675767918,0.014908256880733946
0.025134649910233394,0.01240694789081886,0.038461538461538464,0.017326732673267328
0.02456140350877193,0.031203566121842496,0.02333931777378815,0.01957831325301205
0.01680672268907563,0.023732470334412083,0.02043010752688172,0.014492753623188406
0.02158273381294964,0.015348288075560802,0.015348288075560802,0.01985981308411215
0.03275529865125241,0.028465346534653466,0.03015075376884422,0.023543990086741014
0.021442495126705652,0.028716216216216218,0.023564064801178203,0.014970059880239521
0.029411764705882353,0.026410564225690276,0.029572836801752465,0.024096385542168676
0.03288201160541586,0.042735042735042736,0.02937576499388005,0.017713365539452495
0.0128,0.00966183574879227,0.02653631284916201,0.032904148783977114
0.027184466019417475,0.026462395543175487,0.026027397260273973,
0.02040816326530612,0.03,0.022388059701492536,0.012944983818770227
0.01928374655647383,0.01557632398753894,0.02200825309491059,0.015895953757225433
0.02154398563734291,0.021541950113378686,0.02447980416156671,0.025
0.008787346221441126,0.02023608768971332,0.031473533619456366,0.01884057971014493
0.0254323499491353,0.029787234042553193,0.02144469525959368,0.018418201516793065
0.014302741358760428,0.022975929978118162,0.02167630057803468,0.017718715393133997
0.02287581699346405,0.0208,0.0291005291005291,0.019404915912031046
0.01642710472279261,0.023023023023023025,0.025893958076448828,0.020242914979757085
0.02282453637660485,0.012322274881516588,0.02702702702702703,0.030991735537190084
0.015021459227467811,0.039030955585464336,0.028871391076115485,0.026041666666666668
0.017942583732057416,0.029017857142857144,0.031141868512110725,0.024255788313120176
0.01768867924528302,0.023779724655819776,0.01346389228886169,0.03317535545023697
