,human,continue,explain,create
token_length_mean,6.125827814569536,6.501597444089457,6.394927536231884,6.6797385620915035
token_length_median,5.0,6.0,6.0,6.0
token_length_std,3.732450566133505,4.001696605557793,3.7868732554338305,3.5675619084839867
sentence_length_mean,21.571428571428573,13.041666666666666,19.714285714285715,17.0
sentence_length_median,21.0,14.5,19.5,19.0
sentence_length_std,11.992344496828476,6.458064510534268,5.662263195030404,6.200358412579424
syllables_per_token_mean,2.0165562913907285,2.1853035143769968,2.1557971014492754,2.2549019607843137
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.3701128905765374,1.4556844576168948,1.4171577042912966,1.2074356328110316
n_tokens,302,313.0,276,306
n_unique_tokens,176,156.0,162,186
proportion_unique_tokens,0.5827814569536424,0.4984025559105431,0.5869565217391305,0.6078431372549019
n_characters,1906,2075.0,1798,2079
n_sentences,14,24.0,14,18
dependency_distance_mean,3.263362319939273,2.9807711242811976,3.4872342823715825,3.0654682931367394
dependency_distance_std,0.9754714995342626,1.3895969264928751,0.5766036560845208,0.8402426325398019
prop_adjacent_dependency_relation_mean,0.44249331345309145,0.45534531417245777,0.4397969320280533,0.43772344068809876
prop_adjacent_dependency_relation_std,0.08049333372297017,0.08949277744669862,0.0776791490605347,0.06415514600886492
entropy,5.741791952924526,4.838275218730738,4.43884779809715,4.1908715696898815
perplexity,311.62232348954973,126.25140776797636,84.6773200754131,66.08035950770861
per_word_perplexity,0.8704534175685746,0.35765271322372905,0.2740366345482625,0.19378404547715133
first_order_coherence,0.5720870426067939,0.3616244232524996,0.7582527032265296,0.6502412347232595
second_order_coherence,0.5523367704202732,0.3710151436654004,0.7682787179946899,0.6391801405698061
pos_prop_ADP,0.08659217877094973,0.0906515580736544,0.07766990291262135,0.093841642228739
pos_prop_DET,0.12290502793296089,0.1048158640226629,0.11650485436893204,0.10263929618768329
pos_prop_NOUN,0.17597765363128492,0.22096317280453256,0.18770226537216828,0.2287390029325513
pos_prop_PUNCT,0.1564245810055866,0.1048158640226629,0.10679611650485436,0.10263929618768329
pos_prop_SCONJ,0.0223463687150838,0.0226628895184136,0.045307443365695796,0.026392961876832845
pos_prop_PRON,0.05027932960893855,0.036827195467422094,0.061488673139158574,0.03225806451612903
pos_prop_ADJ,0.0670391061452514,0.07365439093484419,0.09061488673139159,0.10557184750733138
pos_prop_VERB,0.0670391061452514,0.10764872521246459,0.10679611650485436,0.09090909090909091
pos_prop_AUX,0.04189944134078212,0.042492917847025496,0.06796116504854369,0.05571847507331378
pos_prop_ADV,0.10893854748603352,0.12181303116147309,0.0970873786407767,0.10263929618768329
pos_prop_PROPN,0.0335195530726257,0.0028328611898017,,
pos_prop_NUM,0.01675977653631285,0.014164305949008499,,0.002932551319648094
pos_prop_CCONJ,0.03910614525139665,0.0453257790368272,0.02912621359223301,0.04105571847507331
pos_prop_X,0.002793296089385475,,,0.002932551319648094
pos_prop_PART,0.008379888268156424,0.0113314447592068,0.012944983818770227,0.011730205278592375
passed_quality_check,True,,True,True
n_stop_words,155.0,151.0,149.0,149.0
alpha_ratio,0.8268156424581006,0.8640226628895185,0.8932038834951457,0.8944281524926686
mean_word_length,5.324022346368715,5.878186968838527,5.818770226537217,6.096774193548387
doc_length,358.0,353.0,309.0,341.0
duplicate_ngram_chr_fraction_5,0.045310376076121435,0.24549643904482615,,0.01592623637887678
duplicate_ngram_chr_fraction_6,0.02718622564567286,0.22371177209886886,,
duplicate_ngram_chr_fraction_7,0.02718622564567286,0.17008797653958943,,
duplicate_ngram_chr_fraction_8,0.02718622564567286,0.08378718056137412,,
top_ngram_chr_fraction_2,0.011327594019030359,0.017595307917888565,0.020260492040520984,0.015088013411567477
top_ngram_chr_fraction_3,0.014952424105120073,0.031839128613322165,,0.02137468566638726
oov_ratio,0.0446927374301676,0.019830028328611898,0.03559870550161812,
flesch_reading_ease,14.339337748344377,8.721031017039422,4.444565217391329,-1.1847058823529153
flesch_kincaid_grade,16.61822138126774,15.282831469648563,17.53697722567288,17.647843137254906
smog,16.26309291913925,14.848354935788365,16.87026097715182,17.568781148372587
gunning_fog,18.429895931882687,18.124014909478166,19.624844720496895,21.832679738562092
automated_readability_index,18.208363292336806,15.71335729499468,18.547251552795032,18.53156862745098
coleman_liau_index,18.8476821192053,20.159744408945688,20.300724637681153,21.7356862745098
lix,54.684011352885534,51.38032481363152,58.84472049689441,60.13725490196079
rix,7.142857142857143,5.0,7.714285714285714,7.333333333333333
connectives,20,15.0,16,22
duplicate_ngram_chr_fraction_9,,0.08378718056137412,,
duplicate_ngram_chr_fraction_10,,0.08378718056137412,,
top_ngram_chr_fraction_4,,0.013824884792626729,,
