,human,continue,explain,create
passed_quality_check,True,True,True,
n_stop_words,160.0,93.0,176.0,169.0
alpha_ratio,0.8309178743961353,0.8873239436619719,0.897172236503856,0.8802992518703242
mean_word_length,5.700483091787439,5.657276995305164,5.915167095115681,5.748129675810474
doc_length,414.0,213.0,389.0,401.0
top_ngram_chr_fraction_2,0.0103359173126615,0.012921751615218953,0.007541478129713424,0.01503194287861706
top_ngram_chr_fraction_3,0.011812476928755998,0.03445800430725054,0.01809954751131222,0.016910935738444193
oov_ratio,0.07971014492753623,0.023474178403755867,0.06426735218508997,0.014962593516209476
entropy,6.46374755430987,3.134678038743858,6.209157936285319,6.1475790396421734
perplexity,641.4604657363113,22.981235583324334,497.2823315256658,467.58401304999416
per_word_perplexity,1.549421414822008,0.1078931248043396,1.2783607494233054,1.166044920324175
token_length_mean,6.56,6.248677248677248,6.36,6.333333333333333
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.260194495895363,3.5000469908502123,3.6499080223244773,3.479968017711521
sentence_length_mean,20.58823529411765,17.181818181818183,20.58823529411765,23.8
sentence_length_median,17.0,17.0,18.0,24.0
sentence_length_std,12.141609659394724,4.448047208263661,6.184028988683023,7.951519770878185
syllables_per_token_mean,2.142857142857143,2.0211640211640214,2.0828571428571427,2.070028011204482
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.5012919606193886,1.1499145215882316,1.2242748790985776,1.1092295503158054
n_tokens,350,189,350,357.0
n_unique_tokens,228,122,207,177.0
proportion_unique_tokens,0.6514285714285715,0.6455026455026455,0.5914285714285714,0.4957983193277311
n_characters,2360,1205,2301,2305.0
n_sentences,17,11,17,15.0
flesch_reading_ease,4.65222689075631,18.40497835497837,9.728226890756332,7.553630252100845
flesch_kincaid_grade,17.725126050420176,14.960644540644548,17.01712605042017,18.118330532212884
smog,17.326706156963056,15.786528217884907,16.9150935953766,18.315409229039158
gunning_fog,20.23529411764706,18.301298701298702,19.549579831932775,21.396750700280116
automated_readability_index,19.761717647058823,16.592178932178932,18.819717647058823,20.299999999999997
coleman_liau_index,21.335085714285714,19.219470899470895,20.159085714285712,20.196302521008395
lix,59.73109243697479,58.980759980759984,58.30252100840336,65.81680672268908
rix,8.058823529411764,7.181818181818182,7.764705882352941,10.0
dependency_distance_mean,3.3232967676538507,3.188465344815612,3.5030730880903427,3.1414420994732715
dependency_distance_std,1.4568806724634162,0.6939462943127683,0.6425556754374216,0.8625493894832247
prop_adjacent_dependency_relation_mean,0.41011314522453535,0.4368043176866706,0.4485531424072659,0.44369938206080844
prop_adjacent_dependency_relation_std,0.1209533135977038,0.05869704923165606,0.08701107453862539,0.04420817695093907
first_order_coherence,0.5614671586081386,0.6689404129981995,0.7246560789644718,0.5613696277141571
second_order_coherence,0.45342309105520445,0.709200832578871,0.7054500460624695,0.5594326676084445
pos_prop_PROPN,0.0893719806763285,0.051643192488262914,0.05141388174807198,0.07231920199501247
pos_prop_PUNCT,0.14251207729468598,0.11267605633802817,0.09511568123393316,0.10972568578553615
pos_prop_NOUN,0.19082125603864733,0.19248826291079812,0.23136246786632392,0.2194513715710723
pos_prop_VERB,0.057971014492753624,0.07981220657276995,0.07712082262210797,0.06733167082294264
pos_prop_ADP,0.12077294685990338,0.09389671361502347,0.10539845758354756,0.10473815461346633
pos_prop_ADJ,0.10628019323671498,0.11267605633802817,0.08997429305912596,0.08977556109725686
pos_prop_DET,0.13526570048309178,0.13615023474178403,0.15938303341902313,0.1571072319201995
pos_prop_ADV,0.04830917874396135,0.056338028169014086,0.05141388174807198,0.05486284289276808
pos_prop_AUX,0.024154589371980676,0.03755868544600939,0.03598971722365039,0.02743142144638404
pos_prop_NUM,0.007246376811594203,,0.005141388174807198,0.004987531172069825
pos_prop_PRON,0.03140096618357488,0.06103286384976526,0.030848329048843187,0.02493765586034913
pos_prop_X,0.00966183574879227,,,0.004987531172069825
pos_prop_CCONJ,0.01932367149758454,0.04225352112676056,0.033419023136246784,0.029925187032418952
pos_prop_PART,0.014492753623188406,0.009389671361502348,0.02056555269922879,0.022443890274314215
pos_prop_SCONJ,0.0024154589371980675,0.014084507042253521,0.012853470437017995,0.00997506234413965
connectives,13,5,12,13.0
duplicate_ngram_chr_fraction_5,,0.07035175879396985,,0.2363773017662533
duplicate_ngram_chr_fraction_6,,0.03445800430725054,,0.2363773017662533
top_ngram_chr_fraction_4,,0.05168700646087581,,0.02705749718151071
duplicate_ngram_chr_fraction_7,,,,0.1969184517098835
duplicate_ngram_chr_fraction_8,,,,0.1969184517098835
duplicate_ngram_chr_fraction_9,,,,0.1104847801578354
duplicate_ngram_chr_fraction_10,,,,0.1104847801578354
