,continue,human,create,explain
token_length_mean,5.873563218390805,6.625827814569536,6.375816993464053,6.311475409836065
token_length_median,5.0,5.0,6.0,5.0
token_length_std,3.571292298704356,4.325620019503982,3.6603247497589813,3.772814680056663
sentence_length_mean,21.75,27.454545454545453,20.4,25.416666666666668
sentence_length_median,19.5,26.0,20.0,25.5
sentence_length_std,4.815340071064556,13.330509342813686,9.372299611087985,7.804468093484797
syllables_per_token_mean,1.9885057471264367,2.2847682119205297,2.2026143790849675,2.1114754098360655
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.3173837960362669,1.5941843123588235,1.3737001086668852,1.3382271561758383
n_tokens,87,302,306,305
n_unique_tokens,68,199,201,193
proportion_unique_tokens,0.7816091954022989,0.6589403973509934,0.6568627450980392,0.6327868852459017
n_characters,523,2054,1988,1964
n_sentences,4,11,15,12
dependency_distance_mean,3.9498264893001735,3.6053296694445014,3.2323697746721143,3.9118280210889975
dependency_distance_std,0.9910115577294166,1.082103370974365,1.0736131335137071,0.7919338002701131
prop_adjacent_dependency_relation_mean,0.41690984454142355,0.4327333255084451,0.4496081291210956,0.4548357809584754
prop_adjacent_dependency_relation_std,0.04634526406776456,0.056832480975768755,0.06724864152252946,0.06327009926632529
entropy,1.8505172494416227,6.586305833665911,5.115017381118701,6.005561901748191
perplexity,6.363109986620694,725.0972861648711,166.50367497830706,405.6788763740119
per_word_perplexity,0.06427383824869388,2.0425275666616085,0.4854334547472509,1.1792990592267787
first_order_coherence,0.7029271523157755,0.710419437289238,0.564129793218204,0.7566368634050543
second_order_coherence,0.6274490356445312,0.7124213145838844,0.544915032501404,0.7447947919368744
pos_prop_ADP,0.08080808080808081,0.10985915492957747,0.11370262390670553,0.11627906976744186
pos_prop_DET,0.1717171717171717,0.14647887323943662,0.13702623906705538,0.12790697674418605
pos_prop_NOUN,0.2222222222222222,0.22816901408450704,0.22448979591836735,0.23837209302325582
pos_prop_VERB,0.08080808080808081,0.09295774647887324,0.07871720116618076,0.09011627906976744
pos_prop_PRON,0.04040404040404041,0.05352112676056338,0.029154518950437316,0.03488372093023256
pos_prop_ADJ,0.09090909090909091,0.07605633802816901,0.10495626822157435,0.06395348837209303
pos_prop_PUNCT,0.12121212121212122,0.14929577464788732,0.10495626822157435,0.11337209302325581
pos_prop_AUX,0.030303030303030304,0.008450704225352112,0.03498542274052478,0.03197674418604651
pos_prop_ADV,0.0707070707070707,0.05352112676056338,0.05539358600583091,0.06976744186046512
pos_prop_CCONJ,0.030303030303030304,0.036619718309859155,0.037900874635568516,0.04941860465116279
pos_prop_PART,0.020202020202020204,0.014084507042253521,0.011661807580174927,0.011627906976744186
pos_prop_SCONJ,0.020202020202020204,0.008450704225352112,0.02040816326530612,0.023255813953488372
pos_prop_X,0.010101010101010102,,0.008746355685131196,
pos_prop_PROPN,0.010101010101010102,0.022535211267605635,0.029154518950437316,0.029069767441860465
passed_quality_check,True,True,True,True
n_stop_words,49.0,146.0,139.0,155.0
alpha_ratio,0.8787878787878788,0.847887323943662,0.880466472303207,0.8837209302325582
mean_word_length,5.282828282828283,5.785915492957747,5.795918367346939,5.709302325581396
doc_length,99.0,355.0,343.0,344.0
oov_ratio,0.020202020202020204,0.0647887323943662,0.03498542274052478,0.040697674418604654
flesch_reading_ease,16.531163793103502,-14.32275436484045,-0.21217647058821854,2.406263661202189
flesch_kincaid_grade,16.356867816091953,22.077537627934976,18.35684967320262,19.237909836065572
smog,15.903189008614273,20.0933420456034,18.315409229039158,18.599290044081553
gunning_fog,17.895402298850577,23.82950030102348,22.016209150326798,21.707650273224047
automated_readability_index,17.109482758620693,23.504921733895245,18.80009803921569,21.005382513661203
coleman_liau_index,17.375632183908042,22.08172185430463,20.238823529411764,20.146885245901633
lix,55.08333333333333,68.1830222757375,62.23006535947712,60.82650273224044
rix,7.25,11.181818181818182,8.533333333333333,9.0
connectives,1,8,12,17
top_ngram_chr_fraction_2,,0.012738853503184714,0.014385353095030515,0.013215859030837005
pos_prop_NUM,,,0.008746355685131196,
top_ngram_chr_fraction_3,,,0.023539668700959023,
duplicate_ngram_chr_fraction_5,,,,0.015859030837004406
