,human,create,explain,continue
entropy,6.810689819103461,6.268258046055596,6.08964422022582,1.8184786391900312
perplexity,907.4965995716135,527.5575959662119,441.264390270077,6.162475965195155
per_word_perplexity,2.4007846549513583,1.4414141966289944,1.4143089431733238,0.07083305707120867
pos_prop_PUNCT,0.14285714285714285,0.09836065573770492,0.11538461538461539,0.12643678160919541
pos_prop_SCONJ,0.007936507936507936,0.01912568306010929,0.009615384615384616,0.022988505747126436
pos_prop_NOUN,0.2328042328042328,0.22404371584699453,0.2403846153846154,0.22988505747126436
pos_prop_VERB,0.0873015873015873,0.07650273224043716,0.10576923076923077,0.08045977011494253
pos_prop_DET,0.1455026455026455,0.11475409836065574,0.15064102564102563,0.1839080459770115
pos_prop_ADV,0.05555555555555555,0.060109289617486336,0.02564102564102564,0.034482758620689655
pos_prop_ADJ,0.08465608465608465,0.09289617486338798,0.10897435897435898,0.10344827586206896
pos_prop_PROPN,0.021164021164021163,0.04371584699453552,0.009615384615384616,0.011494252873563218
pos_prop_PRON,0.05026455026455026,0.030054644808743168,0.05128205128205128,0.04597701149425287
pos_prop_ADP,0.11375661375661375,0.12021857923497267,0.08974358974358974,0.06896551724137931
pos_prop_PART,0.013227513227513227,0.01366120218579235,0.01282051282051282,0.022988505747126436
pos_prop_CCONJ,0.03439153439153439,0.05737704918032787,0.05448717948717949,0.034482758620689655
pos_prop_AUX,0.010582010582010581,0.04371584699453552,0.02564102564102564,0.022988505747126436
passed_quality_check,True,True,True,True
n_stop_words,155.0,156.0,135.0,40.0
alpha_ratio,0.8544973544973545,0.8989071038251366,0.8814102564102564,0.8735632183908046
mean_word_length,5.8201058201058204,6.423497267759563,5.983974358974359,5.563218390804598
doc_length,378.0,366.0,312.0,87.0
top_ngram_chr_fraction_2,0.011890606420927468,0.07164179104477612,0.016339869281045753,
oov_ratio,0.06349206349206349,0.00819672131147541,0.05128205128205128,0.04597701149425287
first_order_coherence,0.7636948769742792,0.827006443341573,0.6003784026418414,0.7614740530649821
second_order_coherence,0.7385809183120727,0.8290678603308541,0.5860692170950083,0.6707848012447357
token_length_mean,6.6234567901234565,7.015151515151516,6.634057971014493,6.223684210526316
token_length_median,5.0,6.0,5.0,5.0
token_length_std,4.275995923410334,4.1020779074587725,4.210081006773609,4.086559111766428
sentence_length_mean,27.0,20.625,18.4,19.0
sentence_length_median,26.0,21.0,16.0,19.5
sentence_length_std,12.655697004379753,4.702060718451007,8.138795979750322,2.5495097567963922
syllables_per_token_mean,2.2901234567901234,2.3727272727272726,2.2318840579710146,2.1710526315789473
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.5720635913905343,1.4925619072024972,1.4054235272348587,1.4270705907256753
n_tokens,324,330,276,76
n_unique_tokens,214,174,189,61
proportion_unique_tokens,0.6604938271604939,0.5272727272727272,0.6847826086956522,0.8026315789473685
n_characters,2200,2351,1867,484
n_sentences,12,16,15,4
flesch_reading_ease,-14.314444444444433,-14.83210227272724,-0.6583913043478162,3.8789473684210805
flesch_kincaid_grade,21.963456790123463,20.451931818181816,17.922231884057975,17.43842105263158
smog,20.187810604849357,19.78447435784618,17.353723509956247,15.903189008614273
gunning_fog,24.00987654320988,24.734848484848484,20.838260869565218,18.126315789473683
automated_readability_index,23.266481481481485,21.92386363636364,19.01641304347826,17.383552631578944
coleman_liau_index,22.049629629629624,24.013939393939392,21.599565217391305,19.237368421052626
lix,68.04938271604938,65.77651515151516,60.428985507246374,53.21052631578947
rix,11.083333333333334,9.3125,7.733333333333333,6.5
dependency_distance_mean,3.6088537842923807,3.5431485762659696,3.1578313024265037,4.11550104626831
dependency_distance_std,0.9860200312306747,0.7018976261214669,0.904453672127903,0.26799884626726866
prop_adjacent_dependency_relation_mean,0.42286269123988424,0.46102108411787673,0.44028907455919847,0.3708067891188096
prop_adjacent_dependency_relation_std,0.06765139542252448,0.054983084569691774,0.05364004327927995,0.02436116433044025
connectives,10,16,9,1
pos_prop_X,,0.00546448087431694,,0.011494252873563218
duplicate_ngram_chr_fraction_5,,0.1167910447761194,,
duplicate_ngram_chr_fraction_6,,0.06791044776119402,,
duplicate_ngram_chr_fraction_7,,0.03134328358208955,,
top_ngram_chr_fraction_3,,0.08656716417910448,,
top_ngram_chr_fraction_4,,0.061567164179104475,,
