,human,continue,explain,create
pos_prop_PUNCT,0.14395393474088292,0.12237093690248566,0.09915611814345991,0.11946050096339114
pos_prop_SCONJ,0.011516314779270634,0.017208413001912046,0.014767932489451477,0.015414258188824663
pos_prop_NOUN,0.2418426103646833,0.21606118546845124,0.2616033755274262,0.21772639691714837
pos_prop_VERB,0.08253358925143954,0.0994263862332696,0.09071729957805907,0.08670520231213873
pos_prop_DET,0.14395393474088292,0.17208413001912046,0.1160337552742616,0.16570327552986513
pos_prop_ADV,0.053742802303262956,0.05736137667304015,0.05485232067510549,0.0674373795761079
pos_prop_ADJ,0.09021113243761997,0.055449330783938815,0.10126582278481013,0.1001926782273603
pos_prop_PROPN,0.019193857965451054,0.0076481835564053535,0.014767932489451477,0.011560693641618497
pos_prop_PRON,0.044145873320537425,0.06500956022944551,0.0379746835443038,0.04046242774566474
pos_prop_ADP,0.09980806142034548,0.09177820267686425,0.12236286919831224,0.0789980732177264
pos_prop_PART,0.011516314779270634,0.01338432122370937,0.006329113924050633,0.02119460500963391
pos_prop_CCONJ,0.04222648752399232,0.04780114722753346,0.052742616033755275,0.046242774566473986
pos_prop_AUX,0.015355086372360844,0.028680688336520075,0.027426160337552744,0.023121387283236993
token_length_mean,6.695067264573991,5.7973856209150325,6.913348946135831,6.310722100656455
token_length_median,6.0,5.0,6.0,5.0
token_length_std,4.236434204759969,3.323566365049286,4.296884637755636,3.876619436208268
sentence_length_mean,26.235294117647058,12.405405405405405,19.40909090909091,21.761904761904763
sentence_length_median,26.0,13.0,18.0,21.0
sentence_length_std,12.642269955169331,5.344658659540177,6.766623240778566,7.489069888874954
syllables_per_token_mean,2.2780269058295963,1.9411764705882353,2.332552693208431,2.150984682713348
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.5266868665557272,1.2130479488283248,1.471650539515165,1.4177539923052753
n_tokens,446,459.0,427,457
n_unique_tokens,289,222.0,279,231
proportion_unique_tokens,0.647982062780269,0.48366013071895425,0.6533957845433255,0.5054704595185996
n_characters,3061,2725.0,2999,2946
n_sentences,17,37.0,22,21
entropy,9.249623235459719,9.210784470846326,7.515927579955804,8.725203351587131
perplexity,10400.646383520918,10004.441974966458,1837.070716199718,6156.12839474313
per_word_perplexity,19.96285294341827,19.12895215098749,3.875676616455101,11.861519065015665
passed_quality_check,True,,True,True
n_stop_words,207.0,242.0,196.0,236.0
alpha_ratio,0.8541266794625719,0.8718929254302104,0.8987341772151899,0.8805394990366089
mean_word_length,5.8752399232245685,5.210325047801147,6.327004219409282,5.676300578034682
doc_length,521.0,523.0,474.0,519.0
top_ngram_chr_fraction_2,0.011402508551881414,0.010050251256281407,0.0070072992700729924,0.010285042609462239
oov_ratio,0.06525911708253358,0.022944550669216062,0.056962025316455694,0.028901734104046242
flesch_reading_ease,-12.514899762595576,30.019984101748832,-10.1991851181605,2.7733625091174474
flesch_kincaid_grade,21.522482194671593,12.153990461049286,19.50366723440494,18.278762113160365
smog,20.21123969239768,12.798443894564478,18.292599611057646,17.233034202909483
gunning_fog,24.126404642574517,14.199634929046693,22.283542686821377,19.90826299885381
automated_readability_index,23.221413874967027,12.078388977212505,20.836418990845218,19.17445347504428
coleman_liau_index,22.438744394618833,15.902570806100215,23.325433255269314,19.946870897155353
lix,67.93932999208653,45.52087381499146,63.203001916116676,59.39866624986975
rix,10.941176470588236,4.108108108108108,8.5,8.19047619047619
first_order_coherence,0.73852648306638,0.5022019145285918,0.697369886296136,0.6757689915597439
second_order_coherence,0.7259595036506653,0.4668705765690122,0.7046265430748463,0.66641923471501
dependency_distance_mean,3.4236971688343525,2.487959918989331,3.2446886760484657,3.509468983801391
dependency_distance_std,1.2179514640441227,0.9893870726957581,0.6102951255421585,0.9374259503723034
prop_adjacent_dependency_relation_mean,0.4238173039293996,0.41783051620512923,0.45110291321507495,0.4282179902531116
prop_adjacent_dependency_relation_std,0.12493601007814664,0.1276953702002698,0.07597721953200991,0.06356010347156794
connectives,14,8.0,19,19
connectives_cap,2,3.0,7,5
pos_prop_X,,0.0057361376673040155,,0.0038535645472061657
duplicate_ngram_chr_fraction_5,,0.21482412060301506,0.03795620437956204,0.12312665295327652
duplicate_ngram_chr_fraction_6,,0.17148241206030151,,0.06171025565677343
duplicate_ngram_chr_fraction_7,,0.11746231155778894,,0.06171025565677343
duplicate_ngram_chr_fraction_8,,0.10175879396984924,,0.030561269468116367
duplicate_ngram_chr_fraction_9,,0.10175879396984924,,0.030561269468116367
duplicate_ngram_chr_fraction_10,,0.08103015075376885,,0.030561269468116367
top_ngram_chr_fraction_3,,0.01256281407035176,,0.026447252424331474
top_ngram_chr_fraction_4,,0.017587939698492462,,0.02585953570379077
pos_prop_NUM,,,,0.0019267822736030828
