,create,human,explain,continue
token_length_mean,6.464516129032258,6.616161616161616,7.0947867298578196,7.010989010989011
token_length_median,5.0,5.0,6.0,6.0
token_length_std,4.1290120967249715,4.275150350494678,4.333329589779985,4.975753309789306
sentence_length_mean,14.090909090909092,27.0,15.071428571428571,15.166666666666666
sentence_length_median,13.5,22.0,15.5,15.0
sentence_length_std,7.8561446183521095,13.35528496003123,4.978012881150264,5.727613425813194
syllables_per_token_mean,2.161290322580645,2.191919191919192,2.3175355450236967,2.3516483516483517
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.478813259897369,1.402331639499048,1.4002794549853563,1.737584697112673
n_tokens,310,297,211,91
n_unique_tokens,182,188,135,68
proportion_unique_tokens,0.5870967741935483,0.632996632996633,0.6398104265402843,0.7472527472527473
n_characters,2047,2026,1526,654
n_sentences,22,11,14,6
dependency_distance_mean,2.668743218209536,3.9523817390700717,3.1345473349469515,3.6888728555395223
dependency_distance_std,1.2813074145838779,0.9585371636353744,0.8013547895461015,1.1024660933302652
prop_adjacent_dependency_relation_mean,0.44100195901000044,0.4581517518695828,0.4865207150053697,0.4718775052108386
prop_adjacent_dependency_relation_std,0.13874699073065586,0.06436773359088768,0.0780561584180478,0.07365412520045146
entropy,5.731647536236856,6.030364122037836,3.7001587169492614,1.893880426245545
perplexity,308.4770771086786,415.8664279477481,40.453724542303654,6.6451045537863624
per_word_perplexity,0.873872739684642,1.1616380668931512,0.1685571855929319,0.06210378087650806
first_order_coherence,0.4201585455753264,0.6633477717638016,0.7243997615117294,0.6178043425083161
second_order_coherence,0.4173136906698346,0.6997026205062866,0.7275296598672867,0.5413025468587875
pos_prop_NOUN,0.21529745042492918,0.2346368715083799,0.25416666666666665,0.22429906542056074
pos_prop_PUNCT,0.12464589235127478,0.164804469273743,0.12083333333333333,0.14018691588785046
pos_prop_ADP,0.1048158640226629,0.07541899441340782,0.0875,0.12149532710280374
pos_prop_PROPN,0.04815864022662889,0.0223463687150838,0.0125,0.056074766355140186
pos_prop_X,0.014164305949008499,0.002793296089385475,0.0125,
pos_prop_DET,0.1274787535410765,0.13687150837988826,0.12916666666666668,0.1308411214953271
pos_prop_NUM,0.014164305949008499,,,0.018691588785046728
pos_prop_AUX,0.06232294617563739,0.04748603351955307,0.0625,0.056074766355140186
pos_prop_ADV,0.056657223796033995,0.061452513966480445,0.058333333333333334,0.056074766355140186
pos_prop_VERB,0.07932011331444759,0.06424581005586592,0.09166666666666666,0.06542056074766354
pos_prop_ADJ,0.06515580736543909,0.07262569832402235,0.058333333333333334,0.06542056074766354
pos_prop_PRON,0.0339943342776204,0.04189944134078212,0.03333333333333333,0.028037383177570093
pos_prop_CCONJ,0.039660056657223795,0.0446927374301676,0.05416666666666667,0.018691588785046728
pos_prop_SCONJ,0.0113314447592068,0.0223463687150838,0.025,0.009345794392523364
pos_prop_PART,0.0028328611898017,0.008379888268156424,,0.009345794392523364
passed_quality_check,True,True,True,True
n_stop_words,159.0,145.0,108.0,47.0
alpha_ratio,0.8583569405099151,0.8268156424581006,0.8791666666666667,0.8411214953271028
mean_word_length,5.798866855524079,5.659217877094972,6.358333333333333,6.11214953271028
doc_length,353.0,358.0,240.0,107.0
duplicate_ngram_chr_fraction_5,0.08061094611794654,0.006872852233676976,0.03917050691244239,
duplicate_ngram_chr_fraction_6,0.03394145099703012,,0.03917050691244239,
duplicate_ngram_chr_fraction_7,0.03394145099703012,,0.03917050691244239,
top_ngram_chr_fraction_2,0.019092066185829443,0.007731958762886598,0.01728110599078341,
top_ngram_chr_fraction_3,0.02206194314806958,0.007731958762886598,0.01555299539170507,
top_ngram_chr_fraction_4,0.02927450148493848,0.00902061855670103,,
oov_ratio,0.039660056657223795,0.05307262569832402,0.07916666666666666,0.06542056074766354
flesch_reading_ease,9.68756598240472,-6.006363636363631,-4.526007109004695,-7.508617216117216
flesch_kincaid_grade,15.40868035190616,20.80464646464647,17.63477657413677,18.07445054945055
smog,14.683698258229963,20.267338824336647,16.52667757954773,15.688483145680365
gunning_fog,17.24926686217009,24.133333333333333,20.625727826675696,18.813919413919415
automated_readability_index,16.06332551319648,23.232121212121207,19.522159783344613,19.175091575091578
coleman_liau_index,20.110709677419354,22.006734006734003,23.953364928909952,23.47296703296703
lix,51.18768328445748,65.04713804713805,57.72545700744753,58.02380952380952
rix,5.2272727272727275,10.272727272727273,6.428571428571429,6.5
connectives,11,10,11,3
