,human,continue,explain,create
entropy,4.889556439489567,2.2069126465745184,3.2089313927640903,7.247694718132978
perplexity,132.8946141732162,9.087616354503862,24.75262125659543,1404.8625083208378
per_word_perplexity,0.36812912513356294,0.07328722866535373,0.1178696250314068,3.8175611639153204
pos_prop_ADP,0.0997229916897507,0.10483870967741936,0.10476190476190476,0.10869565217391304
pos_prop_DET,0.1440443213296399,0.13709677419354838,0.15714285714285714,0.14402173913043478
pos_prop_ADJ,0.11357340720221606,0.13709677419354838,0.0761904761904762,0.11141304347826086
pos_prop_NOUN,0.22714681440443213,0.23387096774193547,0.20952380952380953,0.21467391304347827
pos_prop_PUNCT,0.10526315789473684,0.11290322580645161,0.11904761904761904,0.10054347826086957
pos_prop_PRON,0.036011080332409975,0.024193548387096774,0.047619047619047616,0.043478260869565216
pos_prop_PROPN,0.055401662049861494,0.056451612903225805,0.047619047619047616,0.04076086956521739
pos_prop_ADV,0.060941828254847646,0.04032258064516129,0.0380952380952381,0.06521739130434782
pos_prop_NUM,0.008310249307479225,,0.004761904761904762,
pos_prop_VERB,0.07756232686980609,0.056451612903225805,0.10952380952380952,0.06521739130434782
pos_prop_AUX,0.027700831024930747,0.016129032258064516,0.03333333333333333,0.02717391304347826
pos_prop_CCONJ,0.0221606648199446,0.06451612903225806,0.01904761904761905,0.051630434782608696
pos_prop_SCONJ,0.002770083102493075,0.008064516129032258,0.023809523809523808,0.019021739130434784
pos_prop_X,0.0110803324099723,,,
pos_prop_PART,0.008310249307479225,0.008064516129032258,0.009523809523809525,0.008152173913043478
passed_quality_check,True,True,True,
n_stop_words,131.0,46.0,83.0,160.0
alpha_ratio,0.8836565096952909,0.8870967741935484,0.8761904761904762,0.8967391304347826
mean_word_length,6.296398891966759,6.42741935483871,5.904761904761905,5.921195652173913
doc_length,361.0,124.0,210.0,368.0
top_ngram_chr_fraction_2,0.005778120184899846,,0.021067415730337078,0.013949780789159028
oov_ratio,0.11911357340720222,0.12096774193548387,0.06666666666666667,0.06793478260869565
first_order_coherence,0.3994459216124736,0.7468164165814718,0.7108157856596841,0.6446919991419866
second_order_coherence,0.29254075574378174,0.7892206907272339,0.6681510005146265,0.6056290691097578
token_length_mean,6.919504643962848,7.118181818181818,6.5675675675675675,6.471299093655589
token_length_median,6.0,6.0,5.0,5.0
token_length_std,4.2782143495711225,4.133525499842869,4.214136701309832,3.9415967984332334
sentence_length_mean,23.071428571428573,27.5,18.5,23.642857142857142
sentence_length_median,21.0,28.0,18.5,22.0
sentence_length_std,13.084692723693186,10.523782589924593,2.6551836094703507,10.560080782003942
syllables_per_token_mean,2.362229102167183,2.5545454545454547,2.254054054054054,2.280966767371601
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6074701727188991,1.703399614868421,1.605833048875861,1.5786242917441493
n_tokens,323,110,185,331.0
n_unique_tokens,228,87,123,186.0
proportion_unique_tokens,0.7058823529411765,0.7909090909090909,0.6648648648648648,0.5619335347432024
n_characters,2273,797,1240,2179.0
n_sentences,14,4,10,14.0
flesch_reading_ease,-16.42708204334363,-37.19204545454545,-2.6354729729729627,-10.132288519637456
flesch_kincaid_grade,21.282160548429903,25.27863636363637,18.22283783783784,20.54612214069918
smog,19.854308518879517,22.918633597333717,17.122413403193683,19.430816780756558
gunning_fog,24.089252543122512,28.454545454545453,20.372972972972974,23.233577902460077
automated_readability_index,22.696581158779303,25.846636363636364,18.75324324324324,20.871247302546394
coleman_liau_index,23.603715170278637,24.97854545454545,21.217297297297296,20.999274924471298
lix,68.27266696152145,76.5909090909091,62.28378378378379,62.91778161415624
rix,10.428571428571429,13.5,8.1,9.285714285714286
dependency_distance_mean,3.5754989590969624,3.9779158040027607,3.5504313926527544,3.552450882450882
dependency_distance_std,1.0298331629870026,0.9394615739199464,0.598065990227533,1.126222704076221
prop_adjacent_dependency_relation_mean,0.3835364625292029,0.41377674258109043,0.4508621394608741,0.4473669467787115
prop_adjacent_dependency_relation_std,0.056753331099388966,0.06966270103531286,0.03387454227146159,0.0794362090215738
connectives,7,4,2,17.0
duplicate_ngram_chr_fraction_5,,,0.054775280898876406,0.15942606616181745
duplicate_ngram_chr_fraction_6,,,0.054775280898876406,0.12355520127540853
duplicate_ngram_chr_fraction_7,,,0.054775280898876406,0.0884814667198087
top_ngram_chr_fraction_3,,,0.023174157303370788,0.017935432443204464
duplicate_ngram_chr_fraction_8,,,,0.0884814667198087
duplicate_ngram_chr_fraction_9,,,,0.0884814667198087
duplicate_ngram_chr_fraction_10,,,,0.0884814667198087
