,explain,human,create,continue
passed_quality_check,True,True,True,True
n_stop_words,201.0,183.0,201.0,233.0
alpha_ratio,0.890625,0.8478260869565217,0.8943820224719101,0.8769230769230769
mean_word_length,5.970982142857143,5.832608695652174,6.058426966292135,5.138461538461539
doc_length,448.0,460.0,445.0,455.0
top_ngram_chr_fraction_2,0.011711125569290826,0.013012361743656473,0.02420135527589545,0.005843681519357195
oov_ratio,0.06919642857142858,0.06521739130434782,0.038202247191011236,0.015384615384615385
pos_prop_DET,0.140625,0.15217391304347827,0.16404494382022472,0.14065934065934066
pos_prop_NOUN,0.25892857142857145,0.2391304347826087,0.2539325842696629,0.1956043956043956
pos_prop_ADP,0.11607142857142858,0.10434782608695652,0.09662921348314607,0.1076923076923077
pos_prop_PUNCT,0.10714285714285714,0.15,0.09662921348314607,0.11868131868131868
pos_prop_SCONJ,0.022321428571428572,0.006521739130434782,0.0044943820224719105,0.013186813186813187
pos_prop_VERB,0.09598214285714286,0.08478260869565217,0.07191011235955057,0.0989010989010989
pos_prop_PROPN,0.013392857142857142,0.01956521739130435,0.0022471910112359553,0.006593406593406593
pos_prop_PRON,0.03125,0.04782608695652174,0.04943820224719101,0.08131868131868132
pos_prop_ADJ,0.06919642857142858,0.08695652173913043,0.09213483146067415,0.06593406593406594
pos_prop_ADV,0.05803571428571429,0.05,0.06741573033707865,0.07252747252747253
pos_prop_PART,0.006696428571428571,0.013043478260869565,0.011235955056179775,0.01098901098901099
pos_prop_CCONJ,0.049107142857142856,0.034782608695652174,0.051685393258426963,0.03296703296703297
pos_prop_AUX,0.03125,0.010869565217391304,0.035955056179775284,0.04835164835164835
entropy,7.803696261585549,8.025276129854827,7.506866102839009,7.435958600246291
perplexity,2449.639773699441,3057.265383464458,1820.4993359245407,1695.8826135475383
per_word_perplexity,5.467945923436252,6.6462290944879525,4.091009743650654,3.727214535269315
first_order_coherence,0.7137984236081442,0.7744252635882451,0.4919157808439599,0.5345119729086205
second_order_coherence,0.7053843561340781,0.7450168480475744,0.434512144796407,0.44298178587968534
dependency_distance_mean,3.3655174697968895,3.686371505466657,2.612000440192239,2.715426671487293
dependency_distance_std,0.9473765327129553,0.7738704580766492,1.1725982932339678,0.928599994650376
prop_adjacent_dependency_relation_mean,0.46661400181128326,0.4384235629346791,0.4346382227620209,0.40556016638185904
prop_adjacent_dependency_relation_std,0.08018732768013956,0.06190516098996421,0.12301245341157603,0.10739501782057621
token_length_mean,6.5675,6.68542199488491,6.599502487562189,5.695760598503741
token_length_median,5.0,6.0,5.0,5.0
token_length_std,4.122553062120608,4.23730446375942,4.368168411916994,3.512316339308748
sentence_length_mean,21.05263157894737,27.928571428571427,14.357142857142858,14.321428571428571
sentence_length_median,21.0,26.0,15.0,15.5
sentence_length_std,7.185318981385998,10.59288363352819,6.809731931551479,6.071323528503081
syllables_per_token_mean,2.1975,2.2762148337595907,2.2686567164179103,1.912718204488778
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.413680922273481,1.5324026217932023,1.5889740382072581,1.2005247576200258
n_tokens,400,391,402,401
n_unique_tokens,263,256,215,220
proportion_unique_tokens,0.6575,0.6547314578005116,0.5348258706467661,0.5486284289276808
n_characters,2675,2683,2696,2338
n_sentences,19,14,28,28
flesch_reading_ease,-0.4419210526315567,-14.080274936061357,0.33414179104482855,30.4827899002494
flesch_kincaid_grade,18.551026315789475,22.161477895506028,16.77943496801706,12.565431955824724
smog,17.7819850221956,20.736966565827903,15.295659394504263,13.707050652182112
gunning_fog,20.92105263157895,24.777566678845456,18.379673063255154,15.304631278945493
automated_readability_index,20.029240789473683,24.022623310193644,16.832228144989337,12.557746704666904
coleman_liau_index,21.4109,22.450434782608692,20.94338308457711,15.624239401496261
lix,60.30263157894737,69.8723054439167,54.40689410092395,44.24661560384752
rix,8.263157894736842,11.714285714285714,5.75,4.285714285714286
connectives,21,13,14,17
connectives_cap,5,2,4,7
duplicate_ngram_chr_fraction_5,,,0.05292029686995805,0.043462381300219136
duplicate_ngram_chr_fraction_6,,,0.026460148434979024,0.02885317750182615
top_ngram_chr_fraction_3,,,0.02516940948693127,0.01095690284879474
top_ngram_chr_fraction_4,,,0.02904162633107454,0.015339663988312637
pos_prop_X,,,0.0022471910112359553,0.004395604395604396
duplicate_ngram_chr_fraction_7,,,,0.020452885317750184
duplicate_ngram_chr_fraction_8,,,,0.020452885317750184
pos_prop_NUM,,,,0.002197802197802198
